paragraph,Text
<PARAGRAPH 5.12.>,The approval marking shall be clearly legible and indelible. It may be placed on an inner or outer part (transparent or not) of the device which cannot be separated from the transparent part of the device emitting the light. In any case the marking shall be visible when the device is fitted on the vehicle or when a movable part such as the hood or boot lid or a door is opened.
<PARAGRAPH 6.>,General specifications
<PARAGRAPH 6.1.>,Each side-marker lamp submitted for approval shall conform to the specifications set out in Paragraph-7. Paragraph-8. of this Regulation.
<PARAGRAPH 6.2.>,"Side-marker lamps shall be so designed and made that, in normal use, despite the vibrations to which they may then be subjected, their satisfactory operation continues to be ensured and they retain the characteristics prescribed by this Regulation."
<PARAGRAPH 6.3.>,"In the case of light source modules, it shall be checked that:"
<PARAGRAPH 6.3.1.>,"The design of the light source module(s) shall be such as: (a) That each light source module can only be fitted in no other position than the designated and correct one and can only be removed with the use of tool(s); (b) If there are more than one light source module used in the housing for a device, light source modules having different characteristics can not be interchanged within the same lamp housing."
<PARAGRAPH 6.3.2.>,The light source module(s) shall be tamperproof.
<PARAGRAPH 6.3.3.>,"A light source module shall be so designed that regardless of the use of tool(s), it shall not be mechanically interchangeable with any replaceable approved light source."
<PARAGRAPH 6.4.>,In the case of replaceable light source(s):
<PARAGRAPH 6.4.1.>,"Any category or categories of light source(s) approved according to Regulation-No._37 and/or Regulation-No._128 may be used, provided that no restriction on the use is made in Regulation-No._37 and its series of amendments in force at the time of application for type approval or in Regulation-No._128 and its series of amendments in force at the time of application for type approval."
<PARAGRAPH 6.4.2.>,The design of the device shall be such that the light source can be fixed in no other position but the correct one.
<PARAGRAPH 6.4.3.>,"The light source holder shall conform to the characteristics given in IEC Publication 60061. The holder data sheet relevant to the category of light source used, applies."
<PARAGRAPH 7.>,Intensity of light emitted
<PARAGRAPH 7.1.>,"The intensity of the light emitted by each of the two samples submitted shall be: In addition, for red side-marker lamp, in the angular field from 60° to 90° in horizontal direction and ±0° in vertical direction towards the front of the vehicle, the maximum intensity is limited to 0.25 cd."
<PARAGRAPH 7.1.4.>,In the case of a lamp containing more than one light source: The lamp shall comply with the minimum intensity required when any one light source has failed; When all light sources are illuminated the maximum intensity specified may not be exceeded. All light sources which are connected in series are considered to be one light source.
<PARAGRAPH 7.2.>,"Outside the reference axis and within the angular fields defined in the diagrams in Annex-1 to this Regulation, the intensity of the light emitted by each of the two side-marker lamps supplied must:"
<PARAGRAPH 7.2.1.>,"In each direction corresponding to the points in the light distribution table reproduced in Annex-4 to this Regulation, be not less than the product of the minimum specified in Paragraph-7.1. above by the percentage specified in the said table for the direction in question;"
<PARAGRAPH 7.2.2.>,"In no direction within the space from which the side-marker lamp is visible, exceed the maximum specified in Paragraph-7.1. above;"
<PARAGRAPH 7.2.3.>,The provisions of Paragraph-2.2. of Annex-4 to this Regulation on local variations of intensity must be observed.
<PARAGRAPH 7.3.>,"Annex-4, to which reference is made in Paragraph-7.2.1. above, gives particulars of the measurement methods to be used."
<PARAGRAPH 8.>,"Colour of light emitted The colour of the light emitted inside the field of the light distribution grid defined at Paragraph-2. of Annex-4 shall be amber. However it can be red, if the rearmost side-marker lamp is grouped or combined or reciprocally incorporated with the rear position lamp, the rear end-outline marker lamp, the rear fog lamp, the stop lamp, or is grouped with or has part of the light emitting surface in common with the rear retro-reflector. To check these colorimetric characteristics, the test procedure described in Paragraph-9. of this Regulation shall be applied. Outside this field no sharp variation of colour shall be observed. However, for lamps equipped with non-replaceable light sources (filament lamps and other), the colorimetric characteristics should be verified with the light sources present in the lamp, in accordance with relevant subparagraphs of Paragraph-9.1. of this Regulation."
<PARAGRAPH 9.>,Test procedure
<PARAGRAPH 9.1.>,"All measurements, photometric and colorimetric shall be carried out with an uncoloured or coloured standard light source of the category prescribed for the device, supplied with the voltage: (a) In the case of filament lamps, that is necessary to produce the reference luminous flux required for that category of filament lamp; (b) In the case of LED light sources of 6.75 V Paragraph-13.5 V; the luminous flux value produced shall be corrected. The correction factor is the ratio between the objective luminous flux and the mean value of the luminous flux found at the voltage applied; (c) In the case of lamps with non-replaceable light sources: 6.75 V Paragraph-13.5 V respectively; (d) In the case of a system that uses an electronic light source control gear being part of the lamp3 applying at the input terminals of the lamp the voltage declared by the manufacturer or, if not indicated Paragraph-6.75 V Paragraph-13.5 V Paragraph-28.0 V, respectively; (e) In the case of a system that uses an electronic light source control gear not being part of the lamp, the voltage declared by the manufacturer shall be applied to the input terminals of the lamp."
<PARAGRAPH 9.2.>,The test laboratory shall require from the manufacturer the light source control gear needed to supply the light source and the applicable functions.
<PARAGRAPH 9.3.>,The voltage to be applied to the lamp shall be noted in the communication form in Annex-2 of this Regulation.
<PARAGRAPH 9.4.>,"The limits of the apparent surface in the direction of the reference axis of a light-signalling device shall be determined. 3 For the purpose of this Regulation ""being part of the lamp"" means to be physically included in the lamp body or to be external, separated or not, but supplied by the lamp manufacturer as part of the lamp system. The functioning and installation conditions of these additional systems will be defined by special provisions."
<PARAGRAPH 10.>,Modification of side-marker lamp type and extension of approval
<PARAGRAPH 10.1.>,Any modification of a side-marker lamp type shall be notified to the Type Approval Authority which approved the lamp. The Type Approval Authority may then either:
<PARAGRAPH 10.1.1.>,"Consider that the modifications are unlikely to have an appreciable adverse effect and that, in any case, the side-maker lamp still meets the requirements; "
<PARAGRAPH 10.1.2.>,Require a further test report from the Technical Service responsible for conducting the tests.
<PARAGRAPH 10.2.>,"Confirmation or refusal of approval, specifying the alterations, shall be communicated by the procedure specified in Paragraph-5.3. of this Regulation to the Parties to the Agreement which apply this Regulation."
<PARAGRAPH 10.3.>,The Type Approval Authority issuing the extension of approval shall assign a series number to each communication form drawn up for such an extension and inform thereof the other Contracting Parties to the Agreement applying this Regulation by means of a communication form conforming to the model in Annex-2 to this Regulation.
<PARAGRAPH 11.>,"Conformity of production The conformity of production procedures shall comply with those set out in the Agreement, Annex-2 (-), with the following requirements:"
<PARAGRAPH 11.1.>,Any side-marker lamp approved according to this Regulation shall be so manufactured as to conform to the type approved by meeting the requirements set forth in Paragraph-7. Paragraph-8. above.
<PARAGRAPH 11.2.>,The minimum requirements for conformity of production control procedures set forth in Annex-5 to this Regulation shall be complied with.
<PARAGRAPH 11.3.>,The minimum requirements for sampling by an inspector set forth in Annex-6 to this Regulation shall be complied with.
<PARAGRAPH 11.4.>,The Type Approval Authority which has granted type approval may at any time verify the conformity control methods applied in each production facility. The normal frequency of these verifications shall be once every two years.
<PARAGRAPH 12.>,Penalties for non-conformity of production
<PARAGRAPH 12.1.>,The approval granted in respect of a side-marker lamp may be withdrawn if the foregoing conditions are not satisfied.
<PARAGRAPH 12.2.>,"If a Contracting Party to the Agreement applying this Regulation withdraws an approval it has previously granted, it shall forthwith so notify the other Contracting Parties applying this Regulation, by means of a communication form conforming to the model in Annex-2 to this Regulation."
<PARAGRAPH 13.>,"Production definitively discontinued If the holder of an approval completely ceases to manufacture a side-marker lamp approved in accordance with this Regulation, he shall so inform Type Approval Authority which granted the approval. Upon receiving the relevant communication, that Authority shall inform the other Parties to the Agreement applying this Regulation, by means of a communication form conforming to the model in Annex-2 to this Regulation."
<PARAGRAPH 14.>,"Names and addresses of Technical Services responsible for conducting approval tests, and of Type Approval Authorities The Contracting Parties to the Agreement applying this Regulation shall communicate to the United Nations secretariat the names and addresses of the Technical Services responsible for conducting approval tests and of the Type Approval Authorities which grant approval and to which communication forms certifying approval or extension or refusal or withdrawal of approval, issued in other countries, are to be sent."
<PARAGRAPH 15.>,Transitional provisions
<PARAGRAPH 15.1.>,"As from the official date of entry into force of Supplement_3 to the original version of the Regulation, no Contracting Party applying this Regulation shall refuse to grant type approval under this Regulation as amended by Supplement_3 of the original version of the Regulation."
<PARAGRAPH 15.2.>,"As from 24 months after the date of entry into force of Supplement_3 to the original version of the Regulation, Contracting Parties applying this Regulation shall grant type approvals only if the type of side-marker lamp to be approved meets the requirements of this Regulation as amended by Supplement_3 of the original version of the Regulation."
<PARAGRAPH 15.3.>,Contracting Parties applying this Regulation shall not refuse to grant extensions of approval to this Regulation in its original form and the subsequent supplements.
<PARAGRAPH 15.4.>,Contracting Parties applying this Regulation shall continue to grant approvals to those types of side-marker lamps which comply with the requirements of this Regulation in its original form and the subsequent supplements during the 12 months period which follows the date of entry into force of Supplement_3 to the original version of this Regulation.
<PARAGRAPH 15.5.>,"Type approvals granted under this Regulation earlier than 12 months after the date of entry into force and all extensions of approvals, including those to this Regulation in its original form and the subsequent supplements granted subsequently, shall remain valid indefinitely. When the type of side-marker lamp approved to this Regulation in its original form and the subsequent supplements meets the requirements of this Regulation as amended by Supplement_3 of the original version of the Regulation, the Contracting Party which granted the approval shall notify the other Contracting Parties applying this Regulation thereof."
<PARAGRAPH 15.6.>,No Contracting Party applying this Regulation shall refuse a type of side-marker lamp approved to Supplement_3 of the original version of the Regulation.
<PARAGRAPH 15.7.>,"Until 36 months after the date of entry into force of Supplement_3 of the original version of the Regulation, no Contracting Party applying this Regulation shall refuse a type of side-marker lamp approved to the this Regulation in its original form and the subsequent supplements."
<PARAGRAPH 15.8.>,"Starting 36 months after the date of entry into force of Supplement_3 of the original version of the Regulation, Contracting Parties applying this Regulation may refuse the sale of a type of side-marker lamp which does not meet the requirements of Supplement_3 of the original version of the Regulation unless the side-marker lamp is intended as a replacement for fitting on vehicles in use."
<PARAGRAPH 15.9.>,"Contracting Parties applying this Regulation shall continue to issue approvals for side-marker lamps on the basis of any previous supplement to the Regulation, provided that these side-marker lamps are intended as replacements for fitting to vehicles in use."
<PARAGRAPH 15.10.>,"As from the official date of entry into force of Supplement_3 of the original version of the Regulation, no Contracting Party applying this Regulation shall prohibit the fitting on a vehicle of a side-marker lamp approved under this Regulation as amended by Supplement_3 of the original version of the Regulation."
<PARAGRAPH 15.11.>,Contracting Parties applying this Regulation shall continue to allow the fitting on a vehicle of a side-marker lamp approved to this Regulation in its original form and the subsequent supplements during the 48 months period which follows the date of entry into force of Supplement_3 of the original version of the Regulation.
<PARAGRAPH 15.12.>,"Upon the expiration of a period of 48 months after the date of entry into force of Supplement_3 of the original version of the Regulation, Contracting Parties applying this Regulation may prohibit the fitting of a side-marker lamp which does not meet the requirements of this Regulation as amended by Supplement_3 of the original version of the Regulation on a new vehicle for which national type or individual approval was granted more than 24 months after the date of entry into force of Supplement_3 of the original version of the Regulation."
<PARAGRAPH 15.13.>,"Upon the expiration of a period of 60 months after the date of entry into force, Contracting Parties applying this Regulation may prohibit the fitting of a side-marker lamp which does not meet the requirements of this Regulation as amended by Supplement_3 of the original version of the Regulation on a new vehicle first registered more than 60 months after the date of entry into force of Supplement_3 of the original version of the Regulation."
