paragraph,Text
<PARAGRAPH 2.12.>,"""Immunity related functions"" are the following functions; this list is not exhaustive and shall be adapted to the technical evolution of vehicle/technology: (a) Functions related to the direct control of the vehicle: (i) By degradation or change in: e.g. engine, gear, brake, suspension, active steering, speed limitation devices; (ii) By affecting drivers position: e.g. seat or steering wheel positioning; (iii) By affecting driver's visibility: e.g. dipped beam, windscreen wiper, indirect vision systems, blind spot systems. (b) Functions related to driver, passenger and other road user protection: (i) E.g. airbag and safety restraint systems, emergency calling systems; (c) Functions which, when disturbed, cause confusion to the driver or other road users: (i) Optical disturbances: incorrect operation of e.g. direction indicators, stop lamps, end outline marker lamps, rear position lamp, light bars for emergency system, wrong information from warning indicators, lamps or displays related to functions in subparagraphs (a) or (b) which might be observed in the direct view of the driver; (ii) Acoustical disturbances: incorrect operation of e.g. anti-theft alarm, horn. (d) Functions related to vehicle data bus functionality: (i) By blocking data transmission on vehicle data bus-systems, which are used to transmit data, required to ensure the correct functioning of other immunity related functions. (e) Functions which when disturbed affect vehicle statutory data: e.g. tachograph, odometer; (f) Function related to charging mode when coupled to the power grid: (i) For vehicle test: by leading to unexpected vehicle motion; (ii) For ESA test: by leading to an incorrect charging condition (e.g. over-current, over-voltage)."
<PARAGRAPH 2.13.>,"""REESS"" means the rechargeable energy storage system that provides electric energy for electric propulsion of the vehicle."
<PARAGRAPH 2.14.>,"""Coupling system for charging the REESS"" means the electrical circuit installed in the vehicle used for charging the REESS."
<PARAGRAPH 2.15.>,"""REESS charging mode coupled to the power grid"" means the normal charging operation mode of the vehicle and/or charging system."
<PARAGRAPH 2.16.>,"""Mode means charging mode as defined in IEC 61851-1 sub-clause_6.2.1 where the vehicle is connected directly to AC mains without any communication between the vehicle and the charging station and without any supplementary pilot or auxiliary contacts. In some countries Mode 1 charging may be prohibited or requires special pre-cautions."
<PARAGRAPH 2.17.>,"""Mode means charging mode as defined in IEC 61851-1 sub-clause_6.2.2 where the vehicle is connected to AC mains using a charging harness including an Electric Vehicle Supply Equipment (EVSE) box providing control pilot signalling between the vehicle and the EVSE box and personal protection against electric shock. In some countries, special restrictions have to be applied for mode 2 charging. There is no communication between the vehicle and the AC supply network (mains)."
<PARAGRAPH 2.18.>,"""Mode means charging mode as defined in IEC 61851-1 sub-clause_6.2.3 where the vehicle is connected to an EVSE (e.g charging station, wallbox) providing AC power to the vehicle with communication between the vehicle and the charging station (through signal/control lines and/or through wired network lines)."
<PARAGRAPH 2.19.>,"""Mode means charging mode as defined in IEC 61851-1 sub-clause_6.2.4 where the vehicle is connected to an EVSE providing DC power to the vehicle (with an off-board charger) with communication between the vehicle and the charging station (through signal/control lines and/or through wired network lines)"
<PARAGRAPH 2.20.>,"""means port intended for the interconnection of components of an ESA, or between an ESA and local AE (Ancillary Equipment) and used in accordance with relevant functional specifications (for example for the maximum length of cable connected to it). Examples include RS-232, Universal Serial Bus (USB), High-Definition Multimedia Interface includes Control Pilot signal, PLC technology used on Control Pilot signal line, CAN."
<PARAGRAPH 2.21.>,"""Wired nmeans port for the connection of voice, data and signaling transfers intended to interconnect widely dispersed systems by direct connection to a single-user or multi-user communication network. Examples of these include CATV, PSTN, ISDN, xDSL, LAN and similar networks. These ports may support screened or unscreened cables and may also carry AC or DC power where this is an integral part of the telecommunication specification."
<PARAGRAPH 2.22.>,"""means network used to measure (or inject) asymmetric (common mode) voltages on unshielded symmetric signal (e.g. telecommunication) lines while rejecting the symmetric (differential mode) signal. This network is inserted in the communication/signal lines of the vehicle in charging mode to provide a specific load impedance and/or a decoupling (e.g. between communication/signal lines and power mains). AAN is also used in this regulation for symmetric lines"
<PARAGRAPH 2.23.>,"""Direct current charging artificial network (DC-charging-AN) means network inserted in the high voltage DC lead of vehicle in charging mode which provides, in a given frequency range, a specified load impedance and which may isolate the vehicle from the HV DC charging station in that frequency range."
<PARAGRAPH 2.24.>,"""Artificial mains means provides a defined impedance to the ESA at radio frequencies, couples the disturbance voltage to the measuring receiver and decouples the test circuit from the supply mains. There are two basic types of AMN, the V-network (V-AMN) that couples the unsymmetrical voltages, and the delta-network that couples the symmetric and the asymmetric voltages separately. The terms line impedance stabilization network (LISN) and V-AMN are used interchangeably. Network inserted in the power mains of the vehicle in charging mode which provides, in a given frequency range, a specified load impedance and which isolates the vehicle from the power mains in that frequency range."
<PARAGRAPH 2.25.>,"as specified in CISPR 16, however a ground plane is not required and there are dimensional changes."
<PARAGRAPH 3.>,Application for approval
<PARAGRAPH 3.1.>,Approval of a vehicle type
<PARAGRAPH 3.1.1.>,"The application for approval of a vehicle type, with regard to its electromagnetic compatibility, shall be submitted by the vehicle manufacturer."
<PARAGRAPH 3.1.2.>,A model of information document is shown in Annex-2A.
<PARAGRAPH 3.1.3.>,"The vehicle manufacturer shall draw up a schedule describing all relevant vehicle electrical/electronic systems or ESAs, body styles, variations in body material, general wiring arrangements, engine variations, left-hand/right-hand drive versions and wheelbase versions. Relevant vehicle electrical/electronic systems or ESAs are those which may emit significant broadband or narrowband radiation and/or those which are involved in immunity related functions of the vehicle (see Paragraph-2.12.) and those which provide coupling systems for charging the REESS."
<PARAGRAPH 3.1.4.>,A vehicle representative of the type to be approved shall be selected from this schedule by mutual agreement between the manufacturer and the Type Approval Authority. The choice of vehicle shall be based on the electrical/electronic systems offered by the manufacturer. One or more vehicles may be selected from this schedule if it is considered by mutual agreement between the manufacturer and the Type Approval Authority that different electrical/electronic systems are included which are likely to have a significant effect on the vehicle's electromagnetic compatibility compared with the first representative vehicle.
<PARAGRAPH 3.1.5.>,The choice of the vehicle(s) in conformity with Paragraph-3.1.4. above shall be limited to vehicle/electrical/electronic system combinations intended for actual production.
<PARAGRAPH 3.1.6.>,The manufacturer may supplement the application with a report on tests which have been carried out. Any such data provided may be used by the Type Approval Authority for the purpose of drawing up the communication form for type approval.
<PARAGRAPH 3.1.7.>,"If the Technical Service responsible for the type approval test carries out the test itself, then a vehicle representative of the type to be approved according to Paragraph-3.1.4. above shall be provided."
<PARAGRAPH 3.1.8.>,"For vehicles of categories L6, L7, M, N, O, T, R and S, the vehicle manufacturer shall provide a statement of frequency bands, power levels, antenna positions and installation provisions for the installation of radio frequency transmitters (RF-transmitters), even if the vehicle is not equipped with an RF transmitter at time of type approval. This should cover all mobile radio services normally used in vehicles. This information shall be made publicly available following the type approval. Vehicle manufacturers shall provide evidence that vehicle performance is not adversely affected by such transmitter installations."
<PARAGRAPH 3.2.>,ESA type approval
<PARAGRAPH 3.2.1.>,Applicability of this Regulation to ESA:
<PARAGRAPH 3.2.2.>,The application for approval of a type of ESA with regard to its electromagnetic compatibility shall be submitted by the vehicle manufacturer or by the manufacturer of the ESA.
<PARAGRAPH 3.2.3.>,A model of information document is shown in Annex-2B.
<PARAGRAPH 3.2.4.>,The manufacturer may supplement the application with a report on tests which have been carried out. Any such data provided may be used by the Type Approval Authority for the purpose of drawing up the communication form for type approval.
<PARAGRAPH 3.2.5.>,"If the Technical Service responsible for the type approval test carries out the test itself, then a sample of the ESA system representative of the type to be approved shall be provided, if necessary, after discussion with the manufacturer on, e.g. possible variations in the layout, number of components, number of sensors. If the Technical Service deems it necessary, it may select a further sample."
<PARAGRAPH 3.2.6.>,The sample(s) shall be clearly and indelibly marked with the manufacturer's trade name or mark and the type designation.
<PARAGRAPH 3.2.7.>,"Where applicable, any restrictions on use should be identified. Any such restrictions should be included in Annexes 2B and/or 3B. No Yes No No Yes No Yes No Yes Yes No No Yes Yes No application of Regulation-No._10 Connected permanently or temporarily to the vehicle wiring harness? Connected via an interface type approved to this Regulation as amended? Electrical/electronic sub assembly (ESA) classification ESA intended for fitment in vehicles? Mechanically fastened to the vehicle which cannot be disassembled or removed without use of tools? Passive ESA or system (e.g. spark plugs, cables, passive antenna)? Use restricted by technical means to immobilized vehicle Application of Regulation-No._10 Not concerned No marking No type approval Provides a coupling system for charging the REESS?"
<PARAGRAPH 3.2.8.>,ESA which are brought to the market as spare parts need no type approval if they are obviously marked as a spare part by an identification number and if they are identical and from the same manufacturer as the corresponding Original Equipment Manufacturer (OEM) part for an already type approved vehicle.
<PARAGRAPH 3.2.9.>,Components sold as aftermarket equipment and intended for the installation in motor vehicles need no type approval if they are not related to immunity related functions (see Paragraph-2.12.). In this case a declaration shall be issued by the manufacturer that the ESA fulfils the requirements of this Regulation and in particular the limits defined in Paragraph-6.5. Paragraph-6.6. Paragraph-6.7. Paragraph-6.8. Paragraph-6.9. of this Regulation.
<PARAGRAPH 3.2.10.>,"In case of an ESA is (part of) a light source, the applicant shall: (a) Specify the approval number according to Regulation-No._37, Regulation-No._99 or Regulation-No._128, granted to this ESA; or (b) Provide a test report by a Technical Service designated by the Type Approval Authority, stating that this ESA is not mechanically interchangeable with any light source according to Regulation-No._37, Regulation-No._99 or Regulation-No._128."
<PARAGRAPH 4.>,Approval
<PARAGRAPH 4.1.>,Type approval procedures
<PARAGRAPH 4.1.1.>,Type approval of a vehicle The following alternative procedures for vehicle type approval may be used at the discretion of the vehicle manufacturer.
<PARAGRAPH 4.1.1.1.>,"Approval of a vehicle installation A vehicle installation may be type approved directly by following the provisions laid down in Paragraph-6. and, if applicable, in Paragraph-7. of this Regulation. If this procedure is chosen by a vehicle manufacturer, no separate testing of electrical/electronic systems or ESAs is required."
<PARAGRAPH 4.1.1.2.>,Approval of vehicle type by testing of individual ESAs. A vehicle manufacturer may obtain approval for the vehicle by demonstrating to the Type Approval Authority that all the relevant (see Paragraph-3.1.3. of this Regulation) electrical/electronic systems or ESAs have been approved in accordance with this Regulation and have been installed in accordance with any conditions attached thereto.
<PARAGRAPH 4.1.1.3.>,"A manufacturer may obtain approval according to this Regulation if the vehicle has no equipment of the type, which is subject to immunity or emission tests. Such approvals do not require testing."
<PARAGRAPH 4.1.2.>,Type approval of an ESA Type approval may be granted to an ESA to be fitted either to any vehicle type (component approval) or to a specific vehicle type or types requested by the ESA manufacturer (separate technical unit approval).
<PARAGRAPH 4.1.3.>,"ESAs, which are intentional RF transmitters, which have not received type approval in conjunction with a vehicle manufacturer, shall be supplied with suitable installation guidelines."
<PARAGRAPH 4.2.>,Granting of type approval
<PARAGRAPH 4.2.1.>,Vehicle
<PARAGRAPH 4.2.1.1.>,"If the representative vehicle fulfils the requirements of Paragraph-6. and, if applicable, Paragraph-7. of this Regulation, type approval shall be granted."
<PARAGRAPH 4.2.1.2.>,A model of communication form for type approval is contained in Annex-3A.
<PARAGRAPH 4.2.2.>,ESA
<PARAGRAPH 4.2.2.1.>,"If the representative ESA system(s) fulfil(s) the requirements of Paragraph-6. and, if applicable, Paragraph-7. of this Regulation, type approval shall be granted."
<PARAGRAPH 4.2.2.2.>,A model of communication form for type approval is contained in Annex-3B.
<PARAGRAPH 4.2.3.>,"In order to draw up the communication forms referred to in Paragraph-4.2.1.2. Paragraph-4.2.2.2. above, the Type Approval Authority of the Contracting Party granting the approval may use a report prepared or approved by a recognized laboratory or in accordance with the provisions of this Regulation."
<PARAGRAPH 4.2.4.>,"In case of an ESA is (part of) a light source and if the documentation as specified in Paragraph-3.2.10. above is missing, approval of this ESA according to Regulation-No._10 shall not be granted."
<PARAGRAPH 4.3.>,"Approval, or refusal of approval, of a type of vehicle or ESA in accordance with this Regulation shall be notified to the Parties to the Agreement applying this Regulation on a form conforming to the model in Annex-3A or 3B to this Regulation, accompanied by photographs and/or diagrams or drawings on an appropriate scale supplied by the applicant in a format not larger than A4 (210 x 297 mm) or folded to those dimensions."
<PARAGRAPH 5.>,Markings
<PARAGRAPH 5.1.>,An approval number shall be assigned to each vehicle or ESA type approved. The first two digits of this number (at present 06) shall indicate the series of amendments corresponding to the most recent essential technical amendments made to the Regulation at the date of approval. A Contracting Party may not assign the same approval number to another type of vehicle or ESA.
<PARAGRAPH 5.2.>,Presence of markings
<PARAGRAPH 5.2.1.>,Vehicle An approval mark described in Paragraph-5.3. below shall be affixed to every vehicle conforming to a type approved under this Regulation.
<PARAGRAPH 5.2.2.>,Sub-assembly An approval mark described in Paragraph-5.3. below shall be affixed to every ESA conforming to a type approved under this Regulation. No marking is required for electrical/electronic systems built into vehicles which are approved as units.
<PARAGRAPH 5.3.>,"An international approval mark shall be affixed, in a conspicuous and easily accessible place specified on the approval communication form, on each vehicle conforming to the type approved under this Regulation. This mark shall comprise:"
<PARAGRAPH 5.3.1.>,"A circle containing the letter ""E"", followed by the distinguishing number of the country granting the approval.2"
<PARAGRAPH 5.3.2.>,"The number of this Regulation, followed by the letter ""R"", a dash and the approval number to the right of the circle specified in Paragraph-5.3.1. above."
<PARAGRAPH 5.4.>,An example of the type approval mark is shown in Annex-1 to this Regulation.
<PARAGRAPH 5.5.>,Markings on ESAs in conformity with Paragraph-5.3. above need not be visible when the ESA is installed in the vehicle.
<PARAGRAPH 6.>,Specification in configurations other than REESS charging mode coupled to the power grid
<PARAGRAPH 6.1.>,General specifications
<PARAGRAPH 6.1.1.>,"A vehicle and its electrical/electronic system(s) or ESA(s) shall be so designed, constructed and fitted as to enable the vehicle, in normal conditions of use, to comply with the requirements of this Regulation."
<PARAGRAPH 6.1.1.1.>,A vehicle shall be tested for radiated emissions and for immunity to radiated disturbances. No tests for conducted emissions or immunity to conducted disturbances are required for vehicle type approval.
<PARAGRAPH 6.1.1.2.>,"ESA(s) shall be tested for radiated and conducted emissions, for immunity to radiated and conducted disturbances."
<PARAGRAPH 6.1.2.>,"Before testing, the Technical Service has to prepare a test plan in conjunction with the manufacturer, which contains at least mode of operation, stimulated function(s), monitored function(s), pass/fail criterion(criteria) and intended emissions."
<PARAGRAPH 6.2.>,Specifications concerning broadband electromagnetic radiation from vehicles
<PARAGRAPH 6.2.1.>,Method of measurement The electromagnetic radiation generated by the vehicle representative of its type shall be measured using the method described in Annex-4. The method of measurement shall be defined by the vehicle manufacturer in accordance with the Technical Service.
<PARAGRAPH 6.2.2.>,Vehicle broadband type approval limits
<PARAGRAPH 6.2.2.1.>,"If measurements are made using the method described in Annex-4 using a vehicle-to-antenna spacing of 10.0 ± 0.2 m, the limits shall be 32 dB microvolts/m in the 30 to 75 MHz frequency band and 32 to 43 dB microvolts/m in the 75 to 400 MHz frequency band, this limit increasing logarithmically with frequencies above 75 MHz as shown in 2 The distinguish numbers of the Contracting Parties to the 1958 Agreement are reproduced in Annex-3 to Consolidated Resolution on the Construction of Vehicles (R.E.3), document ECE/TRANS/WP.29/78/Rev.6, Annex-3. Annex-2 to this Regulation. In the 400 to 1,000 MHz frequency band the limit remains constant at 43 dB microvolts/m."
<PARAGRAPH 6.2.2.2.>,"If measurements are made using the method described in Annex-4 using a vehicle-to-antenna spacing of 3.0 ± 0.05 m, the limits shall be 42 dB microvolts/m in the 30 to 75 MHz frequency band and 42 to 53 dB microvolts/m in the 75 to 400 MHz frequency band, this limit increasing logarithmically with frequencies above 75 MHz as shown in Annex-3 to this Regulation. In the 400 to 1,000 MHz frequency band the limit remains constant at 53 dB microvolts/m."
<PARAGRAPH 6.2.2.3.>,"On the vehicle representative of its type, the measured values, expressed in dB microvolts/m shall be below the type approval limits."
<PARAGRAPH 6.3.>,Specifications concerning narrowband electromagnetic radiation from vehicles
<PARAGRAPH 6.3.1.>,Method of measurement The electromagnetic radiation generated by the vehicle representative of its type shall be measured using the method described in Annex-5. These shall be defined by the vehicle manufacturer in accordance with the Technical Service.
<PARAGRAPH 6.3.2.>,Vehicle narrowband type approval limits
<PARAGRAPH 6.3.2.1.>,"If measurements are made using the method described in Annex-5 using a vehicle-to-antenna spacing of 10.0 ± 0.2 m, the limits shall be 28 dB microvolts/m in the 30 to 230 MHz frequency band and 35 dB microvolts/m in the 230 to 1,000 MHz frequency band."
<PARAGRAPH 6.3.2.2.>,"If measurements are made using the method described in Annex-5 using a vehicle-to-antenna spacing of 3.0 ± 0.05 m, the limits shall be 38 dB microvolts/m in the 30 to 230 MHz frequency band and 45 dB microvolts/m in the 230 to 1,000 MHz frequency band."
<PARAGRAPH 6.3.2.3.>,"On the vehicle representative of its type, the measured values, expressed in dB microvolts/m, shall be below the type approval limit."
<PARAGRAPH 6.3.2.4.>,"Notwithstanding the limits defined in Paragraph-6.3.2.1. Paragraph-6.3.2.2. Paragraph-6.3.2.3. of this Regulation, if, during the initial step described in Paragraph-1.3. of Annex-5, the signal strength measured at the vehicle broadcast radio antenna is less than 20 dB micro-volts over the frequency range 76 to 108 MHz measured with an average detector, then the vehicle shall be deemed to comply with the limits for narrowband emissions and no further testing will be required."
<PARAGRAPH 6.4.>,Specifications concerning immunity of vehicles to electromagnetic radiation
<PARAGRAPH 6.4.1.>,Method of testing The immunity to electromagnetic radiation of the vehicle representative of its type shall be tested by the method described in Annex-6.
<PARAGRAPH 6.4.2.>,Vehicle immunity type approval limits
<PARAGRAPH 6.4.2.1.>,"If tests are made using the method described in Annex-6, the field strength shall be 30 volts/m rms (root mean squared) in over 90 per cent of the 20 to 2,000 MHz frequency band and a minimum of 25 volts/m rms over the whole 20 to 2,000 MHz frequency band."
<PARAGRAPH 6.4.2.2.>,"The vehicle representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-6, there shall be no degradation of performance of ""immunity related functions"", according to Paragraph-2.1. of Annex-6."
<PARAGRAPH 6.5.>,Specification concerning broadband electromagnetic interference generated by ESAs
<PARAGRAPH 6.5.1.>,Method of measurement The electromagnetic radiation generated by the ESA representative of its type shall be measured by the method described in Annex-7.
<PARAGRAPH 6.5.2.>,ESA broadband type approval limits
<PARAGRAPH 6.5.2.1.>,"If measurements are made using the method described in Annex-7, the limits shall be 62 to 52 dB microvolts/m in the 30 to 75 MHz frequency band, this limit decreasing logarithmically with frequencies above 30 MHz, and 52 to 63 dB microvolts/m in the 75 to 400 MHz band, this limit increasing logarithmically with frequencies above 75 MHz as shown in Annex-6 to this Regulation. In the 400 to 1,000 MHz frequency band the limit remains constant at 63 dB microvolts/m."
<PARAGRAPH 6.5.2.2.>,"On the ESA representative of its type, the measured values, expressed in dB microvolts/m, shall be below the type approval limits."
<PARAGRAPH 6.6.>,Specifications concerning narrowband electromagnetic interference generated by ESAs
<PARAGRAPH 6.6.1.>,Method of measurement The electromagnetic radiation generated by the ESA representative of its type shall be measured by the method described in Annex-8.
<PARAGRAPH 6.6.2.>,ESA narrowband type approval limits
<PARAGRAPH 6.6.2.1.>,"If measurements are made using the method described in Annex-8, the limits shall be 52 to 42 dB microvolts/m in the 30 to 75 MHz frequency band, this limit decreasing logarithmically with frequencies above 30 MHz, and 42 to 53 dB microvolts/m in the 75 to 400 MHz band, this limit increasing logarithmically with frequencies above 75 MHz as shown in Annex-7. In the 400 to 1,000 MHz frequency band the limit remains constant at 53 dB microvolts/m."
<PARAGRAPH 6.6.2.2.>,"On the ESA representative of its type, the measured value, expressed in dB microvolts/m shall be below the type approval limits."
<PARAGRAPH 6.7.>,Specifications concerning the emission of transient conducted disturbances generated by ESAs on 12/24 V supply lines
<PARAGRAPH 6.7.1.>,Method of testing The emission of ESA representative of its type shall be tested by the method(s) according to ISO 7637-2 as described in Annex-10 for the levels given in Table_1. Table_1 Maximum allowed pulse amplitude Maximum allowed pulse amplitude for Polarity of pulse amplitude Vehicles with 12 V systems Vehicles with 24 V systems Positive +75 V +150 V Negative 100 V 450 V
<PARAGRAPH 6.8.>,Specifications concerning immunity of ESAs to electromagnetic radiation
<PARAGRAPH 6.8.1.>,Method(s) of testing The immunity to electromagnetic radiation of the ESA representative of its type shall be tested by the method(s) chosen from those described in Annex-9.
<PARAGRAPH 6.8.2.>,ESA immunity type approval limits
<PARAGRAPH 6.8.2.1.>,"If tests are made using the methods described in Annex-9, the immunity test levels shall be 60 volts/m root-mean-square (rms) for the 150 mm stripline testing method, 15 volts/m rms for the 800 mm stripline testing method, 75 volts/m rms for the Transverse Electromagnetic Mode (TEM) cell testing method, 60 mA rms for the bulk current injection (BCI) testing method and 30 volts/m rms for the free field testing method in over 90 per cent of the 20 to 2,000 MHz frequency band, and to a minimum of 50 volts/m rms for the 150 mm stripline testing method Paragraph-12.5 volts/m rms for the 800 mm stripline testing method Paragraph-62.5 volts/m rms, for the TEM cell testing method, 50 mA rms for the bulk current injection (BCI) testing method and 25 volts/m rms for the free field testing method over the whole 20 to 2,000 MHz frequency band."
<PARAGRAPH 6.8.2.2.>,"The ESA representative of its type shall be considered as complying with immunity requirements if, during the tests performed in accordance with Annex-9, there shall be no degradation of performance of ""immunity related functions""."
<PARAGRAPH 6.9.>,Specifications concerning the immunity of ESAs to transient disturbances conducted along 12/24 V supply lines
<PARAGRAPH 6.9.1.>,Method of testing The immunity of ESA representative of this type shall be tested by the method(s) according to ISO 7637-2 as described in Annex-10 with the test levels given in Table_2. Table_2 Immunity of ESA Test pulse number Immunity test level Functional status for systems: Related to immunity related functions Not related to immunity related functions 1 III C D 2a III B D 2b III C D 3a/3b III A D 4 III B D Test pulse number Immunity test level Functional status for systems: Related to immunity related functions Not related to immunity related functions (for ESA which shall be operational during engine start phases) C (for other ESA)
<PARAGRAPH 6.10.>,Exceptions
<PARAGRAPH 6.10.1.>,"Where a vehicle or electrical/electronic system or ESA does not include an electronic oscillator with an operating frequency greater than 9 kHz, it shall be deemed to comply with Paragraph-6.3.2. Paragraph-6.6.2. and with Annexes 5 Paragraph-8."
<PARAGRAPH 6.10.2.>,"Vehicles which do not have electrical/electronic systems with ""immunity related functions"" need not be tested for immunity to radiated disturbances and shall be deemed to comply with Paragraph-6.4. and with Annex-6 to this Regulation."
<PARAGRAPH 6.10.3.>,ESAs with no immunity related functions need not be tested for immunity to radiated disturbances and shall be deemed to comply with Paragraph-6.8. and with Annex-9 to this Regulation.
<PARAGRAPH 6.10.4.>,"Electrostatic discharge For vehicles fitted with tyres, the vehicle body/chassis can be considered to be an electrically isolated structure. Significant electrostatic forces in relation to the vehicle's external environment only occur at the moment of occupant entry into or exit from the vehicle. As the vehicle is stationary at these moments, no type approval test for electrostatic discharge is deemed necessary."
<PARAGRAPH 6.10.5.>,"Emission of transient conducted disturbances generated by ESAs on 12/24 V supply lines. ESAs that are not switched, contain no switches or do not include inductive load need not be tested for transient conducted emission and shall be deemed to comply with Paragraph-6.7."
<PARAGRAPH 6.10.6.>,"The loss of function of receivers during the immunity test, when the test signal is within the receiver bandwidth (RF exclusion band) as specified for the specific radio service/product in the harmonized international EMC standard, does not necessarily lead to fail criteria."
<PARAGRAPH 6.10.7.>,RF transmitters shall be tested in the transmit mode. Wanted emissions (e.g. from RF transmitting systems) within the necessary bandwidth and out of band emissions are disregarded for the purpose of this Regulation. Spurious emissions are subject to this Regulation.
<PARAGRAPH 6.10.7.1.>,"""Necessary bandwidth"": For a given class of emission, the width of the frequency band which is just sufficient to ensure the transmission of information at the rate and with the quality required under specified conditions (Article 1, No.1.152 of the International Telecommunication Union (ITU) Radio Regulations)."
<PARAGRAPH 6.10.7.2.>,"""Out-of-band Emissions"": Emission on a frequency or frequencies immediately outside the necessary bandwidth which results from the modulation process, but excluding spurious emissions (Article 1, No.1.144 of the ITU Radio Regulations)."
<PARAGRAPH 6.10.7.3.>,"""Spurious emission"": In every modulation process additional undesired signals exist. They are summarized under the expression ""spurious emissions"". Spurious emissions are emissions on a frequency or frequencies, which are outside the necessary bandwidth and the level of which may be reduced without affecting the corresponding transmission of information. Spurious emissions include harmonic emissions, parasitic emissions, intermodulation products and frequency conversion products, but exclude out-of-band emissions (Article 1 No.1.145 of the ITU Radio Regulations)."
<PARAGRAPH 7.>,"Additional specifications in the configuration ""REESS charging mode coupled to the power grid"""
<PARAGRAPH 7.1.>,General specifications
<PARAGRAPH 7.1.1.>,"A vehicle and its electrical/electronic system(s) or ESA(s) shall be so designed, constructed and fitted as to enable the vehicle, in configuration ""REESS charging mode coupled to the power grid"", to comply with the requirements of this Regulation."
<PARAGRAPH 7.1.1.1.>,"A vehicle in configuration ""REESS charging mode coupled to the power grid"" shall be tested for radiated emissions, immunity to radiated disturbances, conducted emissions and immunity to conducted disturbances."
<PARAGRAPH 7.1.1.2.>,"ESAs in configuration ""REESS charging mode coupled to the power grid"" shall be tested for radiated and conducted emissions, for immunity to radiated and conducted disturbances."
