paragraph,Text
<PARAGRAPH 4.3.>,"Notice of approval or of refusal of approval of a vehicle type pursuant to this Regulation shall be communicated to the Parties to the Agreement applying this Regulation, by means of a form conforming to the model in Annex-1 to this Regulation and of drawings and diagrams supplied by the applicant for approval, in a format not exceeding A4 (210 x 297 mm) or folded to that format and on an appropriate scale."
<PARAGRAPH 4.4.>,"There shall be affixed, conspicuously and in a readily accessible place specified on the approval form, to every vehicle conforming to a vehicle type approved under this Regulation an international approval mark consisting of:"
<PARAGRAPH 4.4.1.>,"A circle surrounding the letter ""E"" followed by the distinguishing number of the country which has granted approval;2"
<PARAGRAPH 4.4.2.>,"The number of this Regulation, followed by the letter ""R"", a dash and the approval number to the right of the circle prescribed in Paragraph-4.4.1."
<PARAGRAPH 4.5.>,"If the vehicle conforms to a vehicle type approved, under, one or more other Regulations annexed to the Agreement, in the country which had granted approval under this Regulation, the symbol prescribed in Paragraph-4.4.1. need not be repeated; in such a case, the Regulation and approval numbers and the additional symbols of all the Regulations under which approval has been granted in the country which has granted approval under this Regulation shall be placed in vertical columns to the right of the symbol prescribed in Paragraph-4.4.1."
<PARAGRAPH 4.6.>,The approval mark shall he clearly legible and shall be indelible.
<PARAGRAPH 4.7.>,The approval mark shall be readily accessible.
<PARAGRAPH 4.8.>,Annex-2 to this Regulation gives examples of arrangements of approval marks.
<PARAGRAPH 5.>,Requirements
<PARAGRAPH 5.1.>,"General A vehicle, if fitted with a control, tell-tale or indicator identified in Table_1, shall comply with the requirements of this Regulation with respect to the location, identification, operation, illumination and colour of that control, tell-tale or indicator. For functions for which no symbol is available in Table_1, the manufacturer may use a symbol following the appropriate standards. Where no symbol is available, the manufacturer may use a symbol of its own conception. Such a symbol shall not cause confusion with any symbol specified in Table_1."
<PARAGRAPH 5.2.>,Location
<PARAGRAPH 5.2.1.>,"The controls, listed in Table_1, shall be located so that they are operable and within reach of the driver when seated in the driving position. The controls for ""Manual Choke"" and ""Manual Fuel Tank Shutoff Valve"" shall be located so that they are operable and within reach of the driver when seated."
<PARAGRAPH 5.2.2.>,"The tell-tales and indicators listed in Table_1, and their identification symbols shall be located so that they are visible to the driver when seated in the driving position, during daylight and night-time driving. Tell-tales, indicators and their identification symbols need not be visible when not activated."
<PARAGRAPH 5.2.3.>,"The identification symbols for controls, tell-tales, and indicators shall be placed on or adjacent to the controls, tell-tales or indicators that they identify except as provided in Paragraph-5.2.5. below. 2 The distinguishing numbers of the Contracting Parties to the 1958 Agreement are reproduced in Annex-3 to the Consolidated Resolution on the Construction of Vehicles (R.E.3), document ECE/TRANS/WP.29/78/Rev.2/Amend.3."
<PARAGRAPH 5.2.4.>,"Controls for hazard warning lamps, passing- and driving-beam headlamps, direction indicators, supplemental engine stop, audible warning device, brakes and clutch shall be always accessible to the driver as the primary function of the corresponding control without the removal of the driver's hands from the respective handgrips."
<PARAGRAPH 5.2.5.>," Paragraph-5.2.3. above does not apply to multifunction controls, if the control is associated with a multitask display that:"
<PARAGRAPH 5.2.5.1.>,"Is visible to the driver, Paragraph-5.2.5.2. Identifies the control with which it is associated, Paragraph-5.2.5.3. Identifies all of the vehicle systems for which control is possible from the multifunction control. Sub-functions of those systems need not be shown on the top-most layer of the multi-task display, Paragraph-5.2.5.4. Does not display tell-tales listed in Table_1."
<PARAGRAPH 5.3.>,Identification
<PARAGRAPH 5.3.1.>,"Each control, tell-tale and indicator listed in Table_1, shall be identified by the relevant specified symbol."
<PARAGRAPH 5.3.2.>,"Supplementary symbols, words or abbreviations may be used at the manufacturer's discretion in conjunction with any symbol, word or abbreviation specified in Table_1."
<PARAGRAPH 5.3.3.>,"Each additional or supplementary symbol, word or abbreviation used by the manufacturer shall not cause confusion with any symbol specified in this Regulation."
<PARAGRAPH 5.3.4.>,"If the control, indicator or tell-tale for the same function are combined, one symbol may be used to identify that combination."
<PARAGRAPH 5.3.5.>,"All identification symbols for the tell-tales, indicators and controls provided on the handle bar or the instrument cluster shall be positioned so as to appear to the driver to be perceptually upright except the symbol for an audible warning device control. For rotating controls that have an ""off"" position, this requirement applies to the control in the ""off"" position."
<PARAGRAPH 5.3.6.>,"When fitted, each control that regulates a system function over a continuous range shall have identification provided for the limits of the adjustment range."
<PARAGRAPH 5.4.>,Illumination
<PARAGRAPH 5.4.1.>,"At the manufacturer's option, any control, indicator and their respective identification symbols may be capable of being illuminated."
<PARAGRAPH 5.4.2.>,"A tell-tale shall emit a light when the malfunction or vehicle condition it is meant to indicate occurs. It shall not emit light at any other time, except during a bulb check."
<PARAGRAPH 5.5.>,Colour
<PARAGRAPH 5.5.1.>,The light of each tell-tale shall be of the colour as specified in Table_1.
<PARAGRAPH 5.5.2.>,"The colour of tell-tales not listed in Table_1 can be selected by the manufacturer in accordance with Paragraph-5.5.3. below. The colour selected shall not mask or interfere with the identification of any tell-tale, control or indicator specified in Table_1."
<PARAGRAPH 5.5.3.>,Colours are recommended in accordance with the following colour code:
<PARAGRAPH 5.5.3.1.>,Red: danger to persons or very serious damage to equipment is immediate or imminent;
<PARAGRAPH 5.5.3.2.>,"Amber (yellow): caution, outside normal operating limits, vehicle system malfunction, damage to vehicle likely, or other condition which may produce hazard in the longer term;"
<PARAGRAPH 5.5.3.3.>,"Green: safe, normal operating condition (except if blue or amber is required by Table_1)."
<PARAGRAPH 5.5.4.>,"Each symbol used for the identification of a tell-tale, control or indicator shall be in a colour that stands out clearly against the background."
<PARAGRAPH 5.5.5.>,The filled-in part of any symbol may be replaced by its outline and the outline of any symbol may be filled in.
<PARAGRAPH 5.6.>,"Common space for displaying multiple messages A common space may be used to show information from any source, subject to the following requirements:"
<PARAGRAPH 5.6.1.>,The tell-tales and indicators displayed in the common space shall meet the requirements for Paragraph-5.3. Paragraph-5.4. Paragraph-5.5. above and shall illuminate at the initiation of the condition they are designed to identify.
<PARAGRAPH 5.6.2.>,The tell-tale and indicators that are listed in Table_1 and are shown in the common space shall illuminate at the initiation of any underlying condition.
<PARAGRAPH 5.6.3.>,"Except as provided in Paragraph-5.6.4. Paragraph-5.6.5. Paragraph-5.6.6. below, when the condition exists for actuation of two or more tell-tales, the information shall be either: (a) Repeated automatically in sequence, or (b) Indicated by visible means and capable of being selected for viewing by the driver when seated in the driving position."
<PARAGRAPH 5.6.4.>,"The tell-tales for the brake system malfunction, headlamp driving-beam and direction indicator shall not be shown in the same common space."
<PARAGRAPH 5.6.5.>,"If condition of activation exists for the following tell-tales: brake system malfunction, headlamp driving-beam and direction indicator being displayed on a common space with other tell-tales, they shall have priority over anything else in the common space."
<PARAGRAPH 5.6.6.>,"Information displayed in the common space may be cancellable automatically or by the driver, except the tell-tales for brake system malfunction, headlamp driving-beam, direction indicator and those for which the colour red is required by Table_1 shall not be cancellable, if the condition occurs for their activation."
<PARAGRAPH 6.>,Modifications of the vehicle type
<PARAGRAPH 6.1.>,"Every modification of the vehicle type shall be notified to the Type Approval Authority which approved the vehicle type. The Type Approval Authority may, then either:"
<PARAGRAPH 6.1.1.>,"Consider that the modifications made are unlikely to have an appreciable adverse effect and that, in any case, the vehicle still complies with the requirements; Paragraph-6.1.2. Require a further test report from the Technical Service responsible for conducting the tests."
<PARAGRAPH 6.2.>,"Confirmation or refusal of approval, specifying the alterations, shall be communicated by the procedure specified in Paragraph-4.3. above to the Contracting Parties to the Agreement applying this Regulation."
<PARAGRAPH 7.>,Conformity of production
<PARAGRAPH 7.1.>,"Every vehicle bearing an approval mark as prescribed under this Regulation shall conform to the vehicle type approved, particularly as regards the driver-operated controls."
<PARAGRAPH 7.2.>,"In order to verify conformity as prescribed in Paragraph-7.1. above, a sufficient number of random checks shall be made on serially-manufactured vehicles bearing the approval mark required by this Regulation."
<PARAGRAPH 8.>,Penalties for non-conformity of production
<PARAGRAPH 8.1.>,The approval granted in respect of a vehicle type pursuant to this Regulation may be withdrawn if the requirements laid down in Paragraph-7.1. above are not complied with or if the vehicle or vehicles taken fail to pass the tests prescribed in Paragraph-7.2 above.
<PARAGRAPH 8.2.>,"If a Party to the Agreement applying this Regulation withdraws an approval it has previously granted, it shall forthwith so notify the other Contracting Parties applying this Regulation, by means of a copy of the approval form bearing at the end, in large letters, the signed and dated annotation ""APPROVAL WITHDRAWN""."
<PARAGRAPH 9.>,"Production definitively discontinued If the holder of the approval completely ceases to manufacture a type of vehicle approved in accordance with this Regulation, he shall so inform the Type Approval Authority which granted the approval. Upon receiving the relevant communication that Authority shall inform thereof the other Parties to the Agreement applying this Regulation by means of a copy of the approval form bearing at the end, in large letters, the signed and dated annotation ""PRODUCTION DISCONTINUED""."
<PARAGRAPH 10.>,"Names and addresses of Technical Services responsible for conducting approval tests, and of the Type Approval Authorities The Parties to the Agreement applying this Regulation shall communicate to the United Nations Secretariat the names and addresses of the Technical Services responsible for conducting approval tests and of the Type Approval Authorities which grant approval and to which forms certifying approval or refusal or withdrawal of approval, issued in other countries, are to be sent. "
