paragraph,Text
<PARAGRAPH 2.1.4.>,"""Vision support system"" means a system to enable the driver to detect and/or see objects in the area adjacent to the vehicle."
<PARAGRAPH 2.1.5.>,"""Luminance contrast"" means the brightness ratio between an object and its immediate background/surrounding that allows the object to be distinguished from its background/surroundings. The definition is in accordance with the definition given in ISO 9241-302:2008."
<PARAGRAPH 2.1.6.>,"""Resolution"" means the smallest detail that can be discerned with a perceptual system, i.e. perceived as separate from the larger whole. The resolution of the human eye is indicated as ""visual acuity""."
<PARAGRAPH 2.1.7.>,"""Critical object"" means a cylindrical object with a height of 0.50 m and a diameter of 0.30 m."
<PARAGRAPH 2.1.8.>,"""Critical perception"" means the level of perception that can just be obtained under critical conditions via the viewing system used. This corresponds to the situation in which the representative scale of the critical object is multiple times larger than the smallest detail that can be perceived via the viewing system."
<PARAGRAPH 2.1.9.>,"""Field of vision"" means the section of the tri-dimensional space which is monitored with the help of a device for indirect vision. Unless otherwise stated, this is based on the view on ground level offered by a device and/or devices other than mirrors. This may be limited by the relevant detection distance corresponding to the critical object."
<PARAGRAPH 2.1.10.>,"""Detection distance"" means the distance measured from the centre of the lens of the camera to the point at which a critical object can just be perceived (as defined by the critical perception)."
<PARAGRAPH 2.1.11.>,"""Visual spectrum"" means light with a wavelength within the range of the perceptual limits of the human eyes: 380-780 nm."
<PARAGRAPH 2.1.12.>,"""Smear"" is a bright line displayed on the monitor while sun light or light from other bright light sources is directly hitting into the lens of the camera."
<PARAGRAPH 2.1.13.>,"Mirror and CMS dual function system"" means a CMS of Class I in which a monitor complying with this regulation is placed behind a semi-transparent mirror complying with this regulation. The monitor is visible in the CMS mode."
<PARAGRAPH 2.2.>,"""Type of device for indirect vision"" means devices that do not differ on the following essential characteristics: (a) Design of the device inclusive, if pertinent, the attachment to the bodywork; (b) In the case of mirrors, the class, the shape, the dimensions and radius of curvature of the mirror's reflecting surface; (c) In the case of camera-monitor systems, the class, the field of view, the magnification and resolution."
<PARAGRAPH 2.3.>,"""Surveillance camera-monitor-recording device"" means a camera and either a monitor or recording equipment other than the camera-monitor system defined in Paragraph-2.1.2. above which can be fitted to the inside or outside of the vehicle in order to provide fields of vision other than those specified in Paragraph-15.2.4. of this Regulation or to provide a security system within or around the vehicle."
<PARAGRAPH 2.4.>,"""Class of device for indirect vision"" means all devices having one or more common characteristics or functions. They are classified as follows:"
<PARAGRAPH 2.4.1.>,"Class I: ""Rear-view device"", giving the field of vision defined in Paragraph-15.2.4.1."
<PARAGRAPH 2.4.2.>,"Class II and III: ""Main rear-view device"", giving the fields of vision defined in Paragraph-15.2.4.2. Paragraph-15.2.4.3."
<PARAGRAPH 2.4.3.>,"Class IV: ""Wide-angle view device"", giving the field of vision defined in Paragraph-15.2.4.4."
<PARAGRAPH 2.4.4.>,"Class V: ""Close-proximity view device"", giving the field of vision defined in Paragraph-15.2.4.5."
<PARAGRAPH 2.4.5.>,"Class VI: ""Front-view device"", giving the field of vision defined in Paragraph-15.2.4.6."
<PARAGRAPH 2.4.6.>,Class VII: Main rear-view mirrors intended for L category vehicles with bodywork giving the field of vision defined in Paragraph-15.2.4.7.
<PARAGRAPH 2.5.>,"""Point light source detection factor - PLSDF"" means the level of distinctness of a pair of point light sources, based on luminance intensities and horizontal and vertical dimension of the rendition on the monitor."
<PARAGRAPH 2.6.>,"""Point light source contrast factor - PLSCF"" means the level of distinctness of a pair of point light sources, based on luminance differences between the maximum luminance of the luminance profile LH,max and the minimum luminance of the luminance profile LH,min in the horizontal direction (see Figure_3 of Annex-12)."
<PARAGRAPH 3.>,Application for approval
<PARAGRAPH 3.1.>,The application for approval of a type of device for indirect vision shall be submitted by the holder of the trade name or mark or by his duly accredited representative.
<PARAGRAPH 3.2.>,A model of information document is shown in Annex-1.
<PARAGRAPH 3.3.>,For each type of device for indirect vision the application shall be accompanied by three samples of the parts.
<PARAGRAPH 3.4.>,The CMS shall be provided by the applicant with the following documents: (a) Technical specification of the CMS; and (b) Operator's manual.
<PARAGRAPH 4.>,Markings
<PARAGRAPH 4.1.>,The samples of devices for indirect vision submitted for approval shall bear the trade name or mark of the manufacturer; this marking shall be clearly legible and be indelible.
<PARAGRAPH 4.2.>,"Every device for indirect vision shall possess, on at least one of the main components a space large enough to accommodate the approval mark, which shall be legible; this space shall be shown on the drawings referred to in Annex-1. The approval mark shall also be legible when the device is mounted on the vehicle with exception of camera-monitor devices as defined in Paragraph-2.1.2. Other components of the device shall bear a means of identification. In the case of limited space for the approval mark(s), other means of identification that link it to the approval mark shall be provided."
<PARAGRAPH 5.>,Approval
<PARAGRAPH 5.1.>,"If the samples submitted for approval meet the requirements of Paragraph-6. of this Regulation, approval of the pertinent type of device for indirect vision shall be granted."
<PARAGRAPH 5.2.>,An approval number shall be assigned to each type approved. Its first two digits (at present 04) shall indicate the series of amendments incorporating the most recent major technical amendments made to the Regulation at the time of issue of the approval. The same Contracting Party shall not assign the same number to another type of device for indirect vision.
<PARAGRAPH 5.3.>,Notice of approval or of refusal or of extension or withdrawal of approval or of production definitively discontinued of a type of device for indirect vision pursuant to this Regulation shall be communicated to the Parties to the Agreement which apply this Regulation by means of a form conforming to the model in Annex-3 to this Regulation.
<PARAGRAPH 5.4.>,"There shall be affixed, on at least one of the main components, conspicuously and in the space referred to in Paragraph-4.2. above, to every device for indirect vision, conforming to a type approved under this Regulation, in addition to the mark prescribed in Paragraph-4.1. above, an international approval mark consisting of:"
<PARAGRAPH 5.4.1.>,"A circle surrounding the letter ""E"" followed by the distinguishing number of the country which has granted approval;"
<PARAGRAPH 5.4.2.>,An approval number;
<PARAGRAPH 5.4.3.>,"Additional symbol(s) I or II or/and III or/and IV or/and V or/and VI or/and VII, specifying the class to which the type of device for indirect vision belongs. The additional symbol shall be placed in any convenient position in the vicinity of the circle containing the letter ""E""."
<PARAGRAPH 5.5.>,The approval mark and the additional symbol(s) shall be clearly legible and be indelible.
<PARAGRAPH 5.6.>,Annex-5 to this Regulation gives an example of the arrangement of the aforesaid approval mark and additional symbol.
<PARAGRAPH 6.>,Requirements
<PARAGRAPH 6.1.>,Mirrors
<PARAGRAPH 6.1.1.>,General specifications
<PARAGRAPH 6.1.1.1.>,All mirrors shall be adjustable.
<PARAGRAPH 6.1.1.2.>,"(a) Rear-view mirrors (Classes II to VII) The edge of the reflecting surface shall be enclosed in a protective housing (holder, etc.) which, on its perimeter, shall have a value ""c"" greater than or equal to 2.5 mm at all points and in all directions. If the reflecting surface projects beyond the protective housing, the radius of curvature ""c"" on the edge of the projecting part shall be not less than 2.5 mm and the reflecting surface shall return into the protective housing under a force of 50 N applied to the point of greatest projection, relative to the protective housing, in a horizontal direction, approximately parallel to the longitudinal median plane of the vehicle. (b) Rear-view mirrors (Class I) In cases, where the edge of the reflecting surface is enclosed in a protective housing (holder, etc.), the radius of curvature ""c"" on its perimeter shall be not less than 2.5 mm at all points and in all directions. In cases, where the edge of the reflecting surface projects beyond the protective housing, this requirement shall apply to the edge of the projecting part."
<PARAGRAPH 6.1.1.3.>,"When the mirror is mounted on a plane surface, all parts, irrespective of the adjustment position of the device, including those parts remaining attached to the support after the test provided for in Paragraph-6.3.2. below, which are in potential, static contact with a sphere either 165 mm in diameter in the case of a Class I mirror or 100 mm in diameter in the case of a Class II to VII mirror, shall have a radius of curvature 'c' of not less than 2.5 mm."
<PARAGRAPH 6.1.1.4.>,"The requirements in Paragraph-6.1.1.2. Paragraph-6.1.1.3. above shall not apply to parts of the external surface which protrude less than 5 mm, but the outward facing angles of such parts shall be blunted, save where such parts protrude less than 1.5 mm. For determining the dimension of the projection, the following method shall apply:"
<PARAGRAPH 6.1.1.4.1.>,The dimension of the projection of a component which is mounted on a convex surface may be determined either directly or by reference to a drawing of an appropriate section of this component in its installed condition.
<PARAGRAPH 6.1.1.4.2.>,"If the dimension of the projection of a component which is mounted on a surface other than convex cannot be determined by simple measurement, it shall be determined by the maximum variation of the distance of the centre of a 100 mm diameter sphere from the nominal line of the panel when the sphere is moved over and is in constant contact with that component. Figure_1 shows an example of the use of this procedure. Figure_1 Example for the measurement by maximum variation"
<PARAGRAPH 6.1.1.5.>,Edges of fixing holes or recesses of which the diameter or longest diagonal is less than 12 mm are exempt from the radius requirements of Paragraph-6.1.1.3. above provided that they are blunted.
<PARAGRAPH 6.1.1.6.>,"The device for the attachment of mirrors to the vehicle shall be so designed that a cylinder with a 70 mm radius (50 mm in the case of an L-category vehicle), having as its axis the axis, or one of the axes, of pivot or rotation which ensures deflection of the mirror in the direction of impact concerned, passes through at least part of the surface to which the device is attached."
<PARAGRAPH 6.1.1.7.>,The parts of Classes II to VII mirrors referred to in Paragraph-6.1.1.2. Paragraph-6.1.1.3. above which are made of a material with a Shore A hardness not exceeding 60 are exempt from the relevant provisions.
<PARAGRAPH 6.1.1.8.>,"In the case of those parts of Class I mirrors which are made of a material with a Shore A hardness of less than 50 and which are mounted on a rigid support, the requirements of Paragraph-6.1.1.2. Paragraph-6.1.1.3. above shall only apply to the support."
<PARAGRAPH 6.1.2.>,Special specifications
<PARAGRAPH 6.1.2.1.>,Dimensions
<PARAGRAPH 6.1.2.1.1.>,"Rear-view mirrors (Class I) The dimensions of the reflecting surface shall be such that it is possible to inscribe thereon a rectangle one side of which is 40 mm and the other 'a' mm in length, where and ""r"" is the radius of curvature."
<PARAGRAPH 6.1.2.1.2.>,Main rear-view mirrors (Classes II and III)
<PARAGRAPH 6.1.2.1.2.1.>,"The dimensions of the reflecting surface shall be such that it is possible to inscribe therein: (a) A rectangle 40 mm high the base length of which, measured in millimetres, has the value ""a""; (b) A segment which is parallel to the height of the rectangle and the length of which, expressed in millimetres, has the value ""b"". r 1000 1 mm 150 a 1"
<PARAGRAPH 6.1.2.1.2.2.>,"The minimum values of ""a"" and ""b"" are given in the table below: Class of rear-view mirror a [mm] b [mm] II 200 III 70"
<PARAGRAPH 6.1.2.1.3.>,"""Wide-angle"" view mirrors (Class IV) The contours of the reflecting surface shall be of simple geometric form and its dimensions such that it provides, if necessary in conjunction with a Class II exterior mirror, the field of vision specified in Paragraph-15.2.4.4. of this Regulation."
<PARAGRAPH 6.1.2.1.4.>,"""Close-proximity"" view mirrors (Class V) The contours of the reflecting surface shall be of simple geometric form and its dimensions such that the mirror provides the field of vision specified in Paragraph-15.2.4.5. of this Regulation."
<PARAGRAPH 6.1.2.1.5.>,Front-view mirrors (Class VI) The contours of the reflecting surface shall be of simple geometric form and its dimensions such that the mirror provides the field of vision specified in Paragraph-15.2.4.6. of this Regulation.
<PARAGRAPH 6.1.2.1.6.>,Mirrors for category L vehicles with bodywork (Class VII)
<PARAGRAPH 6.1.2.1.6.1.>,"""Main"" rear-view mirrors (Class VII) The minimum dimensions of the reflecting surface shall be such that: (a) Its area shall not be less than 6,900 mm2; (b) The diameter of circular mirrors shall not be less than 94 mm; (c) Where rear-view mirrors are not circular, their dimensions shall enable a 78 mm-diameter circle to be prescribed on their reflecting surface. The maximum dimensions of the reflecting surface shall be such that: (a) The diameter of any circular rear-view mirror shall not be greater than 150 mm; (b) The reflecting surface of any non-circular rear-view mirror shall lie within a rectangle measuring 120 mm x 200 mm."
<PARAGRAPH 6.1.2.2.>,Reflecting surface and coefficients of reflection
<PARAGRAPH 6.1.2.2.1.>,The reflecting surface of a mirror shall be either flat or spherically convex. Exterior mirrors may be equipped with an additional aspherical part provided that the main mirror fulfils the requirements of the indirect field of vision.
<PARAGRAPH 6.1.2.2.2.>,Differences between the radii of curvature of mirrors
<PARAGRAPH 6.1.2.2.2.1.>,"The difference between ri or r'i, and rp at each reference point shall not exceed 0.15 r."
<PARAGRAPH 6.1.2.2.2.2.>,"The difference between any of the radii of curvature (rp1, rp2, and rp3) and r shall not exceed 0.15 r."
<PARAGRAPH 6.1.2.2.2.3.>,"When r is not less than 3,000 mm, the value of 0.15 r quoted in Paragraph-6.1.2.2.2.1. Paragraph-6.1.2.2.2.2. above is replaced by 0.25 r."
<PARAGRAPH 6.1.2.2.3.>,Requirements for aspherical parts of mirrors
<PARAGRAPH 6.1.2.2.3.1.>,Aspherical mirrors shall be of sufficient size and shape to provide useful information to the driver. This normally means a minimum width of 30 mm at some point.
<PARAGRAPH 6.1.2.2.3.2.>,The radius of curvature ri of the aspherical part shall not be less than 150 mm.
<PARAGRAPH 6.1.2.2.4.>,"Value of ""r"" for spherical mirrors shall not be less than:"
<PARAGRAPH 6.1.2.2.4.1.>,"1,200 mm for rear-view mirrors (Class I);"
<PARAGRAPH 6.1.2.2.4.2.>,"1,200 mm for Class II and III main rear-view mirrors;"
<PARAGRAPH 6.1.2.2.4.3.>,"300 mm for ""wide-angle"" mirrors (Class IV) and ""close-proximity"" mirrors (Class V);"
<PARAGRAPH 6.1.2.2.4.4.>,200 mm for front mirrors (Class VI).
<PARAGRAPH 6.1.2.2.4.5.>,"1,000 mm or more than 1,500 mm for Class VII main rear-view mirrors."
<PARAGRAPH 6.1.2.2.5.>,"The value of the normal coefficient of reflection, as determined according to the method described in Annex-6, shall be not less than 40 per cent. In the case of reflecting surfaces with a changeable degree of reflection, the ""day"" position shall allow the colours of the signals used for road traffic to be recognized. The value of the normal coefficient of reflection in the ""night"" position shall be not less than 4 per cent."
<PARAGRAPH 6.1.2.2.6.>,The reflecting surface shall retain the characteristics laid down in Paragraph-6.1.2.2.5. above in spite of prolonged exposure to adverse weather conditions in normal use.
<PARAGRAPH 6.2.>,Devices for indirect vision other than mirrors
<PARAGRAPH 6.2.1.>,General requirements
<PARAGRAPH 6.2.1.1.>,"If adjustment by the user is needed, the device for indirect vision shall be adjustable without the use of tools."
<PARAGRAPH 6.2.1.2.>,"If a device for indirect vision can only render the total prescribed field of vision by scanning the field of vision, the total process of scanning, rendering and reset to its initial position together shall not take more than 2 seconds."
<PARAGRAPH 6.2.1.3.>,"The effectiveness of the CMS of Classes I to IV shall not be adversely affected by magnetic or electrical fields. This shall be demonstrated by compliance with the technical requirements and transitional provisions of Regulation-No._10, 04 series of amendments or any later series of amendements."
<PARAGRAPH 6.2.2.>,Camera-monitor systems The requirements of Paragraph-6.2.2.1. shall be considered to be satisfied in the case of monitors of a vehicle that fulfills the provisions of Regulation-No._21.
<PARAGRAPH 6.2.2.1.>,General requirements
<PARAGRAPH 6.2.2.1.1.>,"When the devices of the camera-monitor system are mounted in the position recommended by the manufacturer for normal driving, all parts, irrespective of the adjustment position of the device which are in potential, static contact with a sphere either 165 mm in diameter in the case of a CMS or parts of CMS installed inside the vehicle or 100 mm in diameter in the case of a CMS or parts of CMS installed outside the vehicle, shall have a radius of curvature ""c"" of not less than 2.5 mm."
<PARAGRAPH 6.2.2.1.2.>,Edges of fixing holes or recesses of which the diameter or longest diagonal is less than 12 mm are exempt from the radius requirements of Paragraph-6.2.2.1.1. above provided that they are blunted.
<PARAGRAPH 6.2.2.1.3.>,"For parts of the camera and the monitor which are made of a material with a Shore A hardness of less than 60 and which are mounted on a rigid support, the requirements of Paragraph-6.2.2.1.1. above shall only apply to the support."
<PARAGRAPH 6.2.2.2.>,Functional requirements for camera-monitor devices of Classes V and VI
<PARAGRAPH 6.2.2.2.1.>,"The camera shall function well in conditions in which sunlight falls on the camera. The saturated area, defined as the area in which the luminance contrast ratio (C=Lw/Lb) of a high contrast pattern falls below 2.0, shall not cover more than 15 per cent of the displayed image under the conditions of Paragraph-6.2.2.2.1.1. to Paragraph-6.2.2.2.1.4. below. In the case the camera system shows dynamical changes in the blooming area during the test the maximum blooming area shall fulfill the requirements."
<PARAGRAPH 6.2.2.2.1.1.>,"A black and white test pattern, having a minimum contrast ratio of 20 shall be positioned in front of the camera. The test pattern shall be evenly illuminated at an illumination of 3,000 ± 300 lx. The test pattern shall be medium gray on average and cover the complete area viewed by the camera; the camera shall view no other objects than the test pattern."
<PARAGRAPH 6.2.2.2.1.2.>,"The camera shall be hit by a (simulated sun) light of 40 klx, spanning an angle between 0.6 Paragraph-0.9° with an elevation angle of 10° (directly or indirectly via a mirror) removed from the optical axis of the sensor. The light source shall: (a) Have a spectrum D65 with a tolerance of ±1,500 K; (b) Be homogeneous in space and time within a tolerance of 2 klx. The emission of the light source in infrared shall be negligible."
<PARAGRAPH 6.2.2.2.1.3.>,There shall be no ambient illumination of the monitor during the test.
<PARAGRAPH 6.2.2.2.1.4.>,An example of the set-up is given in the Figure A below. Figure A Diagram of the blooming measurement set-up 1: Black and white test pattern. 2: Lamps to make the test pattern evenly illuminated. 3: Mirror. 4: High intensity light. 5: Camera. 6: Monitor.
<PARAGRAPH 6.2.2.2.2.>,The monitor shall render a minimum contrast under various light conditions as specified by ISO 15008:2003.
<PARAGRAPH 6.2.2.2.3.>,It shall be possible to adjust the average luminance of the monitor either manually or automatically to the ambient conditions.
<PARAGRAPH 6.2.2.2.4.>,The measurements for the luminance contrast of the monitor shall be carried out according to ISO 15008:2009.
<PARAGRAPH 6.2.2.3.>,"Functional requirements for camera-monitor devices of Classes I to IV (see Annex-12). Unless otherwise specified in this Regulation, the definitions and symbols used in Paragraph-6.2.2.3. are in accordance with ISO 16505:2015, Chapters 3 Paragraph-4. Unless otherwise specified in this Regulation, the requirements given in Paragraph-6.2.2.3. shall be verified according to the test procedures given in ISO 16505:2015, Chapter 7, where available."
<PARAGRAPH 6.2.2.3.1.>,Luminance adjustment It shall be possible to adjust the average luminance of the monitor either manually or automatically to the ambient conditions.
<PARAGRAPH 6.2.2.3.2.>,"Operating readiness (System availability) If the system is not operational (e.g. CMS failure), it shall be indicated to the driver by i.e. warning indication, display information, absence of status indicator. The operator's manual shall explain the information indicated. "
<PARAGRAPH 6.2.2.3.3.>,Image quality
<PARAGRAPH 6.2.2.3.3.1.>,Monitor isotropy The monitor shall conform to optical requirements over the range of viewing directions that is specified in the following paragraphs.
<PARAGRAPH 6.2.2.3.3.1.1.>,"Directional uniformity When driven by an artificial 70 per cent grey-scale image, the deviation of the monitor luminance from the luminance white level with specific viewing monitor/D monitor/D) shall be such that the ratio relative to the luminance whmonitor/D monitor/D) does not exceed 35 per cent of the luminance white level for the monitor standard isotropy range and shall not exceed 50 per cent of the luminance white level for the monitor extended isotropy range. For the standard isotropy range: , for points i = 1, 2, 3, 4, 5, 6, 7, 8, 9 as defined in Table_1 below."
<PARAGRAPH 6.2.2.3.3.1.2.>,"Lateral uniformity The luminance white lateral dependency shall satisfy: , for points j = 1, 2, 3, 4, 5, 6, 7, 8, 9 as defined in Table_3 = (0, 0)."
<PARAGRAPH 6.2.2.3.3.2.>,Luminance and contrast rendering For luminance and contrast rendering the following requirements shall apply: (a) The minimum luminance contrast at the monitor (including any screen protector) reproducing a high contrast pattern shall be: (i) For direct sunlight condition: 2:1; (ii) For day condition with diffuse ambient light: 3:1; (iii) For sunset condition: 2:1; (iv) For night condition: 10:1 except in the case of Mirror and CMS dual function system of class I: 5:1. (b) The night condition for the camera's field of view is replicated in a dark environment such that the maximum illuminance on the objects to be measured shall not exceed 2.0 lx; (c) The background luminance of the monitor shall be limited under the night condition. The maximum background luminance under the night condition shall be less than 2.0 cd/m²; (d) The instructions for use shall contain a note that sunlight or light from other intense light source upon the monitor reduces the luminance contrast which may require the driver to be particularly alert and attentive.
<PARAGRAPH 6.2.2.3.3.2.1.>,"Day condition with diffuse sky-light exposure test For the day condition with diffuse sky-light exposure, the test method given in ISO 16505:2015, subclause_7.8.2., Test 2 shall be applied, but a value of 4,000 to 4,200 cd/m2 for luminance diffuse illuminator shall be used. At the request of the manufacturer, the value for luminance diffuse illuminator may be determined by using the diagram of figure below. Ratio of projected area vs. luminance of the diffuse illuminator Procedure for determining the ration of the projected area leaving the vehicle: (a) Determine the projected area in the vehicle that represents the mirror reflected direction from the monitor extended isotropy range. (b) Evaluation shall be made in the centre of the monitor defined size, under consideration of the monitor design viewing direction (see figure below). This projected area represents the 100 per cent of the surface to be considered. Based on virtual testing, evaluate the ratio of the projected area that leaves the vehicle openings (e.g. through a side door window, rear window or sunroof; however, for example a sunroof having an opaque shutter shall not be considered an opening). Case when the orientation of the mirror and CMS dual function system of Class I is adjustable: Based on virtual testing, if the applicant demonstrates that the Mirror and CMS dual function system of Class I adjustment range permits a driver to avoid any incident specular light from the vehicle opening while a driver's eye is within any fixed position of the standard isotropy range, then the value for luminance diffuse illuminator shall be the one of ISO 16505:2015 subclause_7.8.2., Test 2: 1,300 to 1,500 cd/m²."
<PARAGRAPH 6.2.2.3.3.3.>,"Grey scale rendering A CMS shall have a sufficient grey scale rendering. CMS shall display a tonal range of at least eight distinguishable different grey tonal steps on the monitor. For the grey scale rendering, the test method of Paragraph-1.4. of Annex-12 shall be applied."
<PARAGRAPH 6.2.2.3.3.4.>,"Colour rendering For colour rendering, the hue angle of reproduced colour of the chart patches on the monitor shall satisfy the following requirements. The colour coordinates are described based in the CIE 1976 uniform colour space: (a) Red colour coordinates shall not exceed the range of (0° Paragraph-44.8°) or (332.2°, 360°); (b) Green colour coordinates shall not exceed the range of (96.6° Paragraph-179.9°); (c) Blue colour coordinates shall not exceed the range of (209.9° Paragraph-302.2°); (d) Yellow colour coordinates shall not exceed the range of (44.8° Paragraph-96.6°); (e) To distinguish from the white colour, define distance from white as Ri is the chromatic distance of each colour patch (i = Red, Green, Blue, Yellow), relative to white (i = White). Figure B shows an illustrative tolerance range described on CIE 1976 uniform colour space. Figure B Amber, blue and red light signals shall be distinguishable from each other."
<PARAGRAPH 6.2.2.3.3.5.>,Artefacts The operator's manual shall refer to possible artefacts and their impact on the partial occlusion of the field of view and of the objects which may require the driver to be particularly alert and attentive.
<PARAGRAPH 6.2.2.3.3.5.1.>,"Smear Smear shall be transparent and not be more than 10 per cent of the maximum luminance value of the displayed glare source luminance level, which causes smear effect."
<PARAGRAPH 6.2.2.3.3.5.2.>,Blooming and lens flare The total area of disturbing blooming and lens flare areas shall not cover more than 25 per cent of the displayed camera image.
<PARAGRAPH 6.2.2.3.3.5.3.>,"Point light sources The CMS shall have an operation mode in which the driver of the vehicle equipped with CMS can recognize two point light sources (e.g. passing beam headlights) rendered as two distinguishable separate point light sources. In this operation mode, a set of two point light sources corresponding to a vehicle passing beam headlamp each having a reference luminous intensity 1,750 cd and being separated each other laterally by 1.3 m and located at a distance of 250 m away from the CMS shall be distinguishable as two point light source. This requirement is applicable to Class I, Class II and Class III devices for indirect vision. The point light source detection factor (PLSDF) shall be at least 2.7 or the point light source contrast factor (PLSCF) shall be at least 0.12, whichever is satisfied by the CMS test under the conditions and the test procedure described in Annex-12, Paragraph-1.3. If the system is in a mode where point light sources are not rendered as described above, this shall be indicated to the driver. The information indicated shall be explained in the operator's manual."
<PARAGRAPH 6.2.2.3.3.6.>,Sharpness and depth of field
<PARAGRAPH 6.2.2.3.3.6.1.>,Sharpness The sharpness is represented by the MTF50(1:1) and it shall satisfy: (a) Horizontal and vertical MTF50(1:1) at center (b) Horizontal and vertical MTF50(1:1) at corners (70 per cent of image height)
<PARAGRAPH 6.2.2.3.3.6.2.>,"Depth of field The CMS shall enable the driver to observe the occupied space by the object and perceive the content shown within the range of interest with detailed resolution. The MTF10(1:1), when measured at different distances to the object, shall satisfy at least the minimum resolution for the following points: (a) Resolution at point 1 (10 m as representative point for infinity) and point 2 (middle distance at 6 m) (b) Resolution at point 3 (Close distance at 4 meters) PH LW MTF MTF MIN / 10 2 1 50 1 : 1 1 : 1"
<PARAGRAPH 6.2.2.3.3.7.>,"Geometric distortion For CMS of Classes I, II and III the maximum distortion within the minimum required field of view shall not exceed 20 per cent relative to recto-linear or pinhole projection. This performance shall be tested according to the method given in ISO 16505:2015, Annex G.3."
<PARAGRAPH 6.2.2.3.3.8.>,Further image quality requirements
<PARAGRAPH 6.2.2.3.3.8.1.>,"Flicker The entire image area of the monitor shall be free of flicker according to the test method of Annex-12, Paragraph-1.2."
<PARAGRAPH 6.2.2.3.4.>,Time behaviour
