paragraph,Text
<PARAGRAPH 2.6.3.>,"""Rearward-facing seat"" means a seat which can be used while the vehicle is in motion and which faces towards the rear of the vehicle in such a manner that the vertical plane of symmetry of the seat forms an angle of less than +10° or 10° with the vertical plane of symmetry of the vehicle."
<PARAGRAPH 2.6.4.>,"""Side-facing seat"" means a seat which can be used while the vehicle is in motion and which faces towards the side of the vehicle in such a manner that the vertical plane of symmetry of the seat forms an angle of 90° (±10°) with the vertical plane of symmetry of the vehicle."
<PARAGRAPH 2.7.>,"""Group of seats"" means either a bench-type seat, or seats which are separate but side by side (i.e. with the foremost anchorages of one seat in line with or forward of the rearmost anchorages and in line with or behind the foremost anchorages of another seat) and accommodate one or more seated adult person;"
<PARAGRAPH 2.8.>,"""Bench seat"" means a structure complete with trim, intended to seat more than one adult person;"
<PARAGRAPH 2.9.>,"""Seat type"" means a category of seats which do not differ in such essential respects as:"
<PARAGRAPH 2.9.1.>,"The shape, dimensions and materials of the seat structure Paragraph-2.9.2. The types and dimensions of the adjustment systems and all locking systems Paragraph-2.9.3. The type and dimensions of the belt anchorages on the seat, of the seat anchorage and of the affected parts of the vehicle structure;"
<PARAGRAPH 2.10.>,"""Seat anchorage"" means the system by which the seat assembly is secured to the vehicle structure, including the affected parts of the vehicle structure;"
<PARAGRAPH 2.11.>,"""Adjustment system"" means the device by which the seat or its parts can be adjusted to a position suited to the morphology of the seated occupant; this device may, in particular, permit of:"
<PARAGRAPH 2.11.1.>,Longitudinal displacement;
<PARAGRAPH 2.11.2.>,Vertical displacement;
<PARAGRAPH 2.11.3.>,Angular displacement;
<PARAGRAPH 2.12.>,"""Displacement system"" means a device enabling the seat or one of its parts to be displaced or rotated without a fixed intermediate position, to permit easy access to the space behind the seat concerned;"
<PARAGRAPH 2.13.>,"""Locking system"" means any device ensuring that the seat and its parts are maintained in any position of use and includes devices to lock both the seat back relative to the seat and the seat relative to the vehicle."
<PARAGRAPH 2.14.>,"""Reference zone"" means the space between two vertical longitudinal planes, 400 mm apart and symmetrical with respect to the H point, and defined by rotation from vertical to horizontal of the head form apparatus, as described in Regulation-No._21, Annex-1. The apparatus shall be positioned as described in that Annex to Regulation-No._21 and set to the maximum length of 840 mm."
<PARAGRAPH 2.15.>,"""Thorax load limiter function"" means any part of the safety-belt and/or the seat and/or the vehicle intended to limit the level of the restraint forces applying to the occupant thorax in case of a collision."
<PARAGRAPH 2.16.>,"""ISOFIX"" is a system for the connection of child restraint systems to vehicles which has two vehicle rigid anchorages, two corresponding rigid attachments on the child restraint system and a mean to limit the pitch rotation of the child restraint system."
<PARAGRAPH 2.17.>,"""ISOFIX position"" means a system which allows to install: (a) Either an universal ISOFIX forward facing child restraint system as defined in Regulation-No._44, (b) Or a semi-universal ISOFIX forward facing child restraint system as defined in Regulation-No._44, (c) Or a semi-universal ISOFIX rearward facing child restraint system as defined in Regulation-No._44, (d) Or a semi-universal ISOFIX lateral facing position child restraint system as defined in Regulation-No._44, (e) Or a specific vehicle ISOFIX child restraint system as defined in Regulation-No._44."
<PARAGRAPH 2.18.>,"""ISOFIX low anchorage"" means one 6 mm diameter rigid round horizontal bar, extending from vehicle or seat structure to accept and restrain an ISOFIX child restraint system with ISOFIX attachments."
<PARAGRAPH 2.19.>,"""ISOFIX anchorages system"" means a system made up of two ISOFIX low anchorages which is designed for attaching an ISOFIX child restraint system in conjunction with an anti-rotation device."
<PARAGRAPH 2.20.>,"""ISOFIX attachment"" means one of the two connections, fulfilling the requirements of Regulation-No._44, extending from the ISOFIX child restraint system structure, and compatible with an ISOFIX low anchorage."
<PARAGRAPH 2.21.>,"""ISOFIX child restraint system"" means a child restraint system, fulfilling the requirements of Regulation-No._44, which has to be attached to an ISOFIX anchorages system."
<PARAGRAPH 2.22.>,"""Static force application device (SFAD)"" means a test fixture that engages the vehicle ISOFIX anchorages systems and that is used to verify their strength and the ability of the vehicle or seat structure to limit the rotation in a static test. The test fixture is described in the Figures 1 and 2 of Annex-9."
<PARAGRAPH 2.23.>,"""Anti-rotation device"": (a) An anti-rotation device for an ISOFIX universal child restraint system consists of the ISOFIX top-tether. (b) An anti-rotation device for an ISOFIX semi-universal child restraint system consists of either a top tether, the vehicle dashboard or a support leg intended to limit the rotation of the restraint during a frontal impact. (c) For ISOFIX universal and semi-universal child restraint systems, the vehicle seat itself does not constitute an anti-rotation device."
<PARAGRAPH 2.24.>,"""ISOFIX top tether anchorage"" means a feature, such as a bar, located in a defined zone, designed to accept an ISOFIX top tether strap connector and transfer its restraint force to the vehicle structure."
<PARAGRAPH 2.25.>,"""ISOFIX top tether connector"" means a device intended to be attached to an ISOFIX top tether anchorage."
<PARAGRAPH 2.26.>,"""ISOFIX top tether hook"" means an ISOFIX top tether connector typically used to attach an ISOFIX top tether strap to an ISOFIX top tether anchorage as defined in Figure_3 of Annex-9 of this Regulation."
<PARAGRAPH 2.27.>,"""ISOFIX top tether strap"" means a webbing strap (or equivalent) which extends from the top of an ISOFIX child restraint system to the ISOFIX top tether anchorage, and which is equipped with an adjustment device, a tension-relieving device, and an ISOFIX top tether connector."
<PARAGRAPH 2.28.>,"""A guidance device"" is intended to help the person installing the ISOFIX child restraint system by physically guiding the ISOFIX attachments on the ISOFIX child restraint into correct alignment with the ISOFIX low anchorages to facilitate engagement."
<PARAGRAPH 2.29.>,"""ISOFIX marking fixture"" means something that informs someone whishing to install an ISOFIX child restraint system of the ISOFIX positions in the vehicle and the position of each ISOFIX corresponding ISOFIX anchorages systems."
<PARAGRAPH 2.30.>,"""A child restraint fixture"" means a fixture according to one out of the eight ISOFIX size classes defined in Paragraph-4. of Annex-17 Annex-2 of Regulation-No._16 and particularly whose dimensions are given from Figure_1 to Figure_7 in the previous mentioned Paragraph-4. Those child restraint fixtures (CRF) are used in Regulation-No._16, to check what are the ISOFIX child restraint systems size classes which can be accommodated on the vehicle ISOFIX positions. Also one of the CRF, so-called either ISO/F2 (B) or ISO/F2X(B1) which is described in Regulation-No._16 (Annex-17, Annex-2), is used in this Regulation to check the location and the possibility of access to any ISOFIX anchorages system."
<PARAGRAPH 3.>,Application for approval
<PARAGRAPH 3.1.>,"The application for approval of a vehicle type with regard to the belt anchorages, the ISOFIX anchorages systems and the ISOFIX top tether anchorages if any shall be submitted by the vehicle manufacturer or by his duly accredited representative."
<PARAGRAPH 3.2.>,It shall be accompanied by the under mentioned documents in triplicate and by the following particulars:
<PARAGRAPH 3.2.1.>,"Director General drawings of the general vehicle structure on an appropriate scale, showing the positions of the belt anchorages, of the effective belt anchorages (where appropriate), of the ISOFIX anchorages systems and of ISOFIX top tether anchorages if any and detailed drawings of the belt anchorages, of the ISOFIX anchorages systems if any, of the ISOFIX top tether anchorage if any, and of the points to which they are attached;"
<PARAGRAPH 3.2.2.>,"A specification of the materials used which may affect the strength of the belt anchorages, of the ISOFIX anchorages systems and ISOFIX top tether anchorages if any;"
<PARAGRAPH 3.2.3.>,"A technical description of the belt anchorages, of the ISOFIX anchorages systems and ISOFIX top tether anchorages if any;"
<PARAGRAPH 3.2.4.>,"In the case of belt anchorages, of the ISOFIX anchorages systems and of ISOFIX top tether anchorages if any affixed to the seat structure:"
<PARAGRAPH 3.2.4.1.>,"Detailed description of the vehicle type with regard to the design of the seats, of the seat anchorages and of their adjustment and locking systems;"
<PARAGRAPH 3.2.4.2.>,"Drawings, on an appropriate scale and in sufficient detail, of the seats, of their anchorage to the vehicle, and of their adjustment and locking systems."
<PARAGRAPH 3.2.5.>,"Evidence that the safety-belt or the restraint system used in the anchorages approval test complies with Regulation-No._16, in the case where the car manufacturer chooses the alternative dynamic strength test."
<PARAGRAPH 3.3.>,"At the option of the manufacturer, a vehicle representative of the vehicle type to be approved or the parts of the vehicle considered essential for the belt anchorages test, for the ISOFIX anchorages systems and for ISOFIX top tether anchorages test if any, by the technical service conducting approval tests shall be submitted to the service."
<PARAGRAPH 4.>,Approval
<PARAGRAPH 4.1.>,"If the vehicle submitted for approval pursuant to this Regulation meets the relevant requirements of this Regulation, approval of that vehicle type shall be granted."
<PARAGRAPH 4.2.>,"An approval number shall be assigned to each type approved. Its first two digits (at present 07, corresponding to the 07 series of amendments) shall indicate the series of amendments incorporating the most recent major technical amendments made to the Regulation at the time of issue of the approval. The same Contracting Party may not assign the same number to another vehicle type as defined in Paragraph-2.2. above."
<PARAGRAPH 4.3.>,Notice of approval or of extension or refusal or withdrawal of approval or production definitely discontinued of a vehicle type pursuant to this Regulation shall be communicated to the Parties to the 1958 Agreement which apply this Regulation by means of a form conforming to the model in Annex-1 to the Regulation.
<PARAGRAPH 4.4.>,"There shall be affixed, conspicuously and in a readily accessible place specified on the approval form, to every vehicle conforming to a vehicle type approved under this Regulation an international approval mark consisting of:"
<PARAGRAPH 4.4.1.>,"A circle surrounding the letter ""E"" followed by the distinguishing number of the country which has granted approval2;"
<PARAGRAPH 4.4.2.>,"The number of this Regulation, to the right of the circle prescribed in Paragraph-4.4.1."
<PARAGRAPH 4.4.3.>,"The letter ""e"", to the right of the number of this Regulation in the case of type approval according to the dynamic test of Annex-7."
<PARAGRAPH 4.5.>,"If the vehicle conforms to a vehicle type approved, under one or more other Regulations Annexed to the Agreement, in the country which has granted approval under this Regulation, the symbol prescribed in Paragraph-4.4.1. need not be repeated; in such a case the additional numbers and symbols of all the Regulations under which approval has been granted in the country which has granted approval under this Regulation shall be placed in vertical columns to the right of the symbol prescribed in Paragraph-4.4.1."
<PARAGRAPH 4.6.>,The approval mark shall be clearly legible and be indelible.
<PARAGRAPH 4.7.>,The approval mark shall be placed close to or on the vehicle data plate affixed by the manufacturer.
<PARAGRAPH 4.8.>,Annex-2 to this Regulation gives examples of arrangements of the approval mark.
<PARAGRAPH 5.>,Specifications
<PARAGRAPH 5.1.>,Definitions (see Annex-3)
<PARAGRAPH 5.1.1.>,"The H point is a reference point as defined in Paragraph-2.3. of Annex-4 of this Regulation, which must be determined in accordance with the procedure set out in that Annex."
<PARAGRAPH 5.1.1.1.>,Point H' is a reference point corresponding to H as defined in Paragraph-5.1.1. which shall be determined for every normal position in which the seat is used.
<PARAGRAPH 5.1.1.2.>,The R point is the seating reference point defined in Paragraph-2.4. of Annex-4 of this Regulation.
<PARAGRAPH 5.1.2.>,The three-dimensional reference system is defined in Annex-2 of Annex-4 of this Regulation.
<PARAGRAPH 5.1.3.>,"Points L1 and L2 are the lower effective belt anchorages. 2 The distinguish numbers of the Contracting Parties to the 1958 Agreement are reproduced in Annex-3 to Consolidated Resolution on the Construction of Vehicles (R.E.3), document ECE/TRANS/WP.29/78/Rev.2/Amend.1."
<PARAGRAPH 5.1.4.>,"Point C is a point situated 450 mm vertically above the R point. However, if the distance S as defined in Paragraph-5.1.6. is not less than 280 mm and if the alternative formula BR = 260 mm + 0.8 S specified in Paragraph-5.4.3.3. is chosen by the manufacturer, the vertical distance between C and R shall be 500 mm."
<PARAGRAPH 5.1.5.>,1 2 are respectively the angles between a horizontal plane through the point H1 and planes perpendicular to the median vertical longitudinal plane of the seat and passing through the points L1 and L2.
<PARAGRAPH 5.1.6.>,S is the distance in millimetres of the effective upper belt anchorages from a reference plane P parallel to the longitudinal median plane of the vehicle defined as follows:
<PARAGRAPH 5.1.6.1.>,"If the seating position is well-defined by the shape of the seat, the plane P shall be the median plane of this seat."
<PARAGRAPH 5.1.6.2.>,In the absence of a well-defined position:
<PARAGRAPH 5.1.6.2.1.>,"The plane P for the driver's seat is a vertical plane parallel to the median longitudinal plane of the vehicle which passes through the centre of the steering-wheel in the plane of the steering-wheel rim when the steering-wheel, if adjustable, is in its central position."
<PARAGRAPH 5.1.6.2.2.>,The plane P for the front outboard passenger shall be symmetrical with that of the driver.
<PARAGRAPH 5.1.6.2.3.>,"The plane P for the rear outboard seating position shall be that specified by the manufacturer on condition the following limits for distance A between the longitudinal median plane of the vehicle and plane P are respected: A Is equal or more than 200 mm if the bench seat has been designed to accommodate two passengers only, A Is equal or more than 300 mm if the bench seat has been designed to accommodate more than two passengers."
<PARAGRAPH 5.2.>,General specifications
<PARAGRAPH 5.2.1.>,"Anchorages for safety-belts shall be so designed, made and situated as to:"
<PARAGRAPH 5.2.1.1.>,"Enable the installation of a suitable safety-belt. The belt anchorages of the front outboard positions shall be suitable for safety-belts incorporating a retractor and pulley, taking into consideration in particular the strength characteristics of the belt anchorages, unless the manufacturer supplies the vehicle equipped with other types of safety-belts which incorporate retractors. If the anchorages are suitable only for particular types of safety-belts, these types shall be stated on the form mentioned in Paragraph-4.3. above;"
<PARAGRAPH 5.2.1.2.>,Reduce to a minimum the risk of the belt's slipping when worn correctly;
<PARAGRAPH 5.2.1.3.>,Reduce to a minimum the risk of strap damage due to contact with sharp rigid parts of the vehicle or seat structures;
<PARAGRAPH 5.2.1.4.>,"Enable the vehicle, in normal use, to comply with the provisions of this Regulation;"
<PARAGRAPH 5.2.1.5.>,"For anchorages which take up different positions to allow persons to enter the vehicle and to restrain the occupants, the specifications of this Regulation shall apply to the anchorages in the effective restraint position."
<PARAGRAPH 5.2.2.>,"Any ISOFIX anchorages system and any ISOFIX top tether anchorage, installed or intended to be installed, for ISOFIX child restraint systems shall be so designed, made and situated as to:"
<PARAGRAPH 5.2.2.1.>,"Any ISOFIX anchorages system and any top tether anchorage shall enable the vehicle, in normal use, to comply with the provisions of this Regulation. Any ISOFIX anchorages system and ISOFIX top tether anchorage which could be added on any vehicle shall also comply with the provisions of this Regulation. Consequently, such anchorages shall be described on the application document for type approval."
<PARAGRAPH 5.2.2.2.>,ISOFIX anchorages system and ISOFIX top tether anchorage resistance are designed for any ISOFIX child restraint systems of group of mass 0; 0+; 1 as defined in Regulation-No._44.
<PARAGRAPH 5.2.3.>,"ISOFIX anchorage systems, design and positioning:"
<PARAGRAPH 5.2.3.1.>,Any ISOFIX anchorages system shall be 6 mm 0.1 mm diameter transverse horizontal rigid bar(s) which cover(s) two zones of 25 mm minimum effective length located on the same axis as defined in Figure_4 Annex-9.
<PARAGRAPH 5.2.3.2.>,"Any ISOFIX anchorages system installed on a vehicle seating position shall be located not less than 120 mm behind the design H-point as determined in Annex-4 to this Regulation, measured horizontally and up to the centre of the bar."
<PARAGRAPH 5.2.3.3.>,"For any ISOFIX anchorages system installed in the vehicle, it shall be verified the possibility to attach the ISOFIX child restraint fixture either ""ISO/F2"" (B) or ""ISO/F2X(B1)"" as defined by the vehicle manufacturer, described in Regulation-No._16 (Annex-17, Annex-2)."
<PARAGRAPH 5.2.3.4.>,"The bottom surface of the ISOFIX child restraint fixture as defined by vehicle manufacturer in Paragraph-5.2.3.3., shall have attitude angles within the following limits, angles measured relatively to the vehicle reference planes as defined in Annex-4 Annex-2 to this Regulation: (a) Pitch: 15° 10°, (b) Roll: 0° 5°, (c) Yaw: 0° 10°"
<PARAGRAPH 5.2.3.5.>,"ISOFIX anchorage systems shall be permanently in position or storable. In case of storable anchorages, the requirements relating to ISOFIX anchorages system shall be fulfilled in the deployed position."
<PARAGRAPH 5.2.3.6.>,"Each ISOFIX low anchorage bar (when deployed for use) or each permanently installed guidance device shall be visible, without the compression of the seat cushion or seat back, when the bar or the guidance device is viewed, in a vertical longitudinal plane passing through the centre of the bar or of the guidance device, along a line making an upward angle of 30 degrees with a horizontal plane. As an alternative to the above requirement, the vehicle shall be permanently marked adjacent to each bar or guidance device. This marking shall consist in one of the following, at the choice of the manufacturer."
<PARAGRAPH 5.2.3.6.1.>,"As a minimum, the symbol of Annex-9, Figure_12 consisting of a circle with a diameter of minimum 13 mm and containing a pictogram, meeting the following conditions: (a) The pictogram shall contrast with the background of the circle; (b) The pictogram shall be located close to each bar of the system;"
<PARAGRAPH 5.2.3.6.2.>,"The word ""ISOFIX"" in capital letters of at least 6 mm height."
<PARAGRAPH 5.2.4.>,"ISOFIX top tether anchorages, design and positioning: At the request of the car manufacturer, methods described in Paragraph-5.2.4.1. Paragraph-5.2.4.2. can be used alternatively. Method described in Paragraph-5.2.4.1. can only be used if the ISOFIX position is located on a vehicle seat."
<PARAGRAPH 5.2.4.1.>,"Subject to Paragraph-5.2.4.3. Paragraph-5.2.4.4., the portion of each ISOFIX top tether anchorage that is designed to bind with an ISOFIX top tether connector shall be located not further than 2,000 mm far from the shoulder reference point and within the shaded zone, as shown in Figures 6 to 10 of Annex-9, of the designated seating position for which it is installed, with the reference of a template described in SAE J 826 (July 1995) and shown in Annex-9, Figure_5, according to the following conditions:"
<PARAGRAPH 5.2.4.1.1.>,"The ""H"" point of the template is located at the unique design ""H"" point of the full downward and full rearward position of the seat, except that the template is located laterally midway between the two ISOFIX lower anchorages;"
<PARAGRAPH 5.2.4.1.2.>,"The torso line of the template is at the same angle to the transverse vertical plane as the seat back in its most upright position, Paragraph-5.2.4.1.3. The template is positioned in the vertical longitudinal plane that contains the H-point of the template."
<PARAGRAPH 5.2.4.2.>,"The ISOFIX top tether anchorage zone may be alternatively located with the aid of the Fixture ""ISO/F2"" (B), as defined in Regulation-No._16 (Annex-17, Annex-2, Figure_2), in an ISOFIX position equipped with ISOFIX low anchorages as shown in Figure_11 of Annex-9. The seating position shall be the seat's rearmost, down most position with the seat back in its nominal position, or as recommended by the vehicle manufacturer. In the side view, the ISOFIX top tether anchorage shall lie behind the ""ISO/F2"" (B) fixture rear face. The intersection between the ""ISO/F2"" (B) fixture rear face and the horizontal line (Annex-9, Figure_11, reference 3) containing the last rigid point of a hardness greater than 50 Shore A at the top of the seat back defines the reference point 4 (Annex-9, Figure_11) on the centreline of the ""ISO/F2"" (B) fixture. At this reference point, a maximum angle of 45° above the horizontal line defines the upper limit of the top tether anchorage zone. In the top view, at the reference point 4 (Annex-9, Figure_11), a maximum angle of 90° extending rearward and laterally and in the rear view, a maximum angle of 40° defines 2 volumes which limit the anchorage zone for the ISOFIX top tether. The origin of the ISOFIX top tether strap (5) is located at the intersection of the ""ISO/F2"" (B) fixture with a plane 550 mm distant above the ""ISO/F2"" (B) fixture horizontal face (1) on the ""ISO/F2"" (B) fixture centreline (6). Further, the ISOFIX top tether anchorage shall be more than 200 mm but not more than 2000 mm from the origin of the ISOFIX top tether strap on the rear face of the ""ISO/F2"" (B) fixture, measured along the strap when it is drawn over the seat back to the ISOFIX top tether anchorage."
<PARAGRAPH 5.2.4.3.>,"The portion of the ISOFIX top tether anchorage in a vehicle that is designed to bind with the ISOFIX top tether connector may be located outside the shaded zones referred to Paragraph-5.2.4.1. Paragraph-5.2.4.2. if a location within a zone is not appropriate and the vehicle is equipped with a routing device that Paragraph-5.2.4.3.1. Ensures that the ISOFIX top tether strap functions as if the portion of the anchorage designed to bind with the ISOFIX top tether anchorage were located within the shaded zone; Paragraph-5.2.4.3.2. Is at least 65 mm behind the torso line, in case of a non-rigid webbing-type routing device or a deployable routing device, or at least 100 mm behind the torso line, in the case of a fixed rigid routing device; Paragraph-5.2.4.3.3. When tested after being installed as it is intended to be used, the device is of sufficient strength to withstand, with the ISOFIX top tether anchorage the load referred to in Paragraph-6.6. of this Regulation."
<PARAGRAPH 5.2.4.4.>,"A tether anchorage may be recessed in the seat back, provided that it is not in the strap wrap-around area at the top of the vehicle seat back."
<PARAGRAPH 5.2.4.5.>,"The ISOFIX top tether anchorage shall have dimensions to permit the attachment of an ISOFIX top tether hook as specified in Figure_3. Clearance shall be provided around each ISOFIX top tether anchorage to allow latching and unlatching to it. All anchorages located rearward of any ISOFIX anchorages system and which could be used to attach an ISOFIX top tether hook or ISOFIX top tether connector shall be designed to prevent misuse by one or more of the following measures: (a) Designing all such anchorages in the ISOFIX top tether anchorage zone as ISOFIX top tether anchorages; or (b) Marking only the ISOFIX top tether anchorages using one of the symbols, or its mirror image, as set out in Figure_13 of Annex-9; or (c) Marking such anchorages not in accordance with (a) or (b) above with a clear indication that these anchorages should not be used in combination with any ISOFIX anchorages system. For each ISOFIX top tether anchorage under a cover, the cover shall be identified by for example one of the symbols or the mirror image of one of the symbols set out in Figure_13 of Annex-9; the cover shall be removable without the use of tools."
<PARAGRAPH 5.3.>,Minimum number of belt and ISOFIX anchorages to be provided
<PARAGRAPH 5.3.1.>,Any vehicle in categories M and N (except those vehicles of categories M2 or M3 which belong to Classes I or A1) shall be equipped with safety-belt anchorages which satisfy the requirements of this Regulation.
<PARAGRAPH 5.3.1.1.>,"The anchorages of a harness belt system approved as a S-type belt (with or without retractor(s)) according to Regulation-No._16 shall comply with the requirements of Regulation-No._14, but the additional anchorage or anchorages provided for the fitting of a crotch strap (assembly) are exempted from the strength and location requirements of this Regulation."
<PARAGRAPH 5.3.2.>,The minimum number of safety-belt anchorages for each forward rearward and side-facing seating position shall be those specified in Annex-6.
<PARAGRAPH 5.3.3.>,"However, for outboard seating positions, other than front, of vehicles of category N1, shown in Annex-6 and marked with the symbol Ø, two lower anchorages are allowed, where there exists a passage between a seat and the nearest side-wall of the vehicle intended to permit access of passengers to other parts of the vehicle. A space between a seat and the side-wall is considered as a passage if the distance between that side-wall, with all doors closed, and a vertical longitudinal plane passing through the centre line of the seat concerned, measured at the R point position and perpendicularly to the median longitudinal plane of the vehicle is more than 500 mm."
<PARAGRAPH 5.3.4.>,"For the front centre seating positions shown in Annex-6 and marked with the symbol *, two lower anchorages shall be considered adequate where the windscreen is located outside the reference zone defined in Annex-1 to Regulation-No._21; if located inside the reference zone, three anchorages are required. As regards belt anchorages, the windscreen is considered as part of the reference zone when it is capable of entering into static contact with the test apparatus according to the method described in Annex-1 to Regulation-No._21."
<PARAGRAPH 5.3.5.>,In every seating position marked in Annex shall be provided. Two anchorages may be provided if one of the following conditions is fulfilled:
<PARAGRAPH 5.3.5.1.>,"There is a seat or other parts of the vehicle conforming to Regulation-No._80, Annex-1, Paragraph-3.5. directly in front, "
<PARAGRAPH 5.3.5.2.>,"No part of the vehicle is in the reference zone, or capable of being in the reference zone when the vehicle is in motion,"
<PARAGRAPH 5.3.5.3.>,"Parts of the vehicle within the said reference zone comply with the energy absorbing requirements set out in Regulation-No._80, Annex-6."
<PARAGRAPH 5.3.6.>,"For all seats, intended solely for use or seating intended solely for use when the vehicle is stationary as well as for all the seats of any vehicle which are not covered Paragraph-5.3.1. to 5.3.4., no belt anchorages are required. However, if the vehicle is fitted with anchorages for such seats, these anchorages must comply with the provisions of this Regulation. Any anchorage intended solely for use in conjunction with a disabled person's belt, or any other restraint system according to Regulation-No._107, 02 series of amendments, Annex-8, do not need to conform to the requirements of this Regulation."
<PARAGRAPH 5.3.7.>,"In the case of the upper deck of a double-deck vehicle, the requirements for the centre front seating position shall apply also in the outboard front seating positions."
<PARAGRAPH 5.3.8.>,Minimum number of ISOFIX positions to be provided:
<PARAGRAPH 5.3.8.1.>,"Any vehicle of category M1 shall be equipped at least with two ISOFIX positions which satisfy the requirements of this Regulation. At least two of the ISOFIX positions shall be equipped both with an ISOFIX anchorages system and an ISOFIX top tether anchorage. The type and number of ISOFIX fixtures, defined in Regulation-No._16, which can be installed on each ISOFIX position are defined in Regulation-No._16."
<PARAGRAPH 5.3.8.2.>,"Notwithstanding Paragraph-5.3.8.1. if a vehicle is only equipped with one seat row, no ISOFIX position is required."
<PARAGRAPH 5.3.8.3.>,Notwithstanding Paragraph-5.3.8.1. at least one of the two ISOFIX positions systems shall be installed at the second seat row.
<PARAGRAPH 5.3.8.4.>,"Notwithstanding Paragraph-5.3.8.1. vehicles of category M1 need to have only one ISOFIX position system for vehicles with: (a) Not more than two passenger doors and (b) A rear designated seating position for which interference with transmission and/or suspension components prevents the installation of ISOFIX anchorages according to the requirements of Paragraph-5.2.3 and (c) Having a Power to mass ratio index (PMR) exceeding 140 according to the definitions within Regulation-No._51, and with the definition of the Power Mass Ratio (PMR): PMR = (Pn / mt) * 1000 kg/kW where: Pn: maximum (rated) engine power expressed in kW3 mro: mass of a vehicle in running order expressed in kg mt = mro (for vehicles of category M1) and (d) Having an engine developing a maximum (rated) engine power greater than 200 kW3. Such a vehicle needs to have only one ISOFIX anchorages system and an ISOFIX top tether anchorage at a front passenger designated seating position combined with an airbag deactivation device (if that seating position is fitted with an airbag) and a caution label indicating that there is no ISOFIX position system available at the second seat row."
<PARAGRAPH 5.3.8.5.>,"If an ISOFIX anchorages system is installed at a front seating position protected with a frontal airbag, a de-activation device for this airbag shall be fitted."
<PARAGRAPH 5.3.8.6.>,"Notwithstanding Paragraph-5.3.8.1. in case of integrated ""built in"" child restraint system(s) the number of ISOFIX positions to be provided shall be at least two minus the number of the integrated ""built in"" child restraint system(s) of mass groups 0, or 0+, Paragraph-1. 3 (Rated) engine power means the engine power expressed in kW (ECE) and measured by the ECE method pursuant to Regulation-No._85."
<PARAGRAPH 5.3.8.7.>,"Notwithstanding the provision of the Paragraph-5.3.8.1., convertible vehicles as defined in Annex-7, Paragraph-8.1. of the Consolidated Resolution on the Construction of Vehicles (R.E.3)4 with more than one seat row shall be fitted with at least two ISOFIX low anchorages. In case where an ISOFIX top tether anchorage is provided on such vehicles, it shall comply with the suitable provisions of this Regulation."
