Index,Text
24-1.4.2.2,"Supplementary symbols, words or abbreviations may be used at the manufacturer's discretion in conjunction with any symbol, word or abbreviation specified in Table 1."
24-1.4.2.3,"Each additional or supplementary symbol, word or abbreviation used by the manufacturer shall not cause confusion with any symbol specified in this Regulation."
24-1.4.2.4,"If the control, indicator or tell-tale for the same function are combined, one symbol may be used to identify that combination."
24-1.4.2.5,"All identification symbols for the tell-tales, indicators and controls provided on the handle bar or the instrument cluster shall be positioned so as to appear to the driver to be perceptually upright except the symbol for an audible warning device control. For rotating controls that have an ""off"" position, this requirement applies to the control in the ""off"" position."
24-1.4.2.6,"When fitted, each control that regulates a system function over a continuous range shall have identification provided for the limits of the adjustment range."
24-1.4.3,Illumination
24-1.4.3.1,"At the manufacturer's option, any control, indicator and their respective identification symbols may be capable of being illuminated."
24-1.4.3.2,"A tell-tale shall emit a light when the malfunction or vehicle condition it is meant to indicate occurs. It shall not emit light at any other time, except during a bulb check."
24-1.4.4,Colour
24-1.4.4.1,The light of each tell-tale shall be of the colour as specified in Table 1. 
24-1.4.4.2,"The colour of tell-tales not listed in Table 1 can be selected by the manufacturer in accordance with paragraph 5.5.3. The colour selected shall not mask or interfere with the identification of any tell-tale, control or indicator specified in Table 1."
24-1.4.4.3,Colours are recommended in accordance with the following colour code:
24-1.4.4.3.1,Red: danger to persons or very serious damage to equipment is immediate or imminent;
24-1.4.4.3.2,"Amber (yellow): caution, outside normal operating limits, vehicle system malfunction, damage to vehicle likely, or other condition which may produce hazard in the longer term;"
24-1.4.4.3.3,"Green: safe, normal operating condition (except if blue or amber is required by Table 1.)."
24-1.4.4.4,"Each symbol used for the identification of a tell-tale, control or indicator shall be in a colour that stands out clearly against the background."
24-1.4.4.5,The filled-in part of any symbol may be replaced by its outline and the outline of any symbol may be filled in.
24-1.4.5,"Common space for displaying multiple messages A common space may be used to show information from any source, subject to the following requirements:"
24-1.4.5.1,The tell-tales and indicators displayed in the common space shall meet the requirements f Paragraph-. Paragraph-. Paragraph-. above and shall illuminate at the initiation of the condition they are designed to identify.
24-1.4.5.2,The tell-tale and indicators that are listed in Table 1 and are shown in the common space shall illuminate at the initiation of any underlying condition.
24-1.4.5.3,"Except as provided  Paragraph-. Paragraph-. Paragraph-. below, when the condition exists for actuation of two or more tell-tales, the information shall be either: (a) Repeated automatically in sequence, or (b) Indicated by visible means and capable of being selected for viewing by the driver when seated in the driving position."
24-1.4.5.4,"The tell-tales for the brake system malfunction, headlamp driving beam and direction indicator shall not be shown in the same  common space."
24-1.4.5.5,"If condition of activation exists for the following tell-tales: brake system malfunction, headlamp driving beam and direction indicator being displayed on a common space with other tell-tales, they shall have priority over anything else in the common space."
24-1.4.5.6,"Information displayed in the common space may be cancellable automatically or by the driver, except the tell-tales for brake system malfunction, headlamp driving beam, direction indicator and those for which the colour red is required by Table 1 shall not be cancellable, if the condition occurs for their activation."
24-1.5,Applicants apply for certification test shall provide at least one representative vehicle (or the essential part of vehicle for test) and submit the documents as below:
24-1.5.1,Specification documents f Paragraph- and the vehicles drawings and / or photographs.
24-1.5.2,"The related driver- and / or photographs and necessary vehicles drawings and / or photographs for coordinated description.  Table 1: Symbols identifying controls, tell-tales and indicators       "
