Index,Text
73.5.4.3,"A group of light sources, wired so that the failure of any one of them causes all of them to stop emitting light, shall be considered to be one light source."
73.6,Apparent surface The area of the apparent surface in the direction of the axis of reference of the daytime running lamp shall be not less than 25 cm2 and not more than 200 cm2.
73.7,Colour of light The colour of the light shall be white. It shall be measured under the conditions as prescribed  Paragraph- below.
73.8,Test procedure
73.8.1,"All measurements, photometric and colorimetric, when not supplied by an electronic light source control gear, shall be carried out with an uncoloured or coloured standard light source of the category prescribed for the daytime running lamp, supplied with the voltage: (a) In the case of filament lamps, that is necessary to produce the reference luminous flux required for that category of filament lamp; (b) In the case of LED light sources of 6.75 V, 13.5 V or 28.0 V; the luminous flux value produced shall be corrected. The correction factor is the ratio between the objective luminous flux and the mean value of the luminous flux found at the voltage applied."
73.8.2,"In the case of a system that uses an electronic light source control gear being part of the daytime running lamp, all measurements, photometric and colorimetric, shall be made applying at the input terminals of the lamp a voltage of 6.75 V, 13.5 V or 28.0 V respectively."
73.8.3,In the case of a system that uses an electronic light source control gear not being part of the daytime running lamp the voltage declared by the manufacturer shall be applied to the input terminals of the daytime running lamp and mentioned in the test report.
73.8.4,"For any lamp except those equipped with filament lamps, the luminous intensities, measured after one minute and after 30 minutes of operation, shall comply with the minimum and maximum requirements. The luminous intensity distribution after one minute of operation can be calculated from the luminous intensity distribution after 30 minutes of operation by applying at each test point the ratio of luminous intensities measured at HV after one minute and after 30 minutes of operation."
73.8.5,The limits of the apparent surface in the direction of the reference axis of a light signalling device shall be determined.
73.9,Heat resistance test
73.9.1,"The daytime running lamp shall be subjected to a one-hour test of continuous operation following a warm-up period of 20  minutes. The ambient temperature shall be 23 deg. C +/- 5 deg.C. The light source used shall be a light source of the category specified for the daytime running lamp, and shall be supplied with a current at a voltage such that it gives the specified average power at the corresponding test voltage. However, for daytime running lamps equipped with nonreplaceable light sources (filament lamps and other), the test shall be made with the light sources present in the daytime running lamp, in accordance with Paragraph- of this Regulation."
73.9.2,"Where only the maximum power is specified, the test shall be carried out by regulating the voltage to obtain a power equal to 90 per cent of the specified power. The specified average or maximum power referred to above shall in all cases be chosen from the voltage range of 6, 12 or 24 V at which it reaches the highest value; for daytime running lamps equipped with non-replaceable light sources (filament lamps and other) the test conditions set  Paragraph- of this Regulation shall be applied."
73.9.3,"After the daytime running lamp has been stabilized at the ambient temperature, no distortion, deformation, cracking or colour modification shall be perceptible. In case of doubt the intensity of light according  Paragraph- above shall be measured. At that measurement the values shall reach at least 90 per cent of the values obtained before the heat resistance test on the same device."
73.10,Photometric measurements
73.10.1,Stray reflections shall be avoided by appropriate masking.
73.10.2,Measurements shall be taken in such way as to meet the following requirements:
73.10.2.1,The distance of measurement shall be such that the law of the inverse of the square of the distance is applicable:
73.10.2.2,The measuring equipment shall be such that the angle subtended by the receiver from the reference centre of the light is between 10' and 1 deg.:
73.10.2.3,The intensity requirement for a particular direction of observation shall be deemed to be satisfied if that requirement is met in a direction deviating by not more than 15' from the direction of observation.
73.10.3,In the case where the daytime running lamp may be installed on the vehicle in more than one or in a field of different positions the photometric measurements shall be repeated for each position or for the extreme positions in the field of the reference axis specified by the manufacturer.
73.10.4,Photometric measurement of daytime running lamps
73.10.4.1,"For non-replaceable light sources(filament lamps or other): With the light sources present in the daytime running lamp, in accordance with Paragraph- of this Regulation. "
73.10.4.2,"For replaceable light sources: When equipped with filament lamps at 6.75 V, 13.5 V or 28.0 V, the luminous intensity values produced shall be corrected. For filament lamps the correction factor is the ratio between the reference luminous flux and the mean value of the luminous flux found at the voltage applied (6.75 V, 13.5 V or 28.0 V). The actual luminous fluxes of each filament lamp used shall not deviate more than +/-5 percent from the mean value. Alternatively a standard filament lamp may be used in turn, in each of the individual positions, operated*/ .At its reference flux, the individual measurements in each position being added together."
73.10.4.3,"For any daytime running lamp except those equipped with filament lamp(s), the luminous intensities, measured after one minute and after 30 minutes of operation, shall comply with the minimum and maximum requirements. The luminous intensity distribution after one minute of operation can be calculated from the luminous intensity distribution after 30 minutes of operation by applying at each test point the ratio of luminous intensities measured at HV after one minute and after 30 minutes of operation."
73.10.5,Standard light distribution(percentage)
73.10.5.1,"The direction H = 0 deg. and V = 0 deg. corresponds to the reference axis. (On the vehicle, it is horizontal, parallel to the median longitudinal plane of the vehicle and oriented in the required direction of visibility). It passes through the centre of reference. The values shown in the table give, for the various directions of measurement, the minimum intensities as a percentage of the minimum required in the axis for each daytime running lamp(in the direction H = 0 deg. and V = 0 deg.)."
73.10.5.2,"Within the field of light distribution shown as a grid, the light pattern should be substantially uniform, i.e. in so far as the light intensity in each direction of a part of the field formed by the gird lines shall meet at least the lowest minimum value being shown on the gird lines surrounding the questioned direction as a percentage."
73.11,Minimum angles required for light distribution in space
73.11.1,"In all cases, the minimum vertical angles of light distribution in space are 10 deg. above and 5 deg. below the horizontal. Minimum horizontal angles of light distribution in space (see figure 2)."
73.12,Applicants apply for certification test shall provide at least testing object and submit the documents as below:
73.12.1,"Testing object specification documents, drawings and / or photographs described  Paragraph-."
73.12.2,"Drawings showing geometrically the position(s) in which the daytime running lamp may be mounted on the vehicle, the axis of  observation to be taken as the axis of reference in the tests (horizontal angle H = 0 deg., vertical angle V = 0 deg.) and the point to be taken as the centre of reference in the said tests; and the illuminating surface."
73.12.3,Brief technical description
73.12.3.1,"Number, category and kind of light source(s)."
73.12.3.2,Voltage and wattage.
73.12.3.3,"Description of application of an electronic light source control gear (a) Being part of the lamp, or (b) Being not part of the lamp. Input voltage supplied by an electronic light source control gear"
73.12.3.3.1,Electronic light source control gear brand and identification number (when the light source control gear is part of the lamp but is not included into the lamp body)
73.12.3.4,The lamp is only for use on a vehicle fitted with a tell-tale indicating failure (according  Paragraph- (b)).  Figure 1: Table of standard light distribution  Figure 2: Minimum angles required for light distribution in space
