Index,Text
44-1.4.4.2.2,"In the case where an automatic disconnect is provided, at the request of the manufacturer it shall be permissible to perform the test with the automatic disconnect being triggered. In this case it shall be demonstrated that the automatic disconnect would have operated during the impact test. This includes the automatic activation signal as well as the galvanic separation considering the conditions as seen during the impact. "
44-1.5,Specifications
44-1.5.1,"Before the impact test prescribed  Paragraph- Paragraph- above no part of the steering control surface, directed towards the driver, which can be contacted by a sphere of 165 mm in diameter shall present any roughness or sharp edges with a radius of curvature of less than 2.5 mm. In the case of a steering control equipped with an airbag, this shall be deemed satisfactory if no part, which can be contacted by a sphere of 165 mm in diameter, contains any dangerous sharp edges, likely to increase the risk of serious injury to the occupants."
44-1.5.2,Dummy test
44-1.5.2.1,"Chest impacting test: The force applied to the body block by the steering control shall not exceed 11,110 N."
44-1.5.2.2,Head impacting test: The deceleration of the impactor shall not exceed 80 g cumulative for more than 3 milliseconds. The deceleration shall always be lower than 120 g.
44-1.5.3,Frontal- impact test against a barrier
44-1.5.3.1,"The top of the steering column and its shaft shall not move backwards, horizontally and parallel to the longitudinal axis of the vehicle, by more than 12.7 cm and also not more than 12.7 cm vertically upwards, both dimensions considered in relation to a point of the vehicle not affected by the impact."
44-1.5.3.2,According  Paragraph- Paragraph- requirementsp»it shall comply with either Paragraph- Paragraph- as follows:
44-1.5.3.2.1,Vehicle powered by an electric motor shall comply with following paragraph else:
44-1.5.3.2.1.1,The monoblocs shall remain fixed in their places.
44-1.5.3.2.1.2,"No liquid electrolyte shall leak into the passenger compartment; a limited leakage is permissible, however, only to outside the vehicle, provided that the leakage which occurs during the first hour after the test does not exceed 7 % of the total of the liquid electrolyte in the propulsion battery. "
44-1.5.3.2.2,"Additionally, vehicles equipped with electrical power train shall meet paragraph 46-1.6.5 of Regulation46-1 The protection of the occupants in the event of a frontal collision. This could be demonstrated in a separate frontal impact test at the request of the manufacturer after validation by the Technical Service, given that the electric components do not influence the driver's protection performance of the vehicle type as defined in this regulation."
44-1.5.3.3,Specifications  Paragraph-. above are deemed to be met if the vehicle equipped with such a steering system complies with the specifications of paragraph 46-1.6.4.2. of Regulation46-1 The protection of the occupants in the event of a frontal collision.
44-1.5.4,"The steering control shall be designed, constructed and fitted in such a way that, after the impacting test is performed:"
44-1.5.4.1,The part of the steering control surface directed towards the driver shall not present any sharp or rough edges likely to increase the danger or severity of injuries to the driver. Small surface cracks and fissures shall be disregarded.
44-1.5.4.2,"The steering control shall be so designed, constructed and fitted as not to embody components or accessories, including the horn control and assembly accessories, capable of catching in the driver's clothing or jewellery in normal driving movements.  Fig 1. Dummy test-Location of which steering and dummy The line passing through R point, parallel to vehicles longitudinal median plane Nominal line for human-shape model Impact direction Ring plane of steering wheel Unit: mm Loading element location R point of driver The steering column is compliant with design"
