Index,Text
39.5,"Trichromatic coordinates: The colour of the light emitted inside the field shall be red or white defined in light- of Directionssee Figure 1, Outside this field, no sharp variation of colour shall be observed. The source of light is according to each testing measure conditions to proceed. However, for lamps equipped with non-replaceable light sources (filament lamps and other), the colorimetric characteristics should be verified with the light sources present in the lamp."
39.5.1,This requirement also applies to range of variable light of category RM2 Rear end-outline marker lamps.
39.6,In the case of replaceable light source(s):
39.6.1,"Any category or categories of light source(s) approved according to Filament lamps of VSTD may be used, its shall concern about relevant special restriction."
39.6.2,The design of the device shall be such that the light source(s) can be fixed in no other position but the correct one.
39.6.3,"The light source(s) holder shall conform to the characteristics given in IEC Publication 60061, and the light source type related  tables using."
39.7,Test conditions for each measuring
39.7.1,Testing voltage
39.7.1.1,"In case of a lamp with replaceable light source, if not supplied by an electronic light source control gear or a variable intensity control, with an uncolored or colored standard light source of the category prescribed for the device, supplied with the voltage: (a) In the case of filament lamp(s), that is necessary to produce the reference luminous flux required for that category of filament lamp, (b) In the case of LED light source(s) of 6.75 V, 13.5 V or 28.0 V; the luminous flux value produced shall be corrected. The correction factor is the ratio between the objective luminous flux and the value of the luminous flux found at the voltage applied. (c) When equipped with light source(s) at 6.75 V, 13.5 V or 28.0 V, the luminous intensity values produced shall be corrected. For filament lamps the correction factor is the ratio between the reference luminous flux and the mean value of the luminous flux found at the voltage applied (6.75 V, 13.5 V or 28.0 V). For LED light sources the correction factor is the ratio between the objective luminous flux and the mean value of the luminous flux found at the voltage applied (6.75 V, 13.5 V or 28.0 V). The actual luminous fluxes of each light source used shall not deviate more than +/- 5 per cent from the mean value. Alternatively and in case of filament lamps only, a standard filament lamp may be used in turn, in each of the individual positions, operated at its reference flux, the individual measurements in each position being added together."
39.8,"In the case of light source modules, it shall be checked that:"
39.8.1,The design of the light source module(s) shall be such as:
39.8.1.1,that each light source module can only be fitted in no other position than the designated and correct one and can only be removed with the use of tool(s); 
39.8.1.2,"If there are more than one light source module used in the housing for a device, light source modules having different characteristics can not be interchanged within the same lamp housing."
39.8.2,The light source module(s) shall be tamperproof.
39.8.3,"A light source module shall be so designed that regardless of the use of tool(s), it shall not be mechanically interchangeable with any replaceable approved light source."
39.9,Applicants apply for certification test shall provide at least two testing object and submit the documents as below:
39.9.1,Specification information f Paragraph- and thor photographs.
39.9.2,"Drawings(or photographs) of device, in sufficient detail information to identify the device and following items description: (a) In what geometrical position(s) the device may be mounted on the vehicle; the axis of observation to be taken is*/ the axis of reference in the tests (horizontal angle H = 0 deg., vertical angle V = 0 deg.); and the point to be taken as the centre of reference in the said tests; (b) The geometrical conditions of installation of the device(s) that meet(s) the requirements  Paragraph-. (c) In the case of an interdependent lamp system, the interdependent lamp or the combination of interdependent lamps that fulfil the requirements  Paragraph- Paragraph-;"
39.9.3,"A brief technical description stating, in particular, with the exception of lamps with non-replaceable light sources: (a) The category of filament lamp(s) that comply with Filament lamps of VSTD; and/or (b) The categories of LED light source(s) that comply withLED VSTD; and/or (c) The light source module specific identification code."
39.9.4,"In the case of a lamp with variable luminous intensity, a concise description of the variable intensity control, an arrangement diagram and a specification of the characteristics of the system ensuring the two levels of intensity;"
39.9.5,Concise description 
39.9.5.1,For mounting either outside or inside or both.
39.9.5.2,Colour of light emitted
39.9.5.3,"Number, category and kind of light source(s)"
39.9.5.4,Voltage and wattage
39.9.5.5,Only for limited mounting height of equal to or less than 750 mm above the ground.
39.9.5.6,Geometrical conditions of installation and relating variations (if any).
39.9.5.7,"Application of an electronic light source control gear/variable intensity control: (a) Being part of the lamp, or (b) Being not part of the lamp."
39.9.5.8,Input voltage(s) supplied by an electronic light source control gear/variable intensity control.
39.9.5.9,Electronic light source control gear/variable intensity control manufacturer and identification number (when the light source control gear is part of the lamp but is not included into the lamp body).
39.9.5.10,Variable luminous intensity.
39.9.5.11,"The end-outline marker lamp is only for use on a vehicle fitted with a tell-tale indicating failure (according to 39.4.2.3.2).  Fig 1. Light intensity distribution in percentage Table 1. In the reference axis, the light emitted shall be at least equal to the minimum values and not exceed the maximum values specified belowpÉ Light intensity (Candelas) lamp Minimum light intensity cd Maximum values in cd when used as Single lamp Lamp (single) marked Front end-outline marker lamp AM 4 140 70 Rear end-outline marker lamp RM1 (steady) 4 17 8.5 Rear end-outline marker lamp RM2(variable) 4 42 21  Fig 2. Horizontal angles required for the light distribution in space -- end-outline marker lamp (AMRM1RM2)"
