Index,Text
26-1.4.6.1.4,Locking angle test: the retractor shall be mounted on a horizontal table and the table tilted with a speed not exceeding 2 degrees per second until locking has occurred.
26-1.4.6.1.5,"Durability test: It shall then satisfactorily complete a further 5,000 cycles after the sample has performed the following tests. Then it shall conduct the tests described  Paragraph- to"
26-1.4.6.1.4,above.
26-1.4.6.1.5.1,"Test for withdrawing and retracting: The strap shall be withdrawn and allowed to retract until 40,000 cycles have been completed at a rate of not more than 30 cycles per minute. In the case of emergency locking retractors, a snatch to lock the retractor shall be introduced at each fifth cycle."
26-1.4.6.1.5.2,Corrosion test: The retractor shall then be subjected to the corrosion test given  Paragraph- above. The strap shall be unwound to full length less 300 3 mm.
26-1.4.6.1.5.3,"Dust resistance test: After corrosion test, the retractor shall then be subjected to the dust test. The retractor  shall be positioned in a test chamber. The test chamber shall contain dust. A length of 500 mm of the strap shall be extracted from the retractor and kept extracted, except that it shall be subjected to 10 complete cycles of retraction and withdrawal within one or two minutes after each agitation of the dust. For a period of five hours, the dust shall be agitated every 20 minutes for five seconds by compressed air free of oil and moisture. The retractor shall be positioned in a test chamber as described in Fig. 7. If the assembly incorporates a tension-reducing device, the above tests shall be conducted on condition that the tension-reducing device is in operation mode and in non-operation mode."
26-1.4.6.2,Automatically-locking retractor:
26-1.4.6.2.1,Retracting forces: The strap tension shall be measured at the point of contact with (but just clear of) the dummy while the strap is being retracted at the approximate rate of 0.6 m/min.
26-1.4.6.2.2,Automatically locking test: The strap of a safety-belt assembly equipped with an automatically locking retractor moves between locking positions of the retractor.
26-1.4.6.2.3,"Durability test: It shall then satisfactorily complete a further 5,000 cycles after the sample has performed the following tests. Then it shall conduct the tests described  Paragraph- to"
26-1.4.6.2.2,above.
26-1.4.6.2.3.1,"Test for withdrawing and retracting: The strap shall be withdrawn and allowed to retract until 5,000 cycles have been completed at a rate of not more than 30 cycles per minute."
26-1.4.6.2.3.2,Corrosion test: The retractor shall then be subjected to the corrosion test given  Paragraph- above. The strap shall be unwound to full length less 300 3 mm.
26-1.4.6.2.3.3,"Dust resistance test: After corrosion test, the retractor shall then be subjected to the dust test. The retractor shall be positioned in a test chamber. The test chamber shall contain dust. A length of 500 mm of the strap shall be extracted from the retractor and kept extracted. For a period of five hours, the dust shall be agitated every 20 minutes for five seconds by compressed air free of oil and moisture."
26-1.4.7,Dynamic test:
26-1.4.7.1,Manikin: Total mass including correction weights is 75kg (nominal weight).
26-1.4.7.2,"The belt assembly shall be mounted on a trolley equipped with the seat and the general anchorages as defined in figure 10, to this Regulation. However, if the belt assembly is intended for a specific vehicle or for specific types of vehicle, the distances between the manikin and the anchorages shall be determined by the Technical Service conducting the tests, either in conformity with the instructions for fitting supplied with the belt or in conformity with the data supplied by the manufacturer of the vehicle. If the belt is equipped with a belt adjustment device for height such as defined  Paragraph- above, the position of the device and the means of securing it shall be the same as those of the vehicle design.  In that case, when the dynamic test has been carried out for a type of vehicle it need not be repeated for other types of vehicle where each anchorage point is less than 50 mm distant from the corresponding anchorage point of the tested belt. Alternatively, manufacturers may determine hypothetical anchorage positions for testing in order to enclose the maximum number of real anchorage points."
26-1.4.7.2.1,"In the case of a safety-belt or restraint system forming part of an assembly for which type approval is requested as a restraint system, the safety-belt shall be mounted either as defined  Paragraph- or on the part of the vehicle structure to which the restraint system is normally fitted and this part shall be rigidly attached to the test trolley in the way prescribed  Paragraph- to 26-1.4.7.2.6. In the case of a safety-belt or restraint system with pre-loading devices relying on component parts other than those incorporated in the belt assembly itself, the belt assembly shall be mounted in conjunction with the necessary additional vehicle parts on the test trolley in the manner prescribed  Paragraph- to 26-1.4.7.2.6. Alternatively, in the case where those devices cannot be tested on the test trolley, the manufacturer may demonstrate by a conventional frontal impact test at 50 km/h in conformity with the procedure ISO 3560 (1975) that the device complies with the requirements of the Regulation."
26-1.4.7.2.2,"The method used to secure the vehicle during the test shall not be such as to strengthen the anchorages of the seats or safety-belts or to lessen the normal deformation of the structure. No forward part of the vehicle shall be present which by limiting the forward movement of the manikin excepting the foot, would reduce the load imposed on the restraint system during the test. The parts of the structure eliminated can be replaced by parts of equivalent strength provided they do not hinder the forward movement of the manikin."
26-1.4.7.2.3,A securing device shall be regarded as satisfactory if it produces no effect on an area extending over the whole width of the structure and if the vehicle or the structure is blocked or fixed in front at a distance of not less than 500 mm from the anchorage of the restraint system. At the rear the structure shall be secured at a sufficient distance rearwards of the anchorages to ensure that the requirements  Paragraph- are fulfilled.
26-1.4.7.2.4,"The seats of the vehicle shall be fitted and shall be placed in the position for driving use chosen by the Technical Service conducting approval tests to give the most adverse conditions with respect to strength, compatible with installing the manikin in the vehicle. The positions of the seats shall be stated in the report. The seat back, if adjustable for inclination, shall be locked as specified by the manufacturer or, in the absence of any specification, to an actual seat back angle as near as possible to 25 deg. in the case of vehicles of categories M1 and N1 as near as possible to 15 deg. in the case of vehicles of all other categories."
26-1.4.7.2.5,For the assessment of the requirements  Paragraph- Paragraph- the seat shall be regarded in its  most forward driving or travelling position appropriate to the dimensions of the manikin.
26-1.4.7.2.6,For the assessment of the requirements  Paragraph- Paragraph- the seat adjustment shall be:
26-1.4.7.2.6.1,For front passenger seats: the occupant in the front shall be in its most forward travelling position according to the dimensions of the manikin. The positions of the seats shall be stated in the report.
26-1.4.7.2.6.2,"For rear seats: For any testing position of rear seated occupants, the position of the tested seating position, shall be considered as positioned to the seats R-Point. If the seat back is adjustable, the seat back angle should be adjusted using the 3-D H Point machine with its torso angle as close as possible to 10 deg. The seating position in front of the tested seating position shall be adjusted to the middle position of travel and height or in the nearest locking position thereto. If the seat back of this seat is adjustable, the seat back angle should be adjusted using the 3-D H Point machine with its torso angle as close as possible to 10 deg. This may be proven by a contour on CAD or drawing of the in-vehicle situation."
26-1.4.7.2.7,"Alternatively  Paragraph- Paragraph-, in the case where those devices cannot be tested on the test trolley, the manufacturer may demonstrate by a conventional frontal impact test at 50 km/h in conformity with the procedure ISO 3560:2013 that the device complies with the requirements of the Regulation."
26-1.4.7.2.8,All the seats of any group of seats shall be tested simultaneously.
26-1.4.7.2.9,"The dynamic tests of the harness belt system shall be carried out without the crotch strap (assembly), if there is any."
26-1.4.7.3,A board 25 mm thick shall be placed between the back of the manikin and the seat back. The belt shall be firmly adjusted to the manikin. The board shall then be removed so that the entire length of its back is in contact with the seat back. A check shall be made to ensure that the mode of engagement of the two parts of the buckle entails no risk of reducing the reliability of locking.
26-1.4.7.4,The free ends of the straps shall extend sufficiently far beyond the adjusting devices to allow for slip.
26-1.4.7.5,"Deceleration or acceleration devices, the applicant shall choose to use one of the two following devices:"
26-1.4.7.5.1,"The trolley shall be so propelled that at the moment of impact its free running speed is 50 km/h +/- 1 km/h and the manikin remains stable. The stopping distance of the trolley shall be 40 cm +/- 5 cm. The trolley shall remain horizontal throughout deceleration. The deceleration of the trolley shall be achieved by using the apparatus This apparatus shall comply with the performance hereafter specified: p·ap¸The deceleration curve of the trolley, weighted with inert mass to produce a total mass of 455 kg +/- 20 kg for safety-belts tests and 910 kg +/- 40 kg for restraining systems tests where the nominal mass of the trolley and vehicle structure is 800 kg, p·bp¸The deceleration curve of the trolley, must remain within the hatched area of the graph in Fig 8 or Fig 9. p·cp¸If necessary, the nominal mass of the trolley and attached vehicle structure can be increased by increments of 200 kg, in which  case, an additional inert mass of 28 kg per increment shall be added. p·dp¸In no case shall the total mass of the trolley and vehicle structure and inert masses differ from the nominal value for calibration tests by more than +/- 40 kg. p·ep¸During calibration of the stopping device, the speed of the trolley shall be 50 km/h +/- 1 km/h and the stopping distance shall be of 40 cm +/- 2 cm."
26-1.4.7.5.2,"Acceleration test device: The trolley shall be so propelled that its total velocity change delta V is The trolley shall remain horizontal during the acceleration. The acceleration of the trolley shall be achieved by using the apparatus complying with the performance hereafter specified: p·ap¸The acceleration curve of the trolley, weighted with inert mass, must remain within the hatched area of the graph in Fig 8 or Fig 9, and stay above the segment defined by the coordinates 10g, 5 ms and 20g, 10 ms. p·bp¸The start of the impact (T0) is defined, according to ISO 17 373 (2005) for a level of acceleration of 0.5g. p·cp¸In no case shall the total mass of the trolley and vehicle structure and inert masses differ from the nominal value for calibration tests by more than +/- 40 kg. p·dp¸During calibration of the acceleration test device, trolley's total velocity change delta V shall be . p·ep¸Despite the fulfilment of the above requirements, the technical service shall use a mass of trolley (equipped with its seat) greater than 380 kg."
26-1.4.7.6,"The trolley speed immediately before impact (only for deceleration trolleys, needed for stopping distance calculation), the trolley acceleration or deceleration, the forward displacement of the manikin and the speed of the chest at a 400 mm displacement of the chest shall be measured. The velocity change will be calculated by integration of the recorded trolley acceleration or deceleration. The distance to achieve the first 50 +1/-0 km/h of the velocity change of the trolley may be calculated by double integration of the recorded trolley deceleration."
26-1.4.7.7,"The buckle shall be capable of withstanding repeated operation and, prior to the dynamic test. The belts shall have undergone the corrosion test described  Paragraph-, after which the buckles shall be subjected to 500 additional opening and closing cycles under normal conditions of use, in the case of harness belt buckles, this test may be carried out without all the tongues being introduced. If it adopt gunpowder way of pre-loading device, the device shall following"
26-1.4.7.11,stipulation that place it two hours
26-1.4.7.8,"In the case of a safety-belt with tension-reducing device, it shall be subjected to a durability test with such a device in operation mode before a dynamic test. The dynamic test shall then be conducted with the tension-reducing device in operation mode. "
26-1.4.7.9,"Safety-belts with retractors shall have been subjected either to the tests described  Paragraph- or to those described  Paragraph-. If, however, a retractor has already been subjected to the corrosion test in accordance with the corrosion test., above, this test need not be repeated."
26-1.4.7.10,"In the case of a belt intended for use with a belt adjustment device for height, as defined  Paragraph-, the test shall be carried out with the device adjusted in the most unfavourable position(s) chosen by the Technical Service responsible for testing."
26-1.4.7.10.1,"If the belt adjustment device for height is constituted by the belt anchorage, as approved in accordance with the of VSTDprovisions  Paragraph-."
26-1.4.7.10.2,"If a flexible shoulder adjustment device for height is part of the belt, it shall be tested as a restraint system and the Technical Service responsible for testing shall apply the provisions under Paragraph- that count for testing on the part of the vehicle structure to which the restraint system is normally fitted."
26-1.4.7.11,"The pre-loading device may be separated from the safety-belt to be tested and kept for 24 hours at a temperature of 60 degrees +/- 5 degrees C. The temperature shall then be raised to 100 degrees +/- 5 degrees C for two hours. Subsequently it shall be kept for 24 hours at a temperature of -30 degrees +/- 5 degrees C. After being removed from conditioning, the device shall warm up to ambient temperature."
26-1.5,Requirements
26-1.5.1,Rigid parts general requirements
26-1.5.1.1,"The rigid parts of the safety-belt, such as buckles, adjusting devices, attachments and the like, shall not have sharp edges liable to cause wear or breakage of the straps by chafing."
26-1.5.1.2,"All parts of the belt assembly liable to be affected by corrosion shall be suitably protected against it. After undergoing the corrosion test prescribed  Paragraph-, neither signs of deterioration likely to impair the proper functioning of the device nor any significant corrosion shall be visible to the unaided eye of a qualified observer."
26-1.5.1.3,Rigid parts intended to absorb energy or to be subjected to or to transmit a load shall not be fragile.
26-1.5.1.4,"The rigid items and parts made of plastics of a safety-belt shall be so located and installed that they are not liable, during every day use of a power-driven vehicle, to become trapped under a moveable seat or in a door of that vehicle. If any of these items and parts do not comply with the above conditions, they shall be subjected to the cold impact test specified  Paragraph-. After the test, if any visible cracks are present in any plastic cover or retainer of rigid item, the complete plastic part shall then be removed and the remaining assembly shall then be assessed against its continued security. If the remaining assembly is still secure, or no visible cracks are present, it will then be further assessed against the  test requirements specified  Paragraph-, (26-1.5.3 Paragraph- Paragraph- Paragraph-), (26-1.5.8 Paragraph-)."
26-1.5.2,Corrosion test: Neither signs of deterioration likely to impair the proper functioning of the device nor any significant corrosion shall be visible to the unaided eye.
26-1.5.3,Micro-slip test: The strap slip shall not exceed 25 mm for each sample of adjusting device and the sum of shifts for all the adjusting devices shall not exceed 40 mm.
26-1.5.4,Strap test:
26-1.5.4.1,"The initial breaking strength test: In the case of the two straps samples, the breaking load of the strap shall be not less than 14,700 N. The difference between the breaking loads of the two samples shall not exceed 10 per cent of the greater of the breaking loads measured."
26-1.5.4.2,"Width test: The width of the strap under load of 9800 N + 1000 - 0 N shall be not less than 46 mm. This dimension shall be measured according to the test prescribed  Paragraph-., stopping the machine at the above mentioned load."
26-1.5.4.3,"Light-conditioning test: In the case of the two strap samples conditioned, the breaking load of the strap shall be not less than 75 per cent of average of the loads determined in the test and not less than 14,700 N."
26-1.5.4.4,"Abrasion conditioning test: In the case of the two strap samples conditioned, the breaking load of the strap shall be not less than 75 per cent of average of the loads determined during tests on unabraded straps and not less than 14,700 N. Difference between breaking strength of the two samples shall not exceed 20 per cent of the highest measured breaking strength."
26-1.5.4.5,"Cold conditioning test: In the case of the two strap samples conditioned, the breaking load of the strap shall be not less than 75 per cent of average of the loads determined in the test and not less than 14,700 N."
26-1.5.4.6,"Heat conditioning test: In the case of the two strap samples conditioned, the breaking load of the strap shall be not less than 75 per cent of average of the loads determined in the test and not less than 14,700 N."
26-1.5.4.7,"Exposure-to-water test: In the case of the two strap samples conditioned, the breaking load of the strap shall be not less than 75 per cent of average of the loads determined in the test and not less than 14,700 N."
26-1.5.5,Test of belt assembly components incorporating rigid parts:
26-1.5.5.1,Strength test:
26-1.5.5.1.1,Buckle
26-1.5.5.1.1.1,"The buckle, when tested in accordance with Paragraph-, shall operate normally."
26-1.5.5.1.1.2,"The buckle shall be tested for strength as prescribed  Paragraph- and, where appropriate Paragraph-. It shall not break, be seriously distorted or become detached under the tension set up by the prescribed load."
26-1.5.5.1.2,Adjusting device 
26-1.5.5.1.2.1,All the adjustment devices shall be tested for strength as prescribed  Paragraph-. They shall not break or become detached under the tension set up by the prescribed load.
26-1.5.5.1.3,Attachments and belt adjustment devices for height The attachments shall be tested for strength as prescribed  Paragraph- Paragraph-. The actual belt adjustment devices for height shall be tested for strength as prescribed  Paragraph- where they have not of VSTD-belts. These parts shall not break or become detached under the tension set up by the prescribed load.
26-1.5.5.2,Operation-force test: The force required to operate any manually adjusting device shall not exceed 50 N.
26-1.5.6,Buckle test:
26-1.5.6.1,Durability test: no damage or erosion found at the tested buckle.
26-1.5.6.2,"Buckle-opening test: It shall not be possible to release the buckle inadvertently, accidentally or with a force of less than 10 N. The force required to open the buckle after the dynamic test shall not exceed 60 N."
26-1.5.6.3,Buckle inspection
26-1.5.6.3.1,"The buckle shall be so designed as to preclude any possibility of incorrect use. This means, inter alia, that it shall not be possible for the buckle to be left in a partially-closed/condition. The procedure for opening the buckle shall be evident. The parts of the buckle likely to contact the body of the wearer shall present a section of not less than 20 cm2 and at least 46 mm in width, measured in a plane situated at a maximal distance of 2.5 mm from the contact surface. In the case of harness belt buckles, the latter requirement shall be regarded as satisfied if the contact area of the buckle with the wearer's body is comprised between 20 and 40 cm2."
