Index,Text
46-3.3.2,Vehicle powered by pure electric motor:
46-3.3.2.1,The same vehicle category.
46-3.3.2.2,The same axle set variant.
46-3.3.2.3,The same brand and vehicle type.
46-3.3.2.4,The same place of the components of the propulsion system.
46-3.3.2.5,The same place of the battery or of the parts of propulsion battery.
46-3.3.3,Vehicle powered by hybrid:
46-3.3.3.1,The same vehicle category.
46-3.3.3.2,The same axle set variant.
46-3.3.3.3,The same brand and vehicle type.
46-3.3.3.4,The same place of the components of the propulsion system.
46-3.3.3.5,The same place of the battery or of the parts of propulsion battery.
46-3.4,State of vehicle:
46-3.4.1,"For the test, the mass of the vehicle submitted shall be the unladen kerb mass; The fuel tank shall be filled with water to mass equal to 90 % of the mass of a full as specified by the manufacturer with a tolerance of +/- 1 %. It shall be allowed by agreement between manufacturer and Technical Service to modify the fuel system so that an appropriate amount of fuel can be used to run the engine or the electrical energy conversion system. This requirement does not apply to  Hydrogen fuel tanks."
46-3.4.2,"The mass of the measuring apparatus shall not change each axle reference load by more than 5%, each variation not exceeding 20 kg."
46-3.4.3,"The doors shall be closed but not locked. The gear-change lever shall be in the neutral position. If the vehicle is propelled by its own engine, then the gear-change level shall be defined by the applicant."
46-3.4.3.1,"In the case of vehicles equipped with an automatically activated door locking system, the system shall be activated at the start of propulsion of the vehicle in order to lock the doors automatically before the moment of impact. At the choice of the manufacturer, the doors shall be locked manually before the start of propulsion of the vehicle."
46-3.4.3.2,"In the case of vehicles equipped with an automatically activated door locking system that is installed optionally and/or which can be de-activated by the driver, one of the following two procedures shall be used at the choice of the manufacturer:"
46-3.4.3.2.1,"The system shall be activated at the start of propulsion of the vehicle in order to lock the doors automatically before the moment of impact. At the choice of the manufacturer, the doors shall be locked manually before the start of propulsion of the vehicle."
46-3.4.3.2.2,"The side doors on the impacted side shall be unlocked and the system overridden for these doors; for the side doors on the non-impacted side, the system may be activated in order to lock these doors automatically before the moment of impact. At the choice of the manufacturer, these doors shall be locked manually before the start of propulsion of the vehicle."
46-3.4.4,"Front seats adjustable longitudinally shall be placed so that their ""H"" point is in the middle position of travel or in the nearest locking position thereto, and at the height position defined by the manufacturer (if independently adjustable for height). Head restraints adjustable for height shall be in their appropriate position as defined by the manufacturer. In the absence of any particular recommendation from the manufacturer, then the head restraints shall be in their uppermost position. If adjustable, the seat-backs shall be adjusted so that the resulting inclination of the torso of the dummy is as close as possible to that recommended by the  manufacturer for normal use or, in the absence of any particular recommendation by the manufacturer, to 25 degrees towards the rear from the vertical. The steering wheel, if adjustable, shall be placed in the normal position indicated by the manufacturer or, in the absence of any particular recommendation by the applicant, midway between the limits of its range(s) of adjustment. If adjustable, the rear seats shall be placed in the rearmost position."
46-3.4.5,"A dummy corresponding to the specifications for Hybrid III (corresponding to the principal dimensions of a fiftieth percentile male), with safety belt complying with the specifications specified in the and safety-belt anchorages complying with the specifications specified in this shall be installed in each of the front outboard seats."
46-3.4.6,Electric power train adjustments
46-3.4.6.1,"The REESS shall be at any state of charge, which allows the normal operation of the power train as recommended by the manufacturer."
46-3.4.6.2,"The electrical power train shall be energized with or without the operation of the original electrical energy sources (e.g. engine-generator, REESS or electric energy conversion system), however:"
46-3.4.6.2.1,"By the agreement between Technical Service and manufacturer it shall be permissible to perform the test with all or parts of the electrical power train not being energized insofar as there is no negative influence on the test result. For parts of the electrical power train not energized, the protection against electrical shock shall be proved by either physical protection or isolation resistance and appropriate additional evidence."
46-3.4.6.2.2,"In the case where an automatic disconnect is provided, at the request of the manufacturer it shall be permissible to perform the test with the automatic disconnect being triggered. In this case it shall be demonstrated that the automatic disconnect would have operated during the impact test. This includes the automatic activation signal as well as the galvanic separation considering the conditions as seen during the impact."
46-3.5,Test methods: The vehicle shall be propelled either by its own engine or by any other propelling device. Vehicle speed at the moment of  impact shall be 56 -0/ +1 km/h and the front face of the barrier (consisting of block and aluminum honeycomb) is perpendicular to the direction of travel of the test vehicle. At the moment of impact the vehicle shall no longer be subject to the action of any additional steering or propelling device. The orientation of the barrier is such that the first contact of the vehicle with the barrier is on the steering-column side. The vehicle shall overlap the barrier face by 40 % +/- 20 mm.
46-3.6,"Specifications: The test of the vehicle carried out shall be considered satisfactory if all the conditions set out, shall meet the following requirements. Additionally, vehicles equipped with electric power train shall meet the requirements  Paragraph-. This can be met by a separate impact test at the request of the manufacturer and after validation by the Technical Service, provided that the electrical components do not influence the occupant protection performance of the vehicle type as defined  Paragraph-. to 46-3.6.4. of this Regulation. In case of this condition the requirements  Paragraph-. shall be checked in accordance with the methods set out  Paragraph-.. But a dummy corresponding to the specifications for Hybrid III fiftieth percentile male dummy fitted with a 45° angle and meeting the specifications for its adjustment shall be installed in each of the front outboard seats."
46-3.6.1,The performance criteria recorded on the dummies in the front outboard seats shall meet the following conditions:
46-3.6.1.1,"The head performance criterion (HPC) shall not exceed 1000 and the resultant head acceleration shall not exceed 80 g for more than 3 ms. The latter shall be calculated cumulatively, excluding rebound movement of the head; (Values of HPC for which the time interval (t1 - t2) is greater than 36 ms are ignored for the purposes of calculating the maximum value)."
46-3.6.1.2,The neck injury criteria:
46-3.6.1.2.1,The Injury Criteria for the neck (NIC) shall not exceed the values shown in Fig. 1 and 2;  Fig 1Neck Tension criterion  Fig 2Neck Shear criterion
46-3.6.1.2.2,The neck bending moment about the y axis shall not exceed 57 Nm in extension.
46-3.6.1.3,The thorax injury criterion:
46-3.6.1.3.1,The thorax compression criterion (ThCC) shall not exceed 42 mm.
46-3.6.1.3.2,The viscous criterion (V*C) for thorax shall not exceed 1.0 m/s.
46-3.6.1.4,The femur force criterion (FFC) shall not exceed the force-time performance criterion shown in Fig. 3.  Fig 3Femur force criterion
46-3.6.1.5,Tibia injury criterion:
46-3.6.1.5.1,The tibia compression force criterion (TCFC) shall not exceed 8 kN.
46-3.6.1.5.2,"The tibia index (TI), measured at the top and bottom of each tibia, shall not exceed 1.3 at either location."
46-3.6.1.6,The movement of the sliding knee joints shall not exceed 15 mm.
46-3.6.2,During the test no door shall open.
46-3.6.2.1,"In the case of automatically activated door locking systems which are installed optionally and/or which can be de-activated by the driver, this requirement shall be verified by using one of the following two test procedures, at the choice of the manufacturer:"
46-3.6.2.1.1,"If testing in accordance with Paragraph-., the manufacturer shall in addition demonstrate to the satisfaction  of the Technical Service (e.g. manufacturer's inhouse data) that, in the absence of the system or when the system is de-activated, no door will open in case of the impact."
46-3.6.2.1.2,The test is conducted in accordance with Paragraph-.
46-3.6.3,"After the impact, the side doors shall be unlocked."
46-3.6.3.1,"In the case of vehicles equipped with an automatically activated door locking system, the doors shall be locked before the moment of impact and be unlocked after the impact."
46-3.6.3.2,"In the case of vehicles equipped with automatically activated door locking systems which are installed optionally and/or which can be de-activated by the driver, this requirement shall be verified by using one of the following two test procedures, at the choice of the manufacturer:"
46-3.6.3.2.1,"If testing in accordance with Paragraph-, the manufacturer shall in addition demonstrate to the satisfaction of the Technical Service (e.g. manufacturer's inhouse data) that, in the absence of the system or when the system is de-activated, no locking of the side doors shall occur during the impact."
46-3.6.3.2.2,The test is conducted in accordance with Paragraph-.
46-3.6.4,"After the impact, it shall be possible:"
46-3.6.4.1,"Without the use of tools, except for those necessary to support the weight of the dumm:"
46-3.6.4.1.1,"To open at least one door, if there is one, per row of seats and, where there is no such door, to move the seats or tilt their backrests as necessary to allow the evacuation of all the occupants; this is, however, only applicable to vehicles having a roof of rigid construction;"
46-3.6.4.1.2,"To release the dummies from their restraint system which, if locked, shall be capable of being released by a maximum force of 60 N on the centre of the release control;"
46-3.6.4.1.3,To remove the dummies from the vehicle without adjustment of the seats. 
46-3.6.4.2,"Following the test the residual steering wheel displacement, when measured at the centre of the steering wheel hub, shall not exceed 80 mm in the upwards vertical direction and 100 mm in the rearward horizontal direction."
46-3.6.4.3,"If there is continuous leakage of liquid from the fuel-feed installation after the collision, the rate of leakage shall not exceed 30 g/min; if the liquid from the fuel-feed system mixes with liquids from the other systems and the various liquids cannot easily be separated and identified, all the liquids collected shall be taken into account in evaluating the continuous leakage."
46-3.6.5,"The electrical power train operating on high voltage, and the high voltage components and systems, which are galvanically connected to the high voltage bus of the electric power train, shall meet the following requirements:"
46-3.6.5.1,"Protection against electrical shock After the impact at least one of the four criteria specified  Paragraph- through Paragraph- shall be met. If the vehicle has an automatic disconnect function, or device(s) that galvanically divide the electric power train circuit during driving condition, at least one of the following criteria shall apply to the disconnected circuit or to each divided circuit individually after the disconnect function is activated. However criteria defined  Paragraph- below shall not apply if more than a single potential of a part of the high voltage bus is not protected under the conditions of protection degree IPXXB. If the test is performed under the condition that part(s) of the high voltage system are not energized, the protection against electrical shock shall be proved by either Paragraph-  Paragraph- for the relevant part(s). For the coupling system for charging the REESS, which is not energized during driving conditions, at least one of the four criteria specified  Paragraph- to"
46-3.6.5.1.4,shall be met.
46-3.6.5.1.1,"Absence of high voltageThe voltages Vb, V1 and V2 of the high voltage buses shall be equal or less than 30 VAC or 60 VDC as specified  Paragraph-. "
46-3.6.5.1.2,"Low electrical energyThe total energy (TE) on the high voltage buses shall be less than 2.0 joules when measured according to the test procedure as specified  Paragraph- with the formula (a). Alternatively the total energy (TE) may be calculated by the measured voltage Vb of the high voltage bus and the capacitance of the X-capacitors (Cx) specified by the manufacturer according to formula (b)  Paragraph-. The energy stored in the Y-capacitors (TEy1, TEy2) shall also be less than 2.0 joules. This shall be calculated by measuring the voltages V1 and V2 of the high voltage buses and the electrical chassis, and the capacitance of the Y-capacitors specified by the manufacturer according to formula (c)  Paragraph-."
46-3.6.5.1.3,"Physical protectionFor protection against direct contact with high voltage live parts, the protection IPXXB shall be provided. In addition, for protection against electrical shock which could arise from indirect contact, the resistance between all exposed conductive parts and the electrical chassis shall be lower than 0.1 ohm when there is current flow of at least 0.2 ampere. This requirement is satisfied if the galvanic connection has been made by welding."
46-3.6.5.1.4,Isolation resistance The criteria specified in the Paragraph- Paragraph- below shall be met. The measurement shall be conducted in accordance with Paragraph-.
46-3.6.5.1.4.1,"Electrical power train consisting of separate DC-or AC-buses If the AC high voltage buses and the DC high voltage buses are galvanically isolated from each other, isolation resistance between the high voltage bus and the electrical chassis (Ri, as defined  Paragraph-.) shall have a minimum value ."
46-3.6.5.1.4.2,"Electrical power train consisting of combined DC-and AC-buses If the AC high voltage buses and the DC high voltage buses are galvanically connected isolation resistance between the  high voltage bus and the electrical chassis (Ri, as defined  Paragraph-.the working voltage. However, if the protection IPXXB is satisfied for all AC high voltage buses or the AC voltage is equal or less than 30 V after the vehicle impact, the isolation resistance between the high voltage bus and the electrical chassis (Ri, as defined  Paragraph-.) shall have a minimu."
46-3.6.5.2,Electrolyte spillage In the period from the impact until 30 minutes after no electrolyte from the REESS shall spill into the passenger compartment and no more than 7 per cent of electrolyte shall spill from the RESS except open type traction batteries outside the passenger compartment. For open type traction batteries no more than 7 per cent with a maximum of 5.0 liters shall spill outside the passenger compartment. The manufacturer shall demonstrate compliance in accordance with Paragraph-.
46-3.6.5.3,REESS retention REESS located inside the passenger compartment shall remain in the location in which they are installed and REESS components shall remain inside REESS boundaries. No part of any REESS that is located outside the passenger compartment for electric safety assessment shall enter the passenger compartment during or after the impact test. The manufacturer shall demonstrate compliance in accordance with Paragraph-.
46-3.7,"Test Procedures for the protection of the occupants of vehicles operating on electrical power from high voltage and electrolyte spillage. This paragraph describes test procedures to demonstrate compliance to the electrical safety requirements  Paragraph-. For example, megohmmeter or oscilloscope measurements are an appropriate alternative to the procedure described below for measuring isolation resistance. In this case it may be necessary to deactivate the on-board isolation resistance monitoring system. Before the vehicle impact test conducted, the high voltage bus voltage (Vb) (see figure 4) shall be measured and recorded to confirm that it is within the operating voltage of the vehicle as specified by the vehicle manufacturer. "
46-3.7.1,"Test setup and equipment If a high voltage disconnect function is used, measurements are to be taken from both sides of the device performing the disconnect function. However, if the high voltage disconnect is integral to the REESS or the energy conversion system and the high-voltage bus of the REESS or the energy conversion system is protected according to protection IPXXB following the impact test, measurements may only be taken between the device performing the disconnect function and the electrical loads. The voltmeter used in this test shall measure"
46-3.7.2,"The following instructions may be used if voltage is measured. After the impact test, determine the high voltage bus voltages (Vb, V1, V2) (see figure 4). The voltage measurement shall be made not earlier than 5 seconds, but, not later than 60 seconds after the impact. This procedure is not applicable if the test is performed under the condition where the electric power train is not energized.  Fig 4Measurement of VbV1V2"
46-3.7.3,"Assessment procedure for low electrical Energy Prior to the impact a switch S1 and a known discharge resistor Re is connected in parallel to the relevant capacitance (ref. figure 5). Not earlier than 5 seconds and not later than 60 seconds after the impact the switch S1 shall be closed while the voltage Vb and the current Ie are measured and recorded. The product of the voltage Vb and the current Ie shall be integrated over the period of time, starting from the moment when the switch S1 is closed (tc) until the voltage Vb falls below the high voltage threshold of 60 V DC (th),. The resulting integration equals the total energy (TE) in joules.  When Vb is measured at a point in time between 5 seconds and 60 seconds after the impact and the capacitance of the X-capacitors (Cx) is specified by the manufacturer, total energy (TE) shall be calculated according to the following formula: (b) TE = 0.5 x Cx x(Vb2 3600) When V1 and V2 (see figure 4) are measured at a point in time between 5 seconds and 60 seconds after the impact and the capacitances of the Y-capacitors (Cy1, Cy2) are specified by the manufacturer, total energy (TEy1, TEy2) shall be calculated according to the following formulas: (c) TEy1 = 0.5 x Cy1 x (V12 -3600) TEy2 = 0.5 x Cy2 x (V22- 3600) This procedure is not applicable if the test is performed under the condition where the electric power train is not energized.  Fig 5Measurement of high voltage bus energy stored in X-capacitors"
46-3.7.4,"Physical Protection Following the vehicle impact test any parts surrounding the high voltage components shall be, without the use of tools, opened, disassembled or removed. All remaining surrounding parts shall be considered part of the physical protection. The Jointed Test Finger described in figure 8 shall be inserted into any gaps or openings of the physical protection with a test force of 10 N 10 per cent for electrical safety assessment. If partial or full penetration into the physical protection by the Jointed Test Finger occurs, the Jointed Test Finger shall be placed in every position as specified below. Starting from the straight position, both joints of the test finger shall be rotated progressively through an angle of up to 90 degrees with respect to the axis of the adjoining section of the finger and shall be placed in every possible position.  Internal electrical protection barriers are considered part of the enclosure. If appropriate a low-voltage supply (of not less than 40 V and not more than 50 V) in series with a suitable lamp should be connected, between the Jointed Test Finger and high voltage live parts inside the electrical protection barrier or enclosure."
46-3.7.4.1,"Acceptance conditions The requirements  Paragraph- shall be considered to be met if the Jointed Test Finger described in figure 8, is unable to contact high voltage live parts. If necessary a mirror or a fiberscope may be used in order to inspect whether the Jointed Test Finger touches the high voltage buses. If this requirement is verified by a signal circuit between the Jointed Test Finger and high voltage live parts, the lamp shall not light."
46-3.7.5,"Isolation resistance The isolation resistance between the high voltage bus and the electrical chassis may be demonstrated either by measurement or by a combination of measurement and calculation. The following instructions should be used if the isolation resistance is demonstrated by measurement. Measure and record the voltage (Vb) between the negative and the positive side of the high voltage bus (see figure 4); Measure and record the voltage (V1) between the negative side of the high voltage bus and the electrical chassis (see figure 4); Measure and record the voltage (V2) between the positive side of the high voltage bus and the electrical chassis (see figure 4); If V1 is greater than or equal to V2, insert a standard known resistance (Ro) between the negative side of the high voltage bus and the electrical chassis. ssis (see figure 6). Calculate the isolation resistance (Ri) according to the formula shown below. 1/V1) e bus in volt (V).  Fig 6 If V2 is greater than V1, insert a standard known resistance (Ro) between the positive side of the high voltage bus and the electrical chassis. etween the positive side of the high voltage bus and the electrical chassis (see figure 7). Calculate the isolation resistance (Ri) according to the formula shown below. 1/V2) Dibus in volt (V).  Fig 7Measurement of V2 lied by the working voltage (V) of the vehicle plus/minus 20 per cent. Ro is not required to be precisely this value since the equations are valid for any Ro; however, a Ro value in this range should provide a good resolution for the voltage measurements."
46-3.7.6,"Electrolyte spillage Appropriate coating shall be applied, if necessary, to the physical protection in order to confirm any electrolyte leakage from the REESS after the impact test. Unless the manufacturer provides means to differentiate between the leakage of different liquids, all liquid leakage shall be considered as the electrolyte."
46-3.7.7,"REESS retentionCompliance shall be determined by visual inspection.  Fig 8Jointed test finger (IPXXB)  Materialmetal, except where otherwise specified Linear dimensions in millimetres Tolerances on dimensions without specific tolerance: (a) on angles: 0/-10° (b) on linear dimensions: up to 25 mm0/-0.05 mm over 25 mm:±0.2 mm Both joints shall permit movement in the same plane and the same direction through an angle of 90° with a 0 to +10° tolerance."
46-3.8,Applicants apply for certification test shall provide at least one representative vehicle (or the essential part of vehicle for test) and submit the documents as below:
46-3.8.1,"Vehicle specification documents, drawings and / or photographs described  Paragraph-."
46-3.8.1.1,"A detailed description of the vehicle type with respect to its structure, dimensions, lines and constituent materials."
46-3.8.1.2,"Photographs, and/or diagrams and drawings of the vehicle showing the vehicle type in front, side and rear elevation and design details of the forward part of the structure."
46-3.8.1.3,Particulars of the vehicle's unladen kerb mass.
46-3.8.1.4,The lines and inside dimensions of the passenger compartment.
46-3.8.1.5,A description of the interior fittings and protective systems installed in the vehicle.
46-3.8.1.6,"A general description of the electrical power source type, location and the electrical power train (e.g. hybrid, electric)."
46-3.8.1.7,Site of engine: Forward/Rear/Central.
46-3.8.1.8,Drive: Front-wheel/Rear-wheel.
46-3.8.1.9,Mass of vehicle submitted for testing: Front axle/ Rear axle/ Total.
