Index,Text
20-2.6.1.1,"Retro-reflective marking materials (class C) shall be white, yellow or red. Retro-reflective distinctive markings and/or graphics (class D and E) may be of any color. Retro-reflective marking materials (class F) shall be white and red."
20-2.6.1.2,"When illuminated by the CIE Standard Illuminant A at an entrance angle beta1 = beta2 = 0 degrees or, if this produces a colourless surface reflection, an angle beta1 = +/- 5 degrees, beta2 = 0 degrees, and measured at an observation angle of = 20', the colour of the material in new condition shall be within the limits according to night-time colour of the light retro-reflected of - of VSTD.  1: First Axis is fixed perpendicular to the plane containing the observation and illumination axis. 2: Second Axis is perpendicular both to the first axis and to the reference axis. I: Illumination Axis is the principle fixed axis. Alpha: Observation angle Table 1: Chromaticity coordinates Color 1 2 3 4 Yellow x y 0.585 0.385 0.610 0.390 0.520 0.480 0.505 0.465 White x y 0.373 0.402 0.417 0.359 0.450 0.513 0.548 0.414 Red x y 0.720 0.258 0.735 0.265 0.665 0.335 0.643 0.335  O: Observation Axis beta1, beta2: Entrance angles R: Reference Axis is fixed in the retro-reflective material and moveable with beta1 and beta2. Epsilon: Rotation angle Fig.1 THE CIE CO-ORDINATE SYSTEM"
20-2.6.1.3,"For class F materials, when measured with a spectrophotometer in accordance with the provisions of CIE document No. 15 (1971) and illuminated with the CIE Standard illuminant D65 at an angle of 45 deg. to the normal and viewed along the normal (45/0 geometry), the colour of the material in new condition shall be within the limits according to day-time colour of the light reflected of -VSTD."
20-2.6.1.3.1,"Luminance factor for red colour shall be 0.03. For white colour, it shall be 0.25."
20-2.6.2,Photometric specifications:
20-2.6.2.1,Minimum values for the coefficient of retro-reflection Photometric specifications for retro-reflective marking of Class C materials are shown in Table 2pÉ Table 2 Minimum values for the coefficient of retro-reflection R[cd.m-2.lux-1] Observation angle (degrees) Entrance angle (degrees) =0.33 degrees (20) 1 2 0 5 0 20 0 30 0 40 0 60 Yellow 300 - 130 75 10 White 450 - 200 95 16 Red 120 60 30 10 -
20-2.6.2.2,Maximum values for the coefficient of retro-reflection Photometric specifications for distinctive markings or graphics of Class D material are shown in Table 3pÉ  Table 3 Maximum values for the coefficient of retro-reflection R[cd.m-2.lux-1] Observation angle (degrees) Entrance angle (degrees) =0.33 degrees (20) 1 2 0 5 0 30 0 40 0 60 Any color 150 65 37 5
20-2.6.3,"For class ""E"" marking materials the maximum values of the coefficient of retro-reflection are less or equal to 33 % of the values defined in Table 3."
20-2.6.4,"Requirements for class F marking materials of side, rear and/or front marking dimension"
20-2.6.4.1,"Class F retro-reflective materials shall consist of red and white diagonal stripes each 100 mm wide sloping outwards and downwards at 45 deg. The basic standard area is a square of 141 mm in length subdivided diagonally into a white half and red half, which represents one standard area as shown in Figure 2. Figure 2: Retro-reflective material marking of class F"
20-2.6.4.2,"The minimum length of an element of a retro-reflective marking material shall incorporate a minimum of 9 standard areas above on large vehicles with available mounting space, but may be reduced to a minimum of 4 standard areas on vehicles with limited mounting space. "
20-2.7,Resistance to external agentspÉ
20-2.7.1,Resistance to weatheringpÉ
20-2.7.1.1,"For each test, two specimens of a sample unit are taken. One specimen shall be stored in a dark and dry container for subsequent use as ""reference unexposed specimen. The second specimen shall be subjected to a source of illumination in accordance with ISO Standard 105 - B02 - 1978, Section 4.3.1; the retro-reflective material shall be exposed until blue standard No. 7 has faded to No. 4 on the grey scale and the fluorescent material until blue standard No. 5 has faded to No. 4 on the grey scale. After the test, the specimen shall be washed in a dilute neutral detergent solution, dried and examined for conformity with the requirements specified  Paragraph-. to 20-2.7.1.1.3."
20-2.7.1.1.1,"Visual appearancepÉNo area of the exposed specimen shall show any evidence of cracking, scaling, splitting, blistering, delamination, distortion, chalking, staining or corrosion."
20-2.7.1.1.2,Colour fastness - The colours of the exposed specimen shall still meet the requirements specified in table1.
20-2.7.1.1.3,"Effect on the coefficient of retro-reflection of the retro-reflective material: For this check, measurement shall be made only at an observation angle of =20 and an entrance angle of 2=5 by the method given in paragraph 20-1.6.2. The coefficient of retro-reflection of the exposed specimen when dry shall be not less than 80% of the values in Table 2."
20-2.7.2,Resistance to corrosion:
20-2.7.2.1,"A specimen of the sample unit shall be subjected to the action of a saline mist for 48 hours comprising two periods of exposure of 24 hours each, separated by an interval of 2 hours during which the specimen is allowed to dry. The saline mist shall be produced by atomizing at a temperature of 35 ± 2C a saline solution obtained by dissolving 5% by weight of sodium chloride in 95% of distilled water containing not more than 0.02% of impurities."
20-2.7.2.2,"Immediately after completion of the test, the sample shall show no sign of corrosion liable to impair the efficiency of the marking. The coefficient of retro-reflection R of the retro-reflective areas, when measured after a recovery period of 48 hours as specified in paragraph 20-1.6.2, at an entrance angle of 2 = 5 degrees and an observation angle of = 20, shall be not less than the value in Table 2 or more than the value in Table 3 respectively."
20-2.7.3,"Resistance to fuelspÉA section of a sample unit not less than 300mm long shall be immersed in a mixture of n-heptane and toluol, 70% and 30% by volume, for one minute. After removal, the surface shall be wiped dry with a soft cloth and shall not show any visible  change which would reduce its effective performance."
20-2.7.4,Resistance to heat:
20-2.7.4.1,"A section of a sample unit not less than 300mm long shall be kept for 12 hours (in the case of retro-reflective specimen, this time shall be 48 hours) in a dry atmosphere at a temperature of 65 +/- 2 after which the sample shall be allowed to cool for 1 hour at 23 +/- 2 . It shall then be kept for 12 hours at a temperature of -20 +/- 2 . The sample shall be examined after a recovery time of 4 hours."
20-2.7.4.2,"After this test, no cracking or appreciable distortion of the surface particularly of the optical units, shall be evident."
20-2.7.5,Resistance to cleaning
20-2.7.5.1,"Manual cleaning :A test sample smeared with a mixture of detergent lubricating oil and graphite shall be easily cleaned without damage to the retro-reflective surface when wiped with a mild aliphatic solvent such as n-heptane, followed by washing with a neutral detergent."
20-2.7.5.2,Power washing
20-2.7.5.2.1,"When subjected to a continuous spraying action for 60 seconds on the test component in its normal mounting conditions, a test sample shall show no damage to the retroreflective surface or delamination from the substrate or separation from the sample mounting surface under the following set-up parameters:"
20-2.7.5.2.1.1,Water/wash solution pressure 8 +/- 0.2 MPa;
20-2.7.5.2.1.2,Water/wash solution temperature 60 degrees - 5 degrees C;
20-2.7.5.2.1.3,Water/wash solution flow rate 7 +/- 1 l/min;
20-2.7.5.2.1.4,The tip of the cleaning wand to be positioned at distance of 600 +/- 20 mm away from the retro-reflective surface;
20-2.7.5.2.1.5,Cleaning wand to be held at no greater angle than 45 degrees from perpendicular to the retro-reflective surface;
20-2.7.5.2.1.6,40 degree nozzle creating wide fan pattern.
20-2.7.6,Resistance to penetration of water
20-2.7.6.1,"Sample unit of retro-reflective marking shall be immersed for 10 minutes in water at a temperature of 50 +/- 5 with the highest point of the upper part of the retro-reflective surface 20mm below the surface of the water. This test shall be repeated after  turning the sample unit through 180 degrees, so that the retro-reflection surface is at the bottom and the rear face is covered by about 20mm of water. The sample unit(s) shall then be immediately immersed in the same conditions in water at a temperature of 25 +/- 5 ."
20-2.7.6.2,No water must penetrate to the reflecting surface of the sample unit.
20-2.7.6.3,"If visual inspection does not reveal the presence of water, the coefficient of retro-reflection R shall be measured in conformity with paragraph 20-1.6.2, the sample unit being first lightly shaken to remove excess water from the outside."
20-2.7.7,Bonding strength (in the case of adhesive materials)
20-2.7.7.1,"The adhesion of retro-reflective materials shall be determined after hardened for 24 hours, then utilizing a 90 degree peel on a tensile strength testing machine."
20-2.7.7.2,The retro-reflective materials shall not be easily removable without damaging the material.
20-2.7.7.3,The retro-reflective materials shall need a force of at least 10 N per 25 mm width at a constant speed of 300 mm per minute to be removed from their substrate.
20-2.7.8,Flexing
20-2.7.8.1,"For samples that are to be adhered to a flexible substratep· i.e. tarpaulinp¸, the following shall apply:"
20-2.7.8.1.1,"A specimen of the sample unit that measures 50 mm by 300 mm shall be bent once lengthwise, around a 3.2 mm mandrel with adhesive contacting the mandrel for a period of 1 second. Talc powder may be used to avoid adhesion. The test temperature shall be 23 degrees C +/- 2 degrees C."
20-2.7.8.1.2,"After this test, specimen shall not have cracking of the surface and shall not show any visible change that would reduce its reflective performance."
