Index,Text
36.4.9,"For replaceable light sources: (a) In the case of filament lamp(s), that is necessary to produce the reference luminous flux required for that category of filament lamp. (b) In the case of LED light source(s) of 6.75 V, 13.5 V or 28.0 V; the luminous flux value produced shall be corrected. The correction factor is the ratio between the objective luminous flux and the value of the luminous flux found at the voltage applied. (c) When equipped with light sources at 6.75 V, 13.5 V or 28.0 V, the luminous intensity values produced shall be corrected. For filament lamps the correction factor is the ratio between the reference luminous flux and the mean value of the luminous flux found at the voltage applied (6.75 V, 13.5 V or 28.0 V). For LED light sources the correction factor is the ratio between the objective luminous flux and the mean value of the luminous flux found at the voltage applied (6.75 V, 13.5V or 28.0 V).The actual luminous fluxes of each light source used shall not deviate more than +/- 5 per cent from the mean value. Alternatively and in case of filament lamps only, a standard filament lamp may be used in turn, in each of the individual positions, operated at its reference flux, the individual measurements in each position being added together."
36.5,"Trichromatic coordinatepÉThe colour of the light emitted inside the field shall be red, white or orangep·amberp¸defined in  lighting and light- of Directionsp·see Figure 1p¸. Outside this field, no sharp variation of colour shall be observed. However, for lamps equipped with non-replaceable light sources (filament lamps and other), the colorimetric characteristics should be verified with the light sources present in the lamp."
36.6,In the case of replaceable light source(s):
36.6.1,Any category or categories of light source(s) approved according to Filament lamps shall concern about relevant special restriction.
36.6.2,The design of the device shall be such that the light source can be fixed in no other position but the correct one.
36.6.3,"The light source holder shall conform to the characteristics given in IEC Publication 60061. The holder data sheet relevant to the category of light source used, applies."
36.7,Test procedure
36.7.1,"All measurements, photometric and colorimetric shall be carried out with an uncoloured or coloured standard light source of the category prescribed for the device, supplied with the voltage;"
36.7.1.1,In the case of lamps with non-replaceable light sources: 6.75 V and 13.5 V respectively.
36.7.1.2,"In the case of a system that uses an electronic light source control gear being part of the lamp applying at the input terminals of the lamp the voltage declared by the manufacturer or, if not indicated, 6.75 V, 13.5 V or 28.0 V, respectively."
36.7.1.3,"In the case of a system that uses an electronic light source control gear not being part of the lamp, the voltage declared by the manufacturer shall be applied to the input terminals of the lamp."
36.7.2,The test laboratory shall require from the manufacturer the light source control gear needed to supply the light source and the applicable functions.
36.7.3,The limits of the apparent surface in the direction of the reference axis of a light signalling device shall be determined.  Figure 1. The minimum light intensity distribution of angular positions in percentage  Figure 2. Horizontal angles required for the light distribution in space (1)  Figure 3. Horizontal angles required for the light distribution in space (2)
