Index,Text
23-2.4.3,"All the vehicles of category symbols L1, L2, L3 and L5 must be fitted with two rear-view mirrors of vehicle category L, one on the left and one on the right of the vehicle. 1 No rear-view mirror Class I is required if the visibility conditions referred to in paragraph 23-1.7.1. below cannot be met. In this case two Class III or VII rear-view mirrors are required, one giving the view on the left and one giving the view on the right hand side of the vehicle.  Vehicle category Rear-view Class I Main rear-view Class II (large) Main rear-view Class III(small) Wide-angle view Class IV Close-proximity view Class V Front-view Class VI Front mirror of cab-over-type vehicle class VI-A M1 Compulsory Unless the vehicle is fitted with anything other than safety glazing material in the field of vision prescribed in paragraph 23-1.7.1 Optional Compulsory 1 on the driver's side and 1 on the passenger's side Class II mirrors may be fitted as an alternative. Optional 1 on the driver's side and / or 1 on the passenger's side Optional 1 on the driver's side and 1 on the passenger's side (both must be fitted at least 2 m above the ground) Optional (must be fitted at least 2 m above the ground) Optional 1 front mirror; except the vehicle having front mirror of class VI. M2 Optional Compulsory 1 on the driver's side and 1 on the passenger's side Not permitted Optional 1 on the driver's side and / or 1 on the passenger's side Optional 1 on the driver's side and 1 on the passenger's side (both must be fitted at least 2 m above the ground) Optional (must be fitted at least 2 m above the ground) Compulsory 1 front mirror; except the vehicle having front mirror of class VI. M3 Optional Compulsory 1 on the driver's side and 1 on the passenger's side Not permitted Optional 1 on the driver's side and / or 1 on the passenger's side Optional 1 on the driver's side and 1 on the passenger's side (both must be fitted Optional (must be fitted at least 2 m above the ground) Compulsory 1 front mirror; except the vehicle having front mirror of class VI.  at least 2 m above the ground) N1 Compulsory Unless the vehicle is fitted with anything other than safety glazing material in the field of vision prescribed in paragraph 23-1.7.1 Optional Compulsory 1 on the driver's side and 1 on the passenger's side Class II mirrors may be fitted as an alternative. Optional 1 on the driver's side and / or 1 on the passenger's side Optional 1 on the driver's side and 1 on the passenger's side (both must be fitted at least 2 m above the ground) Optional (must be fitted at least 2 m above the ground) Optional 1 front mirror; except the vehicle having front mirror of class VI. N27.5t Optional Compulsory 1 on the driver's side and 1 on the passenger's side Not permitted Compulsory: For both sides if a Class mirror can be fitted Optional: For both sides together if not Compulsory: p·See the notep¸1 side Optional: 1 on the must be fitted at least 2 m above the ground). A tolerance of +10 cm may be applied. Optional 1 front mirror (must be fitted at least 2 m above the ground. Compulsory 1 front mirror; except the vehicle having front mirror of class VI. N2pÍ7.5t Optional Compulsory 1 on the driver's side and 1 on the passenger's side Not permitted Compulsory 1 on the driver's side and 1 on the passenger's side Compulsory, p·See the notep¸1 on the passenger's side Optional Compulsory, 1. front mirror (must be fitted at least 2 m above the ground) Compulsory 1 front mirror; except the vehicle having front mirror of class VI.  1 on Driver's side (both must be fitted at least 2 m above the ground) N3 Optional Compulsory 1 on the driver's side and 1 on the passenger's side Not permitted Compulsory 1 on the driver's side and 1 on the passenger's side Compulsory, p·See the notep¸1 on the passenger's side Optional 1 on driver's side (both must be fitted at least 2 m above the ground) Compulsory, 1. front mirror (must be fitted at least 2 m above the ground) Compulsory 1 front mirror; except the vehicle having front mirror of class VI. Note: 1. Class V and Class VI mirrors shall be mounted on vehicles in such a way that, regardless of their position after adjustment, no part of these mirrors or their holders is less than 2 m from the ground when the vehicle is under a load corresponding to its technically permissible maximum laden mass. These mirrors shall not, however, be mounted on vehicles the cab height of which is such as to prevent compliance with this requirement. In this case an other device for indirect vision is not requested. 2. In case the field of vision described in Figures 6a and 6b can be perceived through the combination of the field of vision from Class IV wide-angle vision devices and that of Class VI front vision devices, the installation of Class V close proximity vision devices is not compulsory. 3. Rear-view Class I that is optional for M2, M3, N2, N3, has no requirements for the field of vision."
23-2.5,Position:
23-2.5.1,Vehicle of category symbols M and N and L category vehicles with bodywork
23-2.5.1.1,"Devices for indirect vision shall be so placed that the driver, when sitting in the driving seat in a normal driving position, has a clear view of the road to the rear and side(s) of the vehicle."
23-2.5.1.2,"Class II to VII mirrors shall be visible through the side windows or through the portion of the windscreen that is swept by the windscreen wiper. Nevertheless, for design reasons, this last provision (i.e. the provisions relating the cleaned part of the windscreen) shall not apply to: "
23-2.5.1.2.1,Class II to VII mirrors on the passenger side and optional Class II to VII mirrors on the driver side;
23-2.5.1.2.2,Front vision mirrors (Class VI).
23-2.5.1.3,"In the case of any vehicle, which is in chassis/cab form when the field of vision is measured, the minimum and maximum body widths shall be stated by the manufacturer and, if necessary, simulated by dummy headboards. All vehicles and devices for indirect vision configurations taken into consideration during the tests shall be shown on the type approval certificate for a vehicle with regard to the installation of mirrors."
23-2.5.1.4,"The prescribed class II, III, IV and VII mirrors or monitors on the driver side of the vehicle shall be located so as to form an angle of not more than 55 degrees between the vertical longitudinal median plane of the vehicle and the vertical plane which passes through the center of the rear-view mirror or monitor and through the center of the straight 65 mm line which joins the driver's two ocular points (see Fig 1)."
23-2.5.1.5,Devices for indirect vision must not project beyond the external bodywork of the vehicle substantially more than is necessary to comply with the requirements concerning fields of vision.
23-2.5.1.6,"Where the bottom edge of a class II to VII mirror is less than 2 m above the ground when the vehicle is laden, this rear-view mirror shall not project more than 250 mm beyond the overall width of the vehicle when not fitted with the rear-view mirror. However, for Class VI-A mirror mounted on M2 and M3, where the bottom edge of Class VI-A mirror is less than 1.8 m above the ground, this Class VI-A mirror shall not project out of the overall width of the vehicle, equipped with impact buffering design (to make it shrunk or extended), Class VI-A mirror shall not project more than 50 mm from the vehicle."
23-2.5.1.7,"Class V and Class VI mirrors shall be mounted on vehicles in such a way that, regardless of their position after adjustment, no part of these mirrors or their holders is less than 2 m from the ground when the vehicle is under a load corresponding to its technically permissible maximum laden mass.. In this case an other device for indirect vision is not requested."
23-2.5.1.8,"Subject to the requirements of paragraphs 23-1.5.1.5, 23-1.5.1.6. and 23-1.5.1.7, 23-1.5.1.5, devices for indirect vision may project beyond the permissible maximum widths of vehicles."
23-2.5.1.9,All Class VII mirrors shall be attached in such a way that they remain in a stable position under normal vehicle driving conditions.
23-2.5.2,"Rear-view mirrors of vehicle of category L must be mounted or adjusted in such a way that the distance of the center of the  reflective surface, as measured in a horizontal plane, is at least 280 mm outward from the longitudinal vertical plane passing through the center of the steering head of the vehicle. Before the measurement, the handlebar shall be placed in the straight ahead position and the mirror(s) shall be adjusted to its (their) normal position."
23-2.6,Devices for indirect vision shall be kept firm and stable.
23-2.6.1,"In case of vehicles of category symbols M and N equipped with class I mirror, it shall be such that the driver can adjust it when in his driving position. The class II, III, IV, VII, mirrors that installed on the driver's side shall be able to adjust from inside the vehicle, the door being closed, although the window may be open. The former requirements do not apply to exterior mirrors which, after having been knocked out of alignment, can be returned to their former position without the need for adjustment."
23-2.6.2,"In case of vehicles of categories L1 and L3, mirror(s) shall be such that the driver can adjust it (them) in the normal driving position."
23-2.7,"23-2.7.1 Rear-view vision devices (Class I): The field of vision shall be such that the driver can see at least a 20m-wide flat horizontal portion of the road centered on the vertical longitudinal median plane of the vehicle, from 60 m behind the driver's ocular points (see Figure 2) to the horizon."
23-2.7.2,Main rear-view vision devices Class II:
23-2.7.2.1,"Main rear-view vision devices on the driver's side, the field of vision must be such that the driver can see at least a 5 m wide, flat, horizontal portion of the road, which is bounded by a plane which is parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle on the driver's side of the vehicle and extends from 30 m behind the driver's ocular points to the horizon. In addition, the road must be visible to the driver over a width of 1 m, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle starting from a point 4 m behind the vertical plane passing through the driver's ocular points (see Figure3)."
23-2.7.2.2,"Main rear-view vision devices on the passenger's side .The field of vision must be such that the driver can see at least a 5 m wide, flat, horizontal portion of the road, which is bounded on the passenger's side by a plane parallel to the median longitudinal vertical plane of the vehicle and passing through the outermost point of the vehicle on the passenger's side and which extends from 30 m behind the driver's ocular points to the horizon. In addition, the road must be visible to the driver over a width of 1 m, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the  outermost point of the vehicle starting from a point 4 m behind the vertical plane passing through the driver's ocular points (see Figure 3)."
23-2.7.3,Main rear-view vision devicesClass III
23-2.7.3.1,"Main rear-view vision devices on the driver's side. The field of vision must be such that the driver can see at least a 4 m wide, flat, horizontal portion of the road, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle on the driver's side of the vehicle and extends from 20 m behind the driver's ocular points to the horizon. In addition, the road must be visible to the driver over a width of 1 m, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle starting from a point 4 m behind the vertical plane passing through the driver's ocular points (see Figure 4)."
23-2.7.3.2,"Main rear-view vision devices on the passenger's side. The field of vision must be such that the driver can see at least a 4 m wide flat, horizontal portion of the road which is bounded by a plane parallel to the median longitudinal vertical plane passing through the outermost point of the vehicle on the passenger's side and which extends from 20 m behind the driver's ocular points to the horizon. In addition, the road must be visible to the driver over a width of 1 m, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle starting from a point 4 m behind the vertical plane passing through the driver's ocular points (se e Figure 4)."
23-2.7.4,Wide-angle vision devices (Class IV):
23-2.7.4.1,"Wide-angle vision devices on the driver's side. The field of vision must be such that the driver can see at least a 15 m wide, flat, horizontal portion of the road, which is bounded by a plane parallel to the median longitudinal vertical plane of the vehicle and passing through the outermost point of the vehicle on the driver's side and which extends from at least 10 m to 25 m behind the driver's ocular points. In addition, the road must be visible to the driver over a width of 4.5 m, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle starting from a point 1.5 m behind the vertical plane passing through the driver's ocular points (see Figure 5)."
23-2.7.4.2,"Wide-angle vision devices on the passenger's side. The field of vision must be such that the driver can see at least a 15 m wide, flat, horizontal portion of the road, which is bounded by a plane parallel to the median longitudinal vertical plane of the vehicle and passing through the outermost point of the vehicle on the passenger's side and which extends from at least 10  m to 25 m behind the driver's ocular points. In addition, the road must be visible to the driver over a width of 4.5 m, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle starting from a point 1.5 m behind the vertical plane passing through the driver's ocular points (see Figure 5)."
23-2.7.5,"Close-proximity vision devices (Class V) The field of vision must be such that the driver can see a flat horizontal portion of the road along the side of the vehicle, bounded by the following vertical planes (see Figures 6A and 6B):"
23-2.7.5.1,The plane parallel to the median longitudinal vertical plane of the vehicle which passes through the outermost point of the vehicle cab on the passenger's side;
23-2.7.5.2,"in the transverse direction, the parallel plane passing at a distance of 2 m in front of the plane mentioned in paragraph 23-1.1.7.5.1."
23-2.7.5.3,"to the rear, the plane parallel to the vertical plane passing through the driver's ocular points and situated at a distance of 1.75 m behind that plane;"
23-2.7.5.4,"to the front, the plane parallel to the vertical plane passing through the driver's ocular points and situated at a distance of 1 m in front of that plane. If the vertical transverse plane passing through the leading edge of the vehicle bumper is less than 1 m in front of the vertical plane passing through the driver's ocular points, the field of vision shall be limited to that plane."
23-2.7.5.5,"In case the field of vision described in Figures 6A and 6B can be perceived through the combination of the field of vision from Class IV wide-angle vision devices and that of Class VI front vision devices, the installation of Class V Close-proximity vision devices are not compulsory."
23-2.7.5.6,"On the passenger side only, the field of vision shall also be such that the driver can see a flat horizontal portion of the road along the side of the vehicle which is outside the field defined in paragraphs 23-1.7.5.1 to 23-1.7.5.4 above but within the field bounded by the following vertical planes; the front of this field of vision may be rounded off with a radius of 2,000 mm (see Figures 6C and 6D):"
23-2.7.5.7,"In the transverse direction, the parallel plane passing at a distance of 4.5 m in front of the plane mentioned in paragraph 23-1.7.5.1. above."
23-2.7.5.8,"To the rear, the plane parallel to the vertical plane passing through the driver's ocular points and situated at a distance of 1.75 m behind that plane. "
23-2.7.5.9,"To the front, the plane parallel to the vertical plane passing through the driver's ocular points and situated at a distance of 3 m in front of that plane. This field of vision may be partially provided by front vision devices (Class VI)."
23-2.7.5.10,"The field of vision prescribed in paragraphs 23-1.7.5.6. to 23-1.7.5.9. above may be partially provided by ""wide-angle"" vision devices (Class IV) or combination of close-proximity vision devices (Class V) and front vision devices (Class VI)."
23-2.7.5.11,"The area prescribed in paragraphs 23-1.7.5.6. to 23-1.7.5.9. above may be viewed using a combination of direct view and indirect vision devices (Class IV,V,VI)."
23-2.7.5.11.1,"If an indirect vision device of Class IV is used to provide a part of the field of vision prescribed in paragraphs 23-1.7.5.6 to 23-1.7.5.9, it shall be adjusted in a way that it simultaneously provides the field of vision prescribed in paragraph 23-1.7.4.2."
23-2.7.5.11.2,"If an indirect vision device of Class V is used to provide a part of the field of vision prescribed in paragraphs 23-1.7.5.6 to 23-1.7.5.9, it shall be adjusted in a way that it simultaneously provides the field of vision prescribed in paragraphs 23-1.7.5.1 to 23-1.7.5.4."
23-2.7.5.11.3,"If an indirect vision device of Class VI is used to provide a part of the field of vision prescribed in paragraphs 23-1.7.5.6 to 23-1.7.5.9, it shall be adjusted in a way that it simultaneously provides the field of vision prescribed in paragraph 23-1.7.6.1."
23-2.7.5.12,The field of vision prescribed in paragraphs 23-1.7.5.1 to 23-1.7.5.4 may be viewed using a combination of close-proximity vision devices (Class V) and wide-angle vision devices (Class IV). In such cases the close-proximity vision devices (Class V) shall provide at least 90 per cent of the field of vision prescribed in paragraphs 23-1.7.5.1 to 23-1.7.5.4 and the Class IV mirror shall be adjusted in a way that it simultaneously provides the field of vision prescribed in paragraph 23-1.7.4.2.
23-2.7.5.13,"Paragraphs 23-1.7.5.6. to 23-1.7.5.12 shall not apply to a vehicle where any part of the Class V mirror, or its holder, is less than 2.4 m above the ground, regardless of its position after adjustment."
23-2.7.5.14,Paragraphs 23-1.7.5.6. to 23-1.7.5.12 shall not apply to a vehicle of category M2 or M3.
23-2.7.6,Front vision devices (Class VI)
23-2.7.6.1,"The field of vision shall be such that the driver can see at least a flat horizontal portion of the road, which is bounded by: (a) a transverse vertical plane through the outermost point of the front of the vehicle, (b) a transverse vertical plane 2000 mm in front of the plane defined in (a),  (c) a longitudinal vertical plane parallel to the longitudinal vertical median plane going through the outermost side of the vehicle at the driver's side and, (d) a longitudinal vertical plane parallel to the longitudinal vertical median plane 2000 mm outside the outermost side of the vehicle opposite to the driver's side. The front of this field of vision opposite to the driver's side may be rounded off with a radius of 2000 mm (see figure 7) The provisions for front vision devices are compulsory for forward controlled vehicles of categories N2 > 7.5 t and N3. If vehicles of these categories cannot fulfill the requirements by using front vision devices, a vision support system shall be used. In the case of a vision support system this device must be able to detect an object of 50 heights and with a diameter of 30 cm within the field defined in figure 7. Forward control means a configuration in which more than half of the engine length is rearward of the foremost point of the windshield base and the steering wheel hub in the forward quarter of the vehicle length."
23-2.7.6.2,"However, if the driver can see, taking into account the obstructions by the A-pillars, a straight line 300 mm in front of the vehicle at a height of 1,200 mm above the road surface, front vision devices of Class VI is not mandatory. 1and which is situated between a longitudinal vertical plane parallel to the longitudinal vertical median plane going through the outermost side of the vehicle at the driver's side. 2a longitudinal vertical plane parallel to the longitudinal vertical median plane 900 mm outside the outermost side of the vehicle opposite to the driver's side."
23-2.7.6.3,For the purpose of paragraphs 23-1.7.6.1.and 23-1.7.6.2 parts permanently attached to the vehicle that are situated both above the driver's eye points and in front of the transverse vertical plane passing through the foremost surface of the vehicle's front bumper shall not be taken into account when defining the front of the vehicle.
23-2.7.7,Front mirror of cab-over-type vehicle (Class VI-A): cab-over-type vehicle shall install a front mirror of class VI-A except the vehicle having front mirror of class VI.
23-2.7.8,Main rear-view vision devices (Class VII) (see Figure 8).
23-2.7.8.1,"Exterior rear-view mirror on the driver's side. The field of vision must be such that the driver can see at least a 2.50 m wide, flat, horizontal portion of the road, which is bounded by a plane parallel to the median longitudinal vertical plane and passing through the outermost point of the vehicle on the driver's side of the vehicle and extends from 10 m behind the driver's ocular points to the  horizon."
23-2.7.8.2,"Exterior rear-view mirror on the passenger's side. The field of vision must be such that the driver can see at least a 4 m wide flat, horizontal portion of the road which is bounded by a plane parallel to the median longitudinal vertical plane passing through the outermost point of the vehicle on the passenger's side and which extends from 20 m behind the driver's ocular points to the horizon."
23-2.7.9,"In the case of mirrors consisting of several reflecting surfaces which are either of different curvature or make an angle with each other, at least one of the reflecting surfaces must provide the field of vision and have the dimensions."
23-2.7.10,Obstructions
23-2.7.10.1,"Rear-view vision devices (Class I) The field of vision may be reduced by the devices such as, in particular, sun visors, rear windscreen wipers and heating elements, these devices shall not cover more than 15% of vision except headrests, body and components of bodywork such as window columns of rear split doors. This requirement shall be tested by projection on to a vertical plane at right angles to the longitudinal centreplane of the vehicle. The degree of obstruction shall be measured with the headrests adjusted to their lowest possible position and with the sun visors folded back."
23-2.7.10.2,"Devices for indirect vision (Class II, III, IV, V, VI) and class VII mirrors In the fields of vision specified above, obstruction due to the bodywork and its components, such as other devices for indirect vision, door handles, outline marker lights, direction indicators and front and rear bumpers, as well as reflective-surface cleaning components, shall not be taken into account if they are responsible for a total obstruction of less than 10 per cent of the specified field of vision. In the case of a vehicle designed and constructed for special purposes where, due to its special features, it is not possible to meet this requirement, the obstruction of the required field of vision of a Class VI mirror caused by the special features may be more than 10 per cent but not more than necessary for its special function."
23-2.8,Class I to IV camera-monitor devices
23-2.8.1,"Unless otherwise provided in this Regulation, the definitions and symbols used in paragraph 8.1 are in accordance with ISO 16505:2015, Chapters 3 and 4. Unless otherwise provided in this Regulation, the requirements given in paragraph 8.1 shall be verified according to the test procedures given in ISO 16505:2015, Chapter 7, where available. "
23-2.8.1.1,"Intended use, activation and deactivation The intended use shall be mentioned within the operator's manual. The procedure for activation and deactivation of the CMS of Classes II and III shall allow a safe use of the vehicle. The CMS shall be activated when the vehicle is opened (e.g. unlocking of the doors, opening of a front door or any other means by the choice of the manufacturer). In addition to the requirements mentioned in paragraph 4.2., after each engine switch-off the system shall remain operational for a period of at least T1 = 120 s. After T1 period and for a period of at least T2 = (420-T1) seconds the system shall be able to be reactivated such that the required field of vision is made available within 1 second by manoeuvring any front door opening automatically and, if available, manually by the driver. After T2 period the system shall be able to be reactivated within 7 seconds (e.g.by initiating any front door opening process). Notwithstanding the provisions above, any other concept to activate or deactivate the system shall be provided for the satisfaction of the safety concept."
23-2.8.1.1.1,"Default view In default view the CMS shall show the field of view at least as defined in paragraph 7., with at least the required magnification and resolution as defined in paragraph 8.1.3. In the case of mirror and CMS dual function system of Class I, the CMS mode shall be set by the driver. Activation and deactivation device shall be located directly on the mirror and CMS dual function system."
23-2.8.1.1.2,"Luminance and contrast adjustment If manual adjustment is provided, the operator's manual shall provide information on how to change the luminance/contrast."
23-2.8.1.1.3,Overlay requirements within the minimum required field of vision Overlays shall display only rearward driving-related visual information. Only temporary overlays are allowed. All overlays shall be considered as an obstruction regardless of their transparency. Each overlay shall not exceed 2.5 per cent of the required field of view displayed surface of the corresponding class. The total surface of all obstructions shall not exceed the provision of paragraph 7.10.1. or 7.10.2. at the same time. Overlay and any other obstruction surface shall be determined (for example on screenshots) taking into account the worst case(s).
23-2.8.1.2,"Operating readiness (System availability)  Non-operation of the system shall be recognizable to the driver (e.g. CMS failure )by warning indication, display information and /or absence of status indicator). The information for the driver shall be explained in the operator's manual."
23-2.8.1.3,Magnification and resolution
23-2.8.1.3.1,"Magnification factor The minimum and the average magnification factors of the CMS, in both horizontal and vertical directions shall not be lower than the minimum average magnification factor indicated below. The minimum magnification factor shall not be less than: (a) for Class I: 0.31; (b) for Class II (driver's side): 0.26; (c) for Class III (driver's side): 0.29; (d) for Class IV (driver's side): 0.054; (e) for Class II (passenger's side): 0.13; (f) for Class III (passenger's side): 0.19; (g) for Class IV (passenger's side): 0.016. The average magnification factor shall not be less than: (h) for Class I: 0.33; (i) for Class II (driver's side): 0.31; (j) for Class III (driver's side): 0.31; (k) for Class IV (driver's side): 0.091; (l) for Class II (passenger's side): 0.16; (m) for Class III (passenger's side): 0.20; (n) for Class IV (passenger's side): 0.046."
23-2.8.1.3.2,"Resolution (MTF) The resolution (MTF) defines the minimum distinguishable details observable in an image as is represented by the MTF10. For reasons of simplicity the requirement is defined assuming an aspect ratio of 1:1. Resolution MTF10, at the centre of the monitor defined size shall fulfil the following requirements:  in horizontal direction: in vertical direction: Resolution MTF10, at the corner measurement points as illustrated in the figure below shall fulfil the following requirements: in horizontal direction: in vertical direction:"
23-2.8.1.4,"Magnification aspect ratio In the required field of view, the difference between the average magnification factor for horizontal and vertical direction of a CMS shall satisfy the following equations depending on the individual mirror classes. For devices Class I the acceptable range shall be:  For devices Class II the acceptable range shall be: For devices Class III the acceptable range shall be: For devices Class IV no restriction in magnification ratio is required."
23-2.8.1.5,Monitor inside the vehicle
23-2.8.1.5.1,"The centre of the monitor(s) shall not be below a plane passing through the driver's ocular points, as defined in paragraph 2.2., and declined 30 deg. below."
23-2.8.1.5.2,"The arrangement of the monitor(s) inside the vehicle shall be convenient to the driver. Thus, the image of the right side field of view shall be presented to the right of the longitudinal vertical plane through the ocular reference point (defined in paragraph 2.14.) The image of the left side field of view shall be presented to the left of the longitudinal vertical plane through the ocular reference point. (defined in paragraph 2.14.) If the CMS shows more than one field of vision on one display, non-continuous images shall be clearly separated from each other. Provided that the required field of vision of different classes of devices for indirect vision are shown on the monitor(s) without hiding any part of the required field of vision, a combined continuous image without clear separation is allowed."
23-2.8.1.5.3,The monitor defined size shall be visible without any obstruction from the ocular reference point. A virtual testing is acceptable 
23-2.8.1.6,Obstruction of the driver's direct view caused by the installation of a device for indirect vision shall be restricted to a minimum.
23-2.8.1.7,Decreasing accommodation The installation of the monitor inside the vehicle should follow the needs of the intended user group. The operator's manual shall provide information on the decreasing capacity of the human being to accommodate and shall recommend suitable assistance for the user's needs.
23-2.9,Class V and VI camera-monitor devices
23-2.9.1,"A device for indirect vision shall give such performances that a critical object can be observed by the driver over the entire required field of vision, taking into account the critical perception according the procedure of paragraph 10 .Alternatively, the determination of the displayed object size shall be performed according to paragraph 11.of Devices for indirect vision of this VSTD.."
23-2.9.2,Obstruction of the driver's direct view caused by the installation of a device for indirect vision shall be restricted to a minimum.
23-2.9.3,Installation requirements for the monitor The viewing direction of the monitor shall roughly be the same direction as the one for the main mirror.
23-2.9.4,Vehicles may be equipped with additional devices for indirect vision.
