Index,Text
47.5.1.10.6,The requirements for the braking performance  Paragraph- Paragraph- above shall not apply if the braking system is such that in the absence of any energy reserve it is possible with the service brake control to achieve the safety requirement for the secondary braking system mentioned in:
47.5.1.10.6.1,"Paragraph 5.3.2 Dynamic braking of VSTD. (for M1-, N1-vehicles);"
47.5.1.10.6.2,"Paragraph 6.3.2 Dynamic braking of VSTD. (for M2-, M3-, N-vehicles)."
47.5.1.10.7,"In the case of trailers, the requirements  Paragraph-. shall also be met when there is a failure in the steering system."
47.5.1.11,Power assisted steering systems
47.5.1.11.1,"Should the engine stop or a part of the transmission fail, with the exception of those parts listed  Paragraph-., there shall be no immediate changes in steering angle. As long as the vehicle is capable of being driven at a speed greater than 10 km/h the requirements given  Paragraph-, relating to a system with a failure, shall be met."
47.5.1.12,Full power steering systems
47.5.1.12.1,The system shall be designed such that the vehicle cannot be driven indefinitely at speeds above 10 km/h where there is any fault which requires operation of the warning signal referred to  Paragraph-.
47.5.1.12.2,"In case of a failure within the control transmission, with the exception of those parts listed  Paragraph-, it shall still be possible to steer with the performance laid down in paragraph 5. for the intact steering system. "
47.5.1.13,Warning signals
47.5.1.13.1,Special provisions for full-power steering equipment
47.5.1.13.1.1,"Power-driven vehicles shall be capable of providing steering failure and defect warning signals, as follows:"
47.5.1.13.1.1.1,"A red warning signal, indicating failures defined  Paragraph- within the main steering equipment."
47.5.1.13.1.1.2,"Where applicable, a yellow warning signal indicating an electrically detected defect within the steering equipment, which is not indicated by the red warning signal."
47.5.1.13.1.1.3,"If a symbol is used, it must comply with symbol J 04, ISO/IEC registration number 7000-2441 as defined in ISO 2575: 2000."
47.5.1.13.1.1.4,"The warning signal(s) mentioned above shall light up when the electrical equipment of the vehicle (and the steering system) is energised. With the vehicle stationary, the steering system shall verify that none of the specified failures or defects is present before extinguishing the signal. Specified failures or defects which should activate the warning signal mentioned above, but which are not detected under static conditions, shall be stored upon detection and be displayed at start-up and at all times when the ignition (start) switch is in the ""on"" (run) position, as long as the failure persists."
47.5.1.13.2,In the case where additional steering equipment is in operation and/or where the steering angle generated by that equipment has not been returned to normal driving position a warning signal must be given to the driver.
47.5.1.14,"Control systems: The requirements shall be applied to the safety aspects of electronic vehicle control systems that provide or form part of the control transmission of the steering function including advanced driver assistance steering systems. However, systems or functions, that use the steering system as the means of achieving a higher level objective, are subject to Annex 6 only insofar as they have a direct effect on the steering system. If such systems are provided, they shall not be deactivated during type  approval testing of the steering system."
47.5.1.14.1,"The functional operation of ""The System"", applicants have to provide related documentaries."
47.5.1.14.2,"Verification of the function of ""The System"", As the means of establishing the normal operational levels, verification of the performance of the vehicle system under non-fault conditions shall be conducted against the applicant's basic benchmark specification unless this is subject to a specified performance test as part of the approval procedure of this or another Regulation."
47.5.1.14.3,"Verification of the safety concept, the reaction of ""The System"" shall, at the discretion of the type approval authority, be checked under the influence of a failure in any individual unit by applying corresponding output signals to electrical units or mechanical elements in order to simulate the effects of internal faults within the unit."
47.5.1.14.4,"The verification results shall correspond with the documented summary of the failure analysis provided by the applicants, to a level of overall effect such that the safety concept and execution are confirmed as being adequate. Vehicle Category Intact With failure Maximum effort (N) Time (s) Turning Radius (m) Maximum effort (N) Time (s) Turning Radius (m) M1 150 4 12 300 4 20 M2 150 4 12 300 4 20 M3 200 4 12**/ 450*/ 6 20 Table 1. Steering control effort requirements  N1 200 4 12 300 4 20 N2 250 4 12 400 4 20 N3 200 4 12**/ 450*/ 6 20 1.*/ 500 for rigid vehicles with 2 or more steered axles excluding self-tracking equipment. 2. **/ or full lock if 12m is not attainable. Category V (km/h) Service braking(m/s2) F (daN) M1 100 6.43 50 M2 and M3 60 5.0 70 N1a,b (i) 80 5.0 70 (ii) 100 6.43 50 N2 and N3 60 5.0 70 Note a The applicant shall select the appropriate row (i) or (ii) and this choice shall be subject to the agreement of the Technical Service. b Information: The values in row (i) are aligned with the corresponding non-M1 category, the values in row (ii) are aligned with the corresponding M1 category. Table 2. Service braking performance  Category V (km/h) Secondary braking (m/s2) Residual braking (m/s2) M1 100 2.44 - M2 and M3 60 2.5 1.5 N1a,b (i) 70 2.2 1.3 (ii) 100 2.44 - N2 50 2.2 1.3 N3 40 2.2 1.3 Note a The applicant shall select the appropriate row (i) or (ii) and this choice shall be subject to the agreement of the Technical Service. b Information: The values in row (i) are aligned with the corresponding non-M1 category, the values in row (ii) are aligned with the corresponding M1 category."
47.6,Test requirements:
47.6.1,General provisions
47.6.1.1,"During the test(s), the vehicle shall be loaded to its technically permissible maximum mass and its technically permissible maximum load on the steered axle(s). In the case of axles fitted with ASE, this test shall be repeated with the vehicle loaded to its technically permissible maximum mass and the axle equipped with ASE loaded to its maximum permissible mass."
47.6.1.2,"Before the test begins, the tire pressures shall be as prescribed by the manufacturer for the load specified  Paragraph- Table 3. Secondary / residual braking efficiency  above when the vehicle is stationary."
47.6.1.3,"In the case of any systems that use electrical energy for part or all of the energy supply, all performance tests shall be carried out under conditions of actual or simulated electrical load of all essential systems or systems components which share the same energy supply. Essential systems shall comprise at least lighting systems, windscreen wipers, engine management and braking systems."
47.6.2,Provisions for motor vehicles
47.6.2.1,It must be possible to leave a curve with a radius of 50 m at a tangent without unusual vibration in the steering equipment at the following speed:
47.6.2.1.1,Vehicles of category symbol M1: 50 km/h.
47.6.2.1.2,"Vehicles of category symbols M2M3 and N: 40 km/h, or the maximum design speed if this is below the speeds given above (40 km/h)."
47.6.2.2,"When the vehicle is driven in a circle with its steered wheels at approximately half lock and at a constant speed of at least 10 km/h, the turning circle must remains the same or become larger if the steering control is released."
47.6.2.3,"(During the measurement of the control effort, forces with a duration of less than 0.2 seconds shall not be taken into account."
47.6.2.4,The measurement of steering effort on motor vehicles with intact steering equipment:
47.6.2.4.1,the vehicle shall be driven from straight ahead into a spiral at a speed of 10 km/h. the steering effort shall be measured at the nominal radius of the steering control until the position of the steering control corresponds to turning radius given in the Table 1 below for the particular category of vehicle with intact steering. One steering movement shall be made to the right and one to the left.
47.6.2.4.2,The maximum permitted steering time and the maximum permitted steering control effort with intact steering equipment are given in the table 1 below for each category of vehicle. 
47.6.2.5,The measurement of steering efforts on motor vehicles with a failure in the steering equipment:
47.6.2.5.1,The test described  Paragraph- shall be repeated with a failure in the steering equipment. The steering effort shall be measured until the position of the steering control corresponds to the turning radius given in Table 1 below for the particular category of vehicle with a failure in the steering equipment.
47.6.2.5.2,The maximum permitted steering time and the maximum permitted steering control effort with intact steering equipment are given in the table 1 below for each category of vehicle.
47.6.3,Provisions for trailers:
47.6.3.1,The trailer must travel without excessive deviation or unusual vibration in its steering equipment when the towing vehicle is travelling in a straight line on a flat and horizontal road at a speed of 80 km/h or the technically permissible maximum speed indicated by the trailer manufacturer if this is less than 80 km/h.
47.6.3.2,"Trailers (with the exception of semi-trailers and centre-axle trailers) which have more than one axle with steered wheels and semi-trailers and centre-axle trailers which have at least one axle with steered wheels must fulfil the conditions given  Paragraph-. However, for trailers with self-tracking steering equipment a test under paragraph 6.3.1. is not necessary if the axle load ratio between the unsteered and the self-tracking axles equals or exceeds 1.6. under all loading conditions. However for trailers with self-tracking steering equipment, the axle load ratio between unsteered or articulated steered axles and friction-steered axles shall be at least 1 under all loading conditions."
47.6.4,Vehicle equipped with assistance steering equipmentASE
47.6.4.1,Malfunction or failure of any part of the ASE (except for parts not considered to be susceptible to breakdown as specified  Paragraph- shall not result in a sudden significant change in vehicle behavior and the requirements  Paragraph- to
47.6.2.3,"Paragraph- shall still be met. Furthermore, it must be possible to control the vehicle without abnormal steering correction. This shall be verified by the following tests: "
47.6.4.1.1,Transient test
47.6.4.1.2,"Unless uniform test procedures have been agreed, the vehicle manufacturer shall provide the technical services with their test procedures and results for transient behavior of the vehicle in the case of failure."
47.6.5,Advanced driver assistance steering systems:
47.6.5.1,"Advanced driver assistance steering systems shall only be approved in accordance with this Regulation where the function does not cause any deterioration in the performance of the basic steering system. In addition they shall be designed such that the driver may, at any time and by deliberate action, override the function."""
47.6.5.2,"Whenever the Automatically Commanded Steering function becomes operational, this shall be indicated to the driver and the control action shall be automatically disabled if the vehicle speed exceeds the set limit of 10 km/h by more than 20 per cent or the signals to be evaluated are no longer being received. Any termination of control shall produce a short but distinctive driver warning by a visual signal and either an acoustic signal or by imposing a tactile warning signal on the steering control."
47.6.6,Energy supply:
47.6.6.1,The same energy supply may be used for the steering equipment and other systems. However in the case of a failure in any system which shares the same energy supply steering shall be ensured in accordance with the relevant failure conditions below:
47.6.6.1.1,The maximum permitted steering time and the maximum permitted steering control effort with intact steering equipment are as specified  Paragraph- for each category of vehicle.
47.6.6.1.2,The maximum permitted steering time and the maximum permitted steering control effort with a failure in the steering equipment are as specified  Paragraph- for each category of vehicle.
47.6.7,Warning signals:
47.6.7.1,Any fault which impairs the steering function and is not mechanical in nature must be signalled clearly to the driver of the vehicle. Despite the requirements of
47.5.1.1.1,"the deliberate application of vibration in the steering system may be used as an  additional indication of a fault condition in this system. In the case of a motor vehicle, an increase in steering force is considered to be a warning indication; in the case of a trailer, a mechanical indicator is permitted."
47.6.7.2,"If the same energy source is used to supply the steering system and other systems, an acoustic or optical warning shall be given to the driver, when the stored energy/fluid in the energy/storage reservoir drops to a level liable to cause an increase in steering effort. This warning may be combined with a device provided to warn of brake failure if the brake system uses the same energy source. The satisfactory condition of the warning device must be easily verifiable by the driver."
47.7,Special provisions for the powering of trailer steering systems from the towing vehicle
47.7.1,Requirements for trailers
47.7.1.1,Demonstration of the operation of the steering system
47.7.1.1.1,At the time of type approval the trailer manufacturer shall demonstrate to the Technical Service the functionality of the steering system by fulfilling the relevant performance requirements specified within the Regulation.
47.7.1.1.2,Failure Conditions:
47.7.1.1.2.1,"Under steady state conditions: In the event of the trailer being coupled to a towing vehicle that does not have an electrical supply for the trailer steering system, or there is a break in the electrical supply to the trailer steering system or there is a failure in the electric control transmission of the trailer steering control system it shall be demonstrated that the trailer fulfils all relevant requirements  Paragraph-. of the Regulation for the intact system."
47.7.1.1.2.2,Under transient conditions: The transient behaviour of the vehicle in the case of failure within the electric control transmission of the steering system shall be evaluated to ensure vehicle stability is maintained during the transition following the failure and shall be assessed by fulfilling the following:
47.7.1.1.2.2.1,By applying the test procedure and requirements defined with Paragraph-. of the Regulation.
47.7.1.1.2.2.2,By applying the test procedure and requirements defined with Paragraph-. of the Regulation. 
47.7.1.1.3,"If the trailer steering system utilises hydraulic transmission to operate the steering, the Paragraph- shall apply."
47.7.1.2,Marking
47.7.1.2.1,Trailers equipped with a connector for the supply of electrical energy to the trailer steering system shall be marked to include the following information:
47.7.1.2.1.1,The maximum current requirement for the trailer steering system.
47.7.1.2.1.2,"The functionality of the trailer steering system including the impact on manoeuvrability when the connector is connected and disconnected. The marking shall be in indelible form and positioned so that it is visible when connecting to the electrical interface."""
