Index,Text
48-2.4.1.2.1.2,The effective upper anchorage shall be so designed to permit adjustment of its height by a manual adjusting device that is readily accessible to the wearer when seated and is convenient and easy to use;
48-2.4.1.2.1.3,The effective upper anchorage shall be so designed to prevent any unintended upward movement of the anchorage that would reduce the effectiveness of the device during normal use;
48-2.4.1.2.1.4,"The manufacturer shall include within the vehicle handbook clear guidance on the adjustment of such systems,  together with advice on the suitability and limitations for use by occupants of short stature. However, where the device for adjusting the shoulder height is not directly attached to the vehicle construction or seat construction, but is realized by means of a flexible shoulder adjustment device for height:"
48-2.4.1.2.1.5,The requirements mentioned in the sub Paragraph- Paragraph- above shall still be fulfilled as part of this Regulation type approval making use of the restraint system that is to be installed.
48-2.4.1.2.1.6,The evidence is needed that the safety-belt together with its flexible shoulder adjustment for height complies with of VSTDuirements in the sub Paragraph- Paragraph- shall be fulfilled under paragraph 26-1.8 of VSTD
48-2.4.2,Lower Anchorage
48-2.4.2.1,"Side-view areas of Location (shown as figure 4),Location of angle requirements onlyp·shown as table 1p¸"
48-2.4.2.1.1,Vehicles of Category M1
48-2.4.2.1.1.1,"Front Seats: The angle (other than buckle side) shall be within the range of 30 to 80 degrees and the angle (buckle side) shall be within the range of 45 to 80 degrees. Both angle requirements shall be valid for all normal travelling positions of the front seats. Where at least one of the angles and is constant (e.g. anchorage fixed at the seat) in all normal positions of use, its value shall be 60 +/- 10 degrees. In the case of adjustable seats with an adjusting system with a seatback angle of less than 20 degrees, the angle may be below the minimum value (30 degrees) stipulated above, provided it is not less than 20 degrees in any normal position of use."
48-2.4.2.1.1.2,Rear Seats: The angles and shall be within the range of 30 to 80 degrees for all rear seats. If rear seats are adjustable the above angles shall be valid for all normal travelling positions.
48-2.4.2.1.2,"Vehicles of Categories M2, M3 and N"
48-2.4.2.1.2.1,Front Seats
48-2.4.2.1.2.1.1,"The angles and must be between 30 and 80 degrees for all normal travelling positions of the front seats. Where in the case of front seats of vehicles having a maximum vehicle mass not exceeding 3.5 tons at least one of the angles and is constant in all normal positions of use, its value shall be 60 +/- 10 degrees (e.g. anchorage fixed at the seat)."
48-2.4.2.1.2.1.2,"Bench Seats and adjustable seats with an adjusting system with a seatback angle of less than 20 degrees: The angles and shall be between 20 degrees and 80 degrees in any normal position of use. Where in the case of front seats of vehicles having a maximum vehicle mass not  exceeding 3.5 tons at least one of the angles and is constant in all normal positions of use, its value shall be 60 +/- 10 degrees (e.g. anchorage fixed at the seat)."
48-2.4.2.2,"Top-view areas of location (shown as figure 5): The distance between the two vertical planes parallel to the median longitudinal plane of the vehicle shall not be less than 350 mm. In the case of side-facing seats the distance between the two vertical planes parallel to the median vertical longitudinal plane of the seat and each passing through a different one of the two effective lower belt anchorages L1 and L2 of the same safety-belt shall not be less than 350 mm. In the case of any central seating positions in rear rows of seats of vehicles of categories M1 and N1, the above-mentioned distance shall be not less than 240 mm, provided that it is not possible to exchange the centre rear seat with any of the other seats of the vehicle. The median longitudinal plane of the seat shall be at least 120 mm from these points."
48-2.5,"Performance Requirements for Anchorage: The seats shall be fitted and placed in the position for driving or use chosen by the technical service responsible for conducting approval tests to give the most adverse conditions with respect to the strength of the system. The position of the seats shall be stated in the report. The seat-back shall, if its inclination is adjustable, be locked as specified by the manufacturer or, in the absence of any such specification, in a position corresponding to an effective seat-back angle as close as possible to 25 degrees for vehicles of categories M1 and N1 and to 15 degrees for vehicles of all other categories."
48-2.5.1,"Anchorages fitted to the body of vehicle: The tractive force shall be applied in a direction corresponding to the seating position at an angle of 10 degrees +/- 5 degrees above the horizontal in a plane parallel to the median longitudinal plane of the vehicle. A preload of 10 per cent with a tolerance of +/- 30 per cent of the target load shall be applied; the load shall be increased to 100 per cent of the relevant target load. Full application of the load shall be achieved as rapidly as possible, and within a maximum load application time of 60 seconds. However, the manufacturer may request the application of the load to be achieved within 4 seconds. The belt anchorages must withstand the specified load for not less than 0.2 second. Traction devices to be used in the tests are shown in figure 28, figure 35, figure 35-1 and figure 36. The devices shown in figure 35 are placed onto the seat cushion and then, when possible, pushed back into the seat back while the belt strap is pulled tight around it. The device shown in figure 36 is placed in position, the belt strap is fitted over the device and pulled tight. No preload beyond the minimum necessary for correct positioning of the test device shall be introduced to safety-belt anchorages during this operation. The traction device of either 254 mm or 406 mm used at each seating position shall be such that its width is as close as possible to the distance between the lower anchorages. The positioning of the traction device shall avoid any mutual influences during the pull test which adversely affects the load and load distribution."
48-2.5.1.1,3-Point Safety Belt(shown as figure 6)  Traction devices are shown in figure 35 and figure 36.
48-2.5.1.1.1,"Vehicles of categories M1 and N1: A test load of 13500 N +/- 200 N shall be applied to a traction device attached to the belt anchorages of the same belt, At the same time a tractive force of 13500 N +/- 200 N shall be applied to a traction device attached to the two lower belt anchorages."
48-2.5.1.1.2,Vehicles of categories M2 and N2: the test load shall be 6750 N +/- 200 N.
48-2.5.1.1.3,Vehicles of categories M3 and N3: the test load shall be 4500 N +/- 200 N.
48-2.5.1.2,2-Point Safety Belt(shown as figure 7) Traction devices are shown in figure 35.
48-2.5.1.2.1,Vehicles of categories M1 and N1: A test load of 22250 N +/- 200 N shall be applied to a traction device attached to the two lower belt anchorages.
48-2.5.1.2.2,Vehicles of categories M2 and N2: the test load shall be 11100 N +/- 200 N.
48-2.5.1.2.3,Vehicles of categories M3 and N3: the test load shall be 7400 N +/- 200 N.
48-2.5.2,"Anchorages located wholly within the seat structure or dispersed between the vehicle structure and the seat structure. The test specified in paragraphs 1. above shall be performed, as appropriate, at the same time superimposing for each seat and for each group of seats a force as stated below:"
48-2.5.2.1,Vehicles of categories M1 and N1: The loads indicated in paragraphs 1. above shall be supplemented by a force equal to 20 times the mass of the complete seat.
48-2.5.2.2,Vehicles of categories M2 and N2: The loads indicated in paragraphs 1. above shall be supplemented by a force equal to 10 times the mass of the complete seat;
48-2.5.2.3,Vehicles of categories M3 and N3: The loads indicated in paragraphs 1. above shall be supplemented by a force equal to 6.6 times the mass of the complete seat.
48-2.5.3,Test in the case of side-facing seats
48-2.5.3.1,The anchorage points shall be tested according to the forces of M3 category prescribed  Paragraph-.
48-2.5.3.2,"The test load shall be directed forward in relation to the vehicle, corresponding to the procedure prescribed  Paragraph-. In the case that side-facing seats are grouped together on a basic structure, the safety-belt anchorage points of each seating position in the group shall be tested separately. In addition the basic structure has to be tested as described  Paragraph-."
48-2.5.3.3,Traction device adapted for the test of side-facing seats is shown in figure 28.
48-2.5.4,Test of the basic structure of side-facing seats
48-2.5.4.1,The basic structure of a side-facing seat or a group of side-facing seats shall be tested according to the forces of M3 category  as prescribed  Paragraph-.
48-2.5.4.2,"The test load shall be directed forward in relation to the vehicle, corresponding to the procedure prescribed  Paragraph-.n the case that side-facing seats are grouped together the basic structure shall be tested simultaneously for each seating position in the group."
48-2.5.4.3,The point of application of the forces prescribed  Paragraph- Paragraph- shall be as close as possible to the H-Point and on the line defined by a horizontal plane and a vertical transverse plane through the relevant H-Point of each seating position.
48-2.5.5,Test of the rearward-facing seats
48-2.5.5.1,The anchorage points shall be tested according to the forces of M3 or N3 category prescribed  Paragraph-.  Paragraph-.
48-2.5.5.2,"The test load shall be directed in relation to the seats, corresponding to the procedure prescribed  Paragraph-."
48-2.6,Inspection during and after static tests for safety-belt anchorages
48-2.6.1,"All the anchorages shall be capable of withstanding the test prescribed  Paragraph-. Permanent deformation, including partial rupture or breakage of any anchorage or surrounding area, shall not constitute failure if the required force is sustained for the specified time. During the test, the minimum spacings for the effective lower belt anchorages specified  Paragraph-. and the requirements  Paragraph-. for effective upper belt anchorages shall be respected."
48-2.6.1.1,"For vehicles of category M1 of a total permissible mass not exceeding 2.5 t, if the upper safety-belt anchorage is attached to the seat structure, the effective upper safety-belt anchorage shall not be displaced during the test forward of a transverse plane passing through the R point and point C of the seat in question (see figure 4). For vehicles other than mentioned above, the effective upper safety-belt anchorage shall not be displaced during the test forward of a transverse plane inclined 10 degrees in forward direction and passing through the R point of the seat. The maximum displacement of the effective upper anchorage point shall be measured during the test. If the displacement of the effective upper anchorage point exceeds the above-mentioned limitation, the manufacturer shall demonstrate to the satisfaction of the technical service that there is no danger to the occupant. As an example, the test procedure according to VSTD "" The protection of the occupants in the event of a frontal collision"" or a sled test with corresponding pulse may be carried out to demonstrate a sufficient survival space."
48-2.6.2,"In vehicles where such devices are used, the displacement and locking devices enabling the occupants of all seats to leave the vehicle must still be operable by hand after the tractive force was removed."
48-2.6.3,After testing any damage to the anchorages and structures supporting load during tests shall be noted.
48-2.6.4,"By derogation, the upper anchorages fitted to one or more seats of vehicles of category M3 and those of category M2 with a  ed not to comply with the requirements  Paragraph-. concerning compliance with Paragraph-."
48-2.6.5,Securing the vehicle for seat belt anchorages tests and for ISOFIX anchorages tests
48-2.6.5.1,The method used to secure the vehicle during the test shall not be such as to strengthen the seat belt anchorages or the ISOFIX anchorages and their anchorage area or to lessen the normal deformation of the structure.
48-2.6.5.2,A securing device shall be regarded as satisfactory if it produces no effect on an area extending over the whole width of the structure and if the vehicle or the structure is blocked or fixed in front at a distance of not less than 500 mm from the anchorage to be tested and is held or fixed at the rear not less than 300 mm from that anchorage.
48-2.6.5.3,"It is recommended that the structure should rest on supports arranged approximately in line with the axes of the wheels or, if that is not possible, in line with the points of attachment of the suspension."
48-2.6.5.4,If a securing method other than that prescribed  Paragraph- 6.5.1. to
48-2,"6.5.3. of this Regulation is used, evidence must be furnished that it is equivalent."
48-2.7,"Requirements for the installation of safety-belts and restraint systems and i-Size child restraint systems Vehicles of category M1 shall be equipped with ISOFIX to meet this requirement. If vehicles of category N equipped with ISOFIX, it shall comply with this requirement.)"
48-2.7.1,Declaration of design compliance of child restraint systems
48-2.7.1.1,"The vehicle manufacturer shall include in the vehicle handbook simple advice to the vehicle user on the suitability of each passenger seating position for the fitting of child restraint systems. This information shall be given by pictograms, or in the Chinese language. For each forward-facing passenger seating position, and for each specified ISOFIX position, the vehicle manufacturer shall indicate: (a) If the seating position is suitable for child restraints of the ""universal"" category ( Paragraph-), and/or (b) If the seating position is suitable for i-size child restraint systems ( Paragraph-), and/or (c) If the seating position is suitable for child restraint systems other than those specified above ( Paragraph-). If a seating position is only suitable for use with forward-facing child restraint systems, this shall also be indicated in the vehicle handbook. In addition to the above defined information for the vehicle user, the vehicle manufacturers shall make available the information as defined in table 2. For example, this information can be included in separate Annexes of the vehicle handbook, or in technical descriptions of the vehicle or on a dedicated webpage."
48-2.7.1.2,"A child restraint system of the universal category means a child restraint approved to the ""universal"" category of UN/ECE Regulation No. 44. Seating positions, which are indicated by the vehicle manufacturer as being suitable for the installation of child  restraints systems shall comply with the provisions  Paragraph-."
48-2.7.1.3,"An ISOFIX child restraint shall be approved to UN/ECE Regulation No. 44 or to Regulation No. 129. ISOFIX positions, which are indicated by the vehicle manufacturer as being suitable for the installation of ISOFIX child restraints systems shall comply with the provisions  Paragraph-."
48-2.7.1.4,"An i-Size child restraint means a child restraint approved to the i-Size category of UN/ECE Regulation No. 129. Seating positions, which are indicated by the vehicle manufacturer as being suitable for the installation of i-Size child restraints systems shall comply with the provisions  Paragraph-."
48-2.7.2,For adult occupants of power-driven vehicles on forward facing seats and for the installation of isofix child restraint systems
48-2.7.2.1,"Provisions concerning the installation of ""universal"" category child restraint systems installed with the safety-belt equipment of the vehicle"
48-2.7.2.1.1,General
48-2.7.2.1.1.1,"The test procedure and the requirements in this appendix shall be used to determine the suitability of seat positions for the installation of child restraints of the ""universal"" category."
48-2.7.2.1.1.2,The tests may be carried out in the vehicle or in a representative part of the vehicle.
48-2.7.2.1.2,Test procedure
48-2.7.2.1.2.1,Adjust the seat to its fully rearward and lowest position.
48-2.7.2.1.2.2,"Adjust the seat-back angle to the manufacturer's design position. In the absence of any specification, an angle of 25 degrees from the vertical, or the nearest fixed position of the seat-back, should be used."
48-2.7.2.1.2.3,Set the shoulder anchorage to the lowest position.
48-2.7.2.1.2.4,Place a cotton cloth on the seat-back and cushion.
48-2.7.2.1.2.5,Place the fixture (as described in figure 8) on the vehicle seat.
48-2.7.2.1.2.6,"If the seating position is intended to accommodate a forward-facing or rearward-facing universal restraint system, proceed according  Paragraph-. Paragraph-. Paragraph-. Paragraph-. Paragraph-. If the seating position is intended to accommodate only a forward-facing universal restraint system, proceed according  Paragraph-. Paragraph-. Paragraph-. Paragraph-. Paragraph-."
48-2.7.2.1.2.6.1,"Arrange the safety-belt strap around the fixture in approximately the correct position as shown in figures 9 and 10, then latch the buckle."
48-2.7.2.1.2.6.2,"Arrange the safety-belt lap strap approximately in the correct position around the lower part of the fixture of 150 mm radius as shown in figure 10, then latch the buckle. "
48-2.7.2.1.2.7,Ensure that the fixture is located with its vertical plane of symmetry within +/-25 mm of the vertical plane of symmetry of the seating position.
48-2.7.2.1.2.8,"Ensure that all webbing slack is removed. Use sufficient force to remove the slack, do not attempt to tension the webbing."
48-2.7.2.1.2.9,"Push rearwards on the centre of the front of the fixture with a force of 100 N +/- 10 N, applied parallel to the lower surface, and remove the force."
48-2.7.2.1.2.10,"Push vertically downwards on the centre of the upper surface of the fixture with a force of 100 N +/- 10 N, and remove the force."
48-2.7.2.1.3,Requirements
48-2.7.2.1.3.1,"The base of the fixture shall contact both the forward and rearward parts of the seat cushion surface. If such contact does not occur due to the belt access gap in the test fixture, this gap may be covered in line with the bottom surface of the test fixture."
48-2.7.2.1.3.2,The lap portion of the belt shall touch the fixture on both sides at the rear of the lap belt path (see Figure 10). The seat belt webbing shall always cover the points BP on the left and right ends of the curved edge; the exact position of point BP on the curved edge is indicated in detail W of Figure 8.
48-2.7.2.1.3.3,"Should the above requirements not be met with the adjustments indicated  Paragraph- 7.2.1.2.1. Paragraph- 7.2.1.2.2. Paragraph- 7.2.1.2.3., the seat, seat-back and safety-belt anchorages may be adjusted to an alternative position designated by the manufacturer for normal use at which the above installation procedure shall be repeated and the requirements again verified and met. This alternative position shall be included as an information in the table 2."
48-2.7.2.2,Provisions concerning the installation of forward-facing and rearward-facing ISOFIX child restraint systems of universal and semi-universal categories installed on ISOFIX or i-Size position
48-2.7.2.2.1,General
48-2.7.2.2.1.1,"The test procedure and the requirements in this appendix shall be used to determine the suitability of ISOFIX positions for the installation of ISOFIX child restraint systems of universal and semi-universal categories, as well as to determine the suitability of i-Size seating positions for installing i-Size child restraint systems."
48-2.7.2.2.1.2,"The tests may be carried out in the vehicle or in a representative part of the vehicle. For i-Size seating positions, compliance with the i-Size support leg installation requirements may be assessed by a physical test, computer simulation or representative drawings."
48-2.7.2.2.2,"Test procedure  ISOFIX positions in the vehicle, defined by the vehicle manufacturer shall be checked to ensure that the CRF listed  Paragraph- can be accommodated. Where the vehicle manufacturer has indicated that the ISOFIX position(s) will accommodate a particular CRF, then it shall be assumed that smaller CRFs of the same orientation may be accommodated. i-Size seating positions, defined by the vehicle manufacturer, shall be checked to ensure that it is possible to accommodate both the ISO/R2 and the ISO/F2X child restraint fixtures ( Paragraph-) including the i-Size support leg installation assessment volume. For both, ISOFIX and i-size position(s), the following procedure shall apply:"
48-2.7.2.2.2.1,"When checking a CRF on a seat, with or without i-Size support leg installation assessment volume, this seat may be adjusted longitudinally to its rearmost position and in its lowest position."
48-2.7.2.2.2.2,"Adjust the seat-back angle to the manufacturer's design position and the head restraint in the lowest and rearmost position. In the absence of any specification an angle of the seat-back corresponding to a torso angle of 25 degrees from the vertical, or the nearest fixed position of the seat-back, shall be used. When checking a CRF on a rear seat, with or without i-Size support leg installation assessment volume, the vehicle seat located in front of this rear seat may be adjusted longitudinally forward but not further than the mid position between its rearmost and fore most positions. The seat backrest angle may also be adjusted, but not to a more upright angle than corresponding to a torso angle of 15 degrees ."
48-2.7.2.2.2.3,Place a cotton cloth on the seat-back and cushion.
48-2.7.2.2.2.4,"Place the CRF, with or without i-Size support leg installation assessment volume, on the ISOFIX position."
48-2.7.2.2.2.5,"Push, towards ISOFIX anchorages system, on the center between the ISOFIX anchorages with a force of 100 N +/- 10 N, applied parallel to the lower surface, and remove the force."
48-2.7.2.2.2.6,"Attach the CRF, with or without i-Size support leg installation assessment volume, to the ISOFIX anchorages system."
48-2.7.2.2.2.7,"Push vertically downwards on the centre of the upper surface of the fixture with a force of 100 N +/- 10 N, and remove the force."
48-2.7.2.2.3,"Requirements The following testing conditions only apply for the CRF(s), with or without i-Size support leg installation assessment volume, when accommodated in the ISOFIX and/or i-Size position. It is not required that the CRF(s), with or without i-Size support leg installation assessment volume, shall be possible to move in and out of the ISOFIX and/or i-Size position under these conditions."
48-2.7.2.2.3.1,"It has to be possible to accommodate the CRF(s), with or without i-Size support leg installation assessment  volume, without interference with the vehicle interior. The CRF base shall have a pitch angle of 15 degrees +/- 10 degrees, above the horizontal plane passing through the ISOFIX anchorages system."
48-2.7.2.2.3.2,"The ISOFIX top tether anchorage, if any, shall remain accessible."
48-2.7.2.2.3.3,"Should the above requirements not be met with the adjustments indicated  Paragraph- 7.2.2.2. above, the seats, the seat-backs, the head restraints may be adjusted to alternative positions designated by the manufacturer for normal use following which the above installation procedure shall be repeated and the requirements verified and met. These alternative positions shall be included as information in table 3. If passenger seats in front of i-Size seating positions may also be displaced to a position forward of the normal position of use. In such cases, the vehicle manufacturer shall provide information in the vehicle handbook, that the respective passenger seat shall not be occupied in such positions of displacement."
48-2.7.2.2.3.4,"Should the above requirements not be fulfilled when some removable interior fittings were present, such fittings may be removed and then requirements  Paragraph- 7.2.2.3 have to be verified again and fulfilled. In such a case corresponding information shall be included in table 3 and/or table 4."
