Index,Text
30-2.4.3.2,"In the case of failure, the luminous intensity of the headlamp above the line H-H shall not exceed the values of a passing beam according  Paragraph-.; in addition, on headlamps designed to provide a passing and/or a driving beam to become a bend lighting, a luminous intensity of at least 2500 cd shall be fulfilled in test point 25 V (VV line, 1.72D)."
30-2.4.4,The headlamp (if equipped with LED modules) and the LED module(s) themselves shall comply with the relevant requirements specified  Paragraph- of this Regulation. 
30-2.4.5,For Class E: The headlamp shall be equipped with (a) gas-discharge light source(s) and/or (an) LED module(s) approved according to of
30-2.4.5.1,"The lamp holder shall conform to the dimensional characteristics as given on the data sheet of IEC Publication 60061-2, relevant to the category of gas-discharge light source used. The gas-discharge light source shall fit easily into the headlamp."
30-2.4.5.2,"For Class E, the headlamp and ballast system shall not generate radiated or power line disturbances to cause a malfunction of other electric/electronic systems of the vehicle."
30-2.4.5.3,For Class E shall comply with Paragraph-.
30-2.4.5.4,In the case of (an) LED module(s) the following requirements apply:
30-2.4.5.4.1,"The electronic light source control gear(s), if applicable, shall be considered as being part of the headlamp; they may also be part of the LED module(s);"
30-2.4.5.4.2,The headlamp and the LED module(s) themselves shall comply with the relevant requirements specified  Paragraph-. to this Regulation. The compliance with the requirements shall be tested.
30-2.4.5.4.3,The total objective luminous flux of all LED modules producing the passing beam shall be measured as described  Paragraph-. The following minimum limit shall apply:
30-2.4.5.4.4,"- allow the use of LED module, which may contain holders for other light sources. Notwithstanding this provision a mixture of LED'(s) and other light sources for the passing beam or each driving beam, as specified by this Regulation is not allowed. "
30-2.4.5.4.5,A LED module shall be:
30-2.4.5.4.5.1,"Only removable from its device with the use of tools, unless it is stated in the communication sheet that the LED module is non replaceable and;"
30-2.4.5.4.5.2,"So designed that regardless of the use of tool(s), it is not mechanically interchangeable with any replaceable approved light source."
30-2.4.6,Specifications marked
30-2.4.6.1,"Non class E headlamps, means the marks shall be clearly legible on the outside of the marking material and shall be indelible to include below:"
30-2.4.6.1.1,Brand (or marking).
30-2.4.6.1.2,"In the case of lamps with LED module(s), the lamp shall bear the marking of the rated voltage and rated wattage and the light source module specific identification code."
30-2.4.6.1.3,"The light source module must to mark Brand (or marking), MD(or MODULE) the light source module specific identification code. However this provision does not apply to the LED is non-replaceable."
30-2.4.6.1.4,"If an electronic light source control gear which is not part of a LED module is used to operate a LED module(s), it shall be marked with its MD(or MODULE) specific identification code(s), rated voltage (or range voltage )and rated wattage."
30-2.4.6.1.5,"On headlamps meeting left-hand traffic requirements only, a horizontal arrow pointing to the right of an observer facing the headlamp, i.e. to the side of the road on which the traffic moves; Not apply for this lamp of specification (figure as below , ). "
30-2.4.6.1.6,"On headlamps designed to meet the requirements of both traffic systems by means of an appropriate adjustment of the setting of the optical unit or the light source, a horizontal arrow with a head at each end, the heads pointing respectively to the left and to the right."
30-2.4.6.1.7,"On headlamps meeting the requirements of this Regulation in respect of the passing beam only, the letter ""DC""."
30-2.4.6.1.8,"On headlamps meeting the requirements of this Regulation in respect of the driving beam only, the letter ""DR""."
30-2.4.6.1.9,"On headlamps meeting the requirements of this Regulation in respect of both the passing beam and the driving beam, the letters ""DCR""."
30-2.4.6.1.10,"On headlamps incorporating a lens of plastic material, the letters ""PL"" to be affixed near the symbols prescribed  Paragraph-. to"
30-2.4.6.1.9,above.
30-2.4.6.1.11,"On headlamps meeting the requirements of this Regulation in respect of the driving beam, an indication of the maximum luminous intensity expressed by a reference mark as defined  Paragraph-. In the case of reciprocally incorporated headlamps, indication of the maximum luminous intensity of the driving beam as a whole shall be expressed as above."
30-2.4.6.1.12,On headlamps meeting the requirements of this Regulation which are so designed that the passing beam shall not be lit simultaneously with that of any other lighting function with which it may be reciprocally incorporated: an oblique stroke (/) shall be placed behind symbol indicating the headlamp producing the passing beam in the approval mark.
30-2.4.6.1.13,The requirement  Paragraph-. above shall not apply to headlamps meeting the requirements of this  Regulation which are so designed that the passing beam and the driving beam are provided by the same gas-discharge light source.
30-2.4.6.1.14,"The marks  Paragraph-. to 30-2.4.6.1.13. above shall be clearly legible and be indelible and they may be placed on an inner or outer part (transparent or not) of the headlamp, which cannot be separated from the transparent part of the headlamp emitting the light. In any case the marking shall be visible when the headlamp or the system is fitted on the vehicle or when a movable part is opened."
30-2.4.6.1.15,"Voltage markings This marking must be placed on the main body of each headlamp containing only gas discharge light sources and ballast, and on each external part of the ballast The ballast(s) is(are) designed for a ** volts network system. This marking must be placed on the main body of each headlamp containing at least one gas discharge light source and ballast. The ballast(s) is(are) designed for a ** volts network system. None of the filament lamps and/or LED module(s) which the headlamp contains is designed for a 24 volts network  system."
30-2.4.6.2,"Class E headlamps ,means the marks shall be clearly legible on the outside of the marking material and shall be indelible to include below:"
30-2.4.6.2.1,Brand (or marking).
30-2.4.6.2.2,Filament lamp(s) or gas-discharge light source type.
30-2.4.6.2.3,Class E headlamps may bear on their light-emitting surface a centre of reference.
30-2.4.6.2.4,"Class E headlamps shall bear the voltage markings This marking must be placed on the main body of each headlamp containing only gas discharge light sources and ballast, and on each external part of the ballast. The ballast(s) is(are) designed for a ** volts network system. This marking must be placed on the main body of each headlamp containing at least one gas discharge light source and ballast. The ballast(s) is(are) designed for a ** volts network system. None of the filament lamps and/or LED module(s) which the headlamp contains is designed for a 24 volts network system."
30-2.4.6.2.5,"In the case of lamps with LED module(s), the lamp shall bear the marking of the rated voltage and rated wattage and the light source module specific identification code. "
30-2.4.6.2.6,"The LED module must to mark Brand (or marking), MD(or MODULE) the light source module specific identification code. However this provision does not apply to the LED is non-replaceable."
30-2.4.6.2.7,"If an electronic light source control gear which is not part of a LED module is used to operate a LED module(s), it shall be marked with its MD(or MODULE) specific identification code(s), the rated input voltage and wattage."
30-2.4.6.2.8,"A horizontal arrow with a head on each end, pointing to the left and to the right."
30-2.4.6.2.9,"On headlamps meeting the requirements of this Regulation in respect of the passing beam only, the letters ""WC-ES"" for Class E headlamps (in a is at least 5 mm ,as figure below)."
30-2.4.6.2.10,"On headlamps meeting the requirements of this Regulation in respect of the driving beam only, the letters ""WR-ES"" for Class E headlamps."
30-2.4.6.2.11,"On headlamps meeting the requirements of this Regulation in respect of both the passing beam and the driving beam, the letters ""WCR-ES"" for Class E headlamps."
30-2.4.6.2.12,"On headlamps incorporating a lens of plastic material, the letters ""PL"" to be affixed near the symbols prescribed  Paragraph-. to 30-2.4.6.2.11. above;"
30-2.4.6.2.13,"Except class A headlamps ,on headlamps meeting the requirements of this Regulation in respect of the driving beam, an indication of the maximum luminous intensity expressed by a reference mark as defined  Paragraph-."
30-2.4.6.2.14,"On headlamps meeting the requirements of this Regulation which are so designed that the filament lamp, gas-discharge light source or LED module(s) producing the passing beam shall not be lit simultaneously with that of any other lighting function with which it may be reciprocally incorporated: an oblique stroke (/) shall be placed behind the passing  lamp symbol in the approval mark."
30-2.4.6.2.15,The marks stipulated in
30-2,4.6.2.8 to
30-2,"4.6.2.14 shall be clearly legible and be indelible and they may be placed on an inner or outer part (transparent or not) of the headlamp, which cannot be separated from the transparent part of the headlamp emitting the light. In any case the marking shall be visible when the headlamp or the system is fitted on the vehicle or when a movable part such as the hood is opened."
30-2.5,Photometric test
30-2.5.1,Specifications of measuring screen and distribution of cut-off
30-2.5.1.1,"The luminous intensity produced by the headlamp shall be measured at 25 m distance by means of a photoelectric cell having a useful area comprised within a square of 65 mm side. The point HV is the centre-point of the coordinate system with a vertical polar axis. Line h is the horizontal through HV (see Figure 1, Figure 2 and Figure 3). (Dimensions are in cm on a flat vertical screen at 25m. The HH and VV lines are the intersections with this screen of the horizontal and vertical planes passing through the axis of reference of the passing beam as declared by the applicant. Angle HVH2-HH-15 degrees.)"
30-2.5.1.2,The dimensions determining the position of the arc inside the standard gas-discharge light source shall comply with the Safety Type Approval and Conformity of Production of
30-2.5.1.3,"The luminous intensity distribution of the passing beam headlamp shall incorporate a ""cut-off"", which enables the headlamp to be adjusted correctly for the photometric measurements and for the aiming on the vehicle."
30-2.5.1.3.1,"The ""cut-off"" shall provide:  p·ap¸a straight ""horizontal part"" towards the left; p·bp¸a raised ""elbow shoulder"" part towards the left. In each case the ""elbow shoulder"" part shall have a sharp edge."
30-2.5.1.3.2,"The headlamp shall be visually aimed by means of the ""cut-off"" (see figure 4 below) as follows: The aiming shall be carried out using a flat vertical screen set up at a distance of 10 m or 25 m (see figure 1) forward of the headlamp and at right angles to the H-V axis as shown to this Regulation. The screen shall be sufficiently wide to allow examination and adjustment of the ""cut-off"" of the passing beam over at least 5 degrees (Class E shall at least 3 degrees) on either side of the V-V line."
30-2.5.1.3.2.1,"for vertical adjustment: the horizontal part of the ""cut-off"" is moved upward from below line B and adjusted to its nominal position one per cent (0.57 degrees) below the H-H line;"
30-2.5.1.3.2.2,"for horizontal adjustment: the ""elbowshoulder"" part of the ""cut-off"" shall be moved: p·ap¸ above the line 0.2° D its ""shoulder"" shall not exceed the line A to the left and p·bp¸ on the line 0.2° D or below its ""shoulder"" should cross the line A and p·cp¸ the kink of the ""elbow"" is basically located within +/- 0.5 degrees to the left or right of the V-V line; (Figure 4)"
30-2.5.1.3.3,"Where a headlamp so aimed does not meet the requirements set out  Paragraph- Paragraph-. Paragraph-, its alignment may be changed, provided that the axis of the beam is not displaced: Horizontally from line A by more than: 0.5° to the left or 0.75° to the right, for right hand traffic or ; 0.5° to the right or 0.75° to the left, for left hand traffic and vertically not more than 0.25° up or down from line B."
30-2.5.1.3.4,"If, however, vertical adjustment cannot be performed repeatedly to the required position within the tolerances described  Paragraph-. above, the instrumental method  Paragraph-. shall be applied to test compliance with the required minimum quality of the ""cut-off"" and to perform the vertical and horizontal adjustment of the  beam."
30-2.5.1.4,"- is situated on the screen 25 cm below the line HH. The kink of the elbow of the cut-off shall be on the VV line. Where a headlamp so aimed does not meet the requirements of illumination for driving beam and passing beam, its alignment may be changed, provided that the axis of the beam is not displaced laterally by more than 0.5 (=22cm) to the right or left and vertically not more than 0.2 (=8.7cm) up or down."
30-2.5.1.5,"The headlamp shall be deemed satisfactory if the photometric requirements set in the above. are met with one light source, It shall be a standard (etalon) light-source and its luminous flux may differ from the objective luminous flux. In this case, the illumination shall be corrected accordingly. If a gas-discharge light source category is used with more than one objective luminous flux value, the applicant shall choose one of the objective luminous flux values as indicated in the relevant data sheet  Figure 1.Measuring screen 1   Figure 2.Measuring screen 2 Figure 3.Measuring points for illumination values  Figure 4:"
30-2.5.2,"Four seconds after ignition of a headlamp, equipped with a gas discharge light source with the ballast not integrated with the light source, and that has not been operated for 30 minutes or more: "
30-2.5.2.1,"At least 37500 cd shall be attained at point HV, for a headlamp producing driving beam only."
30-2.5.2.2,At least 6250 cd shall be attained at point 50V for headlamps producing passing beam only or alternately passing and driving beam functions.(  Paragraph-. above).
30-2.5.2.3,In either case the power supply shall be sufficient to secure the required rise of the high current pulse.
30-2.5.3,"The screen illuminance values emitted by a driving beam and a passing beam shall be measured by means of a photo-receptor, the effective area of which shall be contained within a square of 65 mm side."
30-2.5.4,"After more than 10 minutes after ignition, the luminous intensities produced by passing beam on measuring screen 2 (Figure 2) shall meet the requirements of Table 1. Table 1.The requirement of illumination produced on the screen by a passing beam of gas-discharge headlamp Points or segments Designation** Luminous Intensity (cd) Horizontal Angle (Degrees) Vertical Angle (Degrees) Any point in zone A (bounded by the following coordinates in degrees) 8L 8L 8R 8R 6R 1.5R V-V 4L 1U 4U 4U 2U 1.5U 1.5U H-H H-H Max Min 625 2 B 50 L 350 3.43L 0.57U 3 75 R 12,500 1.15R 0.57D 4 50 L 18,480 3.43L 0.86D 5 25 L 1 18,800 3.43L 1.72D 6 50 V 7,500 0 0.86D 7 50 R 12,500 1.72R 0.86D 8 25 L2 2,500 9L 1.72D 9 25 R1 2,500 9R 1.72D 10 25 L3 1,250 15L 1.72D 11 25 R2 1,250 15R 1.72D  Points or segments Designation** Luminous Intensity (cd) Horizontal Angle (Degrees) Vertical Angle (Degrees) Any point in zone A (bounded by the following coordinates in degrees) 12 15 L 625 20L 2.86D 13 15 R 625 20R 2.86D 14 * 8L 4U 15 * 0 4U 16 * 8R 4U 17 * 4L 2U 18 * 0 2U 19 * 4R 2U 20 65 8L 0 21 125 4L 0 A to B Segment I 3,750 5.15L to 5.15R 0.86D C - D 1,750 2.5R 1U E to F Segment III and under 12,500 9.37L to 8.53R 4.29D E max R 43,800 Right of VV line Above 1.72 D E max L 31,300 Left of VV line NotepÉ Letter L means that the point or segment is located on the left of VV line.  Letter R means that the point or segment is located on the right of VV line. Letter U means that the point or segment is located above HH line. Letter D means that the point or segment is located below HH line. The illumination values at points 14 through 19 shall be such thatpÉ 14+15+16 190cd and 17+18 +19 375 cd"
30-2.5.4.1,"The requirements  Paragraph-. above shall also apply to headlamps designed to provide bend lighting and/or that include the additional light source or LED module(s) referred to  Paragraph-. In the case of a headlamp designed to provide bend lighting its alignment may be changed, provided that the axis of the beam is not displaced vertically by more than 0.2°."
30-2.5.5,Provisions concerning driving beams:
30-2.5.5.1,"In the case of a headlamp designed to provide a driving beam and a passing beam, measurement of the illumination produced on the screen by the driving beam shall be taken with the same headlamp alignment as for measurement of passing beam above."
30-2.5.5.2,"In the case of a headlamp providing a driving beam only, it shall be so adjusted that the area of maximum illumination is centered on the point (HV) of intersection of lines HH and VV."
30-2.5.5.3,"Referring to Figure 3, and the table below, the luminous intensity distribution of the driving beam shall meet the following requirementspÉ "
30-2.5.5.3.1,"The point of intersection (HV) of lines HH and VV shall be situated within the isolux representing 80 % of the maximum luminous intensity. This maximum value (IM) shall not be less than 43,800 cd."
30-2.5.5.3.2,"The maximum value (IM) shall in no circumstances exceed 215,000 cd."
30-2.5.5.4,"The reference mark (I'M) of the maximum luminous intensity, shall be obtained by the ratio: I'M = IM/4,300 This value shall be rounded off to the value 7.5 - 10 - 12.5 - 17.5 - 20 - 25 - 27.5 - 30 - 37.5 - 40 - 45 - 50."
30-2.5.6,"Provisions concerning movable reflectors: With the lamp fixed according to all the positions, the headlamp must meet the photometric requirements of driving beam and passing beam, or both. Additional tests are made after the reflector has been tilted vertically upwards by the angle (the maximum vertical angles above and below the nominal position(s) which the aiming device can achieve) or 2 degrees, whichever is smaller, by means of the headlamp-aiming devices. The headlamp is then re-aimed downwards by means of the goniometer, and the photometric specifications must be met at the following pointspÉ Passing beam pÉHV and 75R (75L respectively) Driving beam pÉIM and point HV (percentage of IM). If the aiming devices do not allow a continuous movement, the position nearest to 2 degrees is chosen. The reflector is brought back to its nominal angular position, and the goniometer is set back to its position of origin. The reflector is  tilted vertically downwards by the angle (the maximum vertical angles above and below the nominal position(s) which the aiming device can achieve) or 2 degrees, whichever is smaller, by means of the headlamp aiming device. The headlamp is then re-aimed upwards by means of the goniometer, and points as above are checked."
30-2.5.7,If bend lighting is obtained by following ways as below that shall not only testing in the following situations but also comply with Paragraph-
30-2.5.7.1,"swivelling the passing beam or moving horizontally the kink of the elbow of the cut-off, the measurements shall be carried out after the complete headlamp assembly has been reaimed horizontally, e. g. by means of a goniometer;"
30-2.5.7.2,"moving one or more optical parts of the headlamp without moving horizontally the kink of the elbow of the cut-off, measurements shall be carried out with these parts being in their extreme operating position;"
30-2.5.7.3,"means of one additional light source or one or more LED module(s) without moving horizontally the kink of the elbow of the cut-off, measurements shall be carried out with this light source or LED module(s) activated."
30-2.6,"Trichromatic coordinates: In the case of gas-discharge headlamp, the light emitted shall be white and light-"
30-2.7,"Test for stability of photometric performance: (a)The test shall be carried out in a dry and still atmosphere at an ambient temperature of 23 ± 5C, the complete headlamp being mounted on a base representing the correct installation on the vehicle. (b) In case of replaceable light sources: using mass production filament light sources, which have been aged for at least one hour, or mass production gas-discharge light sources, which have been aged for at least 15 hours or mass production LED modules which have been aged for at least 48 hours and cooled down to ambient temperature before starting the tests as specified in this Regulation. The LED modules supplied by the applicant shall be used. The measuring equipment shall be equivalent to that used during headlamp type-approval tests.  The test sample shall be operated without being dismounted from or readjusted in relation to its test fixture. The light source used shall be a light source of the category specified for that headlamp."
30-2.7.1,Clean headlamp
30-2.7.1.1,Test procedure: The headlamps shall be operated for 12 hours.
30-2.7.1.1.1,"When the tested headlamp is grouped and/or reciprocally incorporated with signaling lamps, the signaling lamps shall be lit for the duration of the test. In the case of a direction indicator lamp, it shall be lit in flashing operation mode with an on/off time ratio of approximately one to one. Should two or more light sources be simultaneously lit when headlamp flashing is used, this shall not be considered as being normal use of the light sources simultaneously."
30-2.7.1.1.2,"In the case where only one lighting function (driving or passing beam), is to be tested, the corresponding light source is lit for the prescribed time."
30-2.7.1.1.3,In the case of a reciprocally incorporated passing beam and driving beam or in the case of a reciprocally incorporated front fog lamp and driving beam headlamp:
30-2.7.1.1.3.1,"If the applicant declares that the headlamp is to be used with a single light source lit at a time, the test shall be carried out in accordance with this condition, activating each specified function successively for half the time specified above."
30-2.7.1.1.3.2,"In all other cases, the headlamp shall be subjected to the following cycle until the time specified is reached: 15 minutes, passing beam lit 5 minutes, all functions lit;"
30-2.7.1.1.4,"In the case of grouped lighting functions, all the individual functions shall be lit simultaneously for the time specified for individual lighting functions (a), also taking into account the use of reciprocally incorporated lighting functions (b), according to the manufacturer's specifications. "
30-2.7.1.1.5,"In the case of a passing beam designed to provide bend lighting with the addition of a light source, this light source shall be switched on for 1 minute, and switched off for 9 minutes during the activation of the passing beam only."
30-2.7.1.1.6,"In the case that the driving beam uses several light sources, if the applicant declares that a part of the driving beam (one of these additional light sources) will be used exclusively for short time signals (flash to pass), the test shall be carried out without this part of the driving beam."
30-2.7.1.1.7,Test voltagepÉ The voltage shall be applied to the terminals of the test sample as follows:
30-2.7.1.1.7.1,"In case of replaceable filament light source(s) operated directly under vehicle voltage system conditions: the test shall be performed at 6.3 V, 13.2 V or 28.0 V as applicable except if the applicant specifies that the test sample may be used at a different voltage. In this case, the test shall be carried out with the filament light source operated at the highest voltage that can be used."
30-2.7.1.1.7.2,"In case of replaceable gas discharge light source(s): The test voltage for the electronic light source control-gear or the light source in case the ballast is integrated with the light source, is 13. 2 +/-0.1 volts for 12 V vehicle voltage system, or otherwise specified in the application for approval."
30-2.7.1.1.7.3,"In the case of non-replaceable light source operated directly under vehicle voltage system conditions: All measurements on lighting units equipped with nonreplaceable light sources (filament light sources and/ or others) shall be made at 6.3 V, 13.2 V or 28.0 V or at other voltages according to the vehicle voltage system as specified by the applicant respectively."
30-2.7.1.1.7.4,"In the case of light sources, replaceable or non-replaceable, being operated independently from vehicle supply voltage and fully controlled by the system, or, in the case of light sources supplied by a supply and operating device, the test voltages as specified above shall be applied to the input terminals of that device.  The test laboratory may require from the manufacturer the supply and operating device or a special power supply needed to supply the light source(s)."
30-2.7.1.1.7.5,"LED module(s) shall be measured at 6.75 V, 13.2 V or 28.0 V respectively, if not otherwise specified within this Regulation. LED module(s) operated by an electronic light source control gear shall be measured as specified by the applicant"
30-2.7.1.1.7.6,"Where signalling lamps are grouped, combined or reciprocally incorporated into the test sample and operating at voltages other than the nominal rated voltages of 6 V, 12 V or 24 V respectively, the voltage shall be adjusted as declared by the manufacturer for the correct photometric functioning of that lamp."
30-2.7.1.2,Test results:
30-2.7.1.2.1,"Visual inspectionpÉ It shall be inspected visually, no distortion, deformation, cracking or change in color of either the headlamp lens or the external lens, if any, shall be noticeable."
30-2.7.1.2.2,"Photometric testpÉ A 10 % discrepancy between the photometric characteristics and the values measured prior to the test is permissible including the tolerances of the photometric procedure. To comply with the requirements of this Regulation, the photometric values shall be verified in the following points:"
30-2.7.1.2.2.1,Passing beam: 50 R - B 50 L - 25L
30-2.7.1.2.2.2,"Driving beam: Point of Imax. Another aiming may be carried out to allow for any deformation of the headlamp base due to heat (the change of the position of the cut-off line is covered Except for point B50L, a 10 per cent discrepancy between the photometric characteristics and the values measured prior to the test is permissible including the tolerances of the photometric procedure. The value measured at point B50L shall not exceed the photometric value measured prior to the test by more than 170 cd. "
30-2.7.2,Dirty headlamp:
30-2.7.2.1,Preparation of the test
30-2.7.2.1.1,Test mixture
30-2.7.2.1.1.1,"For headlamp with the outside lens in glass: The mixture of water and a polluting agent to be applied to the headlamp shall be composed of: (a) 9 parts by weight of silica sand with a particle size of 0-100 micrometres, (b) 1 part by weight of vegetal carbon dust produced from beech wood with a particle size of 0-100 micrometres, (c) 0.2 parts by weight of NaCMC, and (d) 5 parts by weight of sodium chloride (pure at 99 per cent), (e) an appropriate quantity of distilled water, with a conductivity of < 1 microS/m. The mixture must not be more than 14 days old."
30-2.7.2.1.1.2,"For headlamp with outside lens in plastic material: The mixture of water and polluting agent to be applied to the headlamp shall be composed of: (a) 9 parts by weight of silica sand with a particle size of 0-100 micrometres, (b) 1 part by weight of vegetal carbon dust produced from beech wood with a particle size of 0-100 micrometres, (c) 0.2 part by weight of NaCMC (d) 5 parts by weight of sodium chloride (pure at 99 per cent), (e) 13 parts by weight of distilled water with a conductivity of < 1 microS/m, and (f) 2 +/- 1 parts by weight of surface-actant. The mixture must not be more than 14 days old. Paragraph- After being tested as specified  Paragraph-, the headlamp shall be operated for one hour as described Paragraph-, after being prepared as: The test mixture shall be uniformly applied to the entire light emitting surface of the headlamp and then left to dry. This procedure shall be repeated until the illumination value has dropped to 15-20% of the values measured for each following point:"
30-2.7.2.1.2.1,"Point Emax in passing beam/driving beam and in driving beam only, "
30-2.7.2.1.2.2,50 R and 50 V for a passing lamp only.
30-2.7.3,Test for change in vertical position of the cut-off line under the influence of heat
30-2.7.3.1,The headlamp tested in accordance with Paragraph- (Clean headlamp) Paragraph- (Dirty headlamp) shall be subjected to the test without being moved from or readjusted in relation to its test fixture.
30-2.7.3.2,"Using a mass production gas-discharge light source which has been aged for at least 15 hours, the headlamp shall be operated on passing beam function. The position of the cut-off line in its horizontal part, between VV and the vertical line passing through point B50L, shall be verified 3 minutes (r3) and 60 minutes (r60) respectively after operation."
30-2.7.3.3,Test result expressed in milliradians (mrad) shall be considered as acceptable when the absolute value rI = r3 r60 recorded on the headlamp is not more than 1.0 mrad.
30-2.7.3.4,"However, if this value is more than 1.0 mrad but not more than 1.5 mrad, a second headlamp shall be tested as described  Paragraph-, after being subjected three consecutive times to the cycle as described belowpÉ Operation of the passing beam for one hour; Period of rest for one hour. The headlamp type shall be considered as acceptable if the mean value of the absolute values delta rI measured on the first sample and delta rII measured on the second sample is not more than 1.0 mrad."
30-2.8,"Requirements for lamps incorporating lenses of plastic material -Testing of lenses or material samples and of complete. Fourteen lenses shall be supplied, numbered and tested pursuant to the Table 2. Two samples of complete lamps shall be supplied, numbered and tested in accordance with the Table 3. The test method and the standards for respective test item are indicated belowpÉ  Table 2.Tests on plastic material (lenses or samples) Sample No. Tests Lenses or samples of material Lenses 1 2 3 4 5 6 7 8 9 10 11 12 13 14 Limited photometry Temperature change Limited photometry Transmission measurement Diffusion measurement Atmospheric agents Transmission measurement Chemical agents Diffusion measurements Resistance to detergents and hydrocarbons Transmission measurement  Deterioration Transmission measurement Diffusion measurement Adherence Resistance to light source radiations RemarkpÉThe samples of material at least 60 mm x 80 mm in size shall have a flat or convex outer surface and a substantially flat area (radius of curvature not less than 300 mm) in the middle measuring at least 15 x 15mm. Table 3 Tests on complete headlamps Sample No. Tests Complete headlamp 1 2 Resistance to mechanical deterioration Test of adherence of coating"
30-2.8.1,Resistance to temperature changes 
30-2.8.1.1,"Before the test, the samples shall be kept at 23 ± 5C and 60% ~ 75% RH (RH = relative humidity) for at least four hours. Then three new samples (lenses) shall be subject to five cycles of temperature and humidity change in accordance with the following programpÉ 3 hours at 40 ± 2C and 85% ~95% RH, 1 hours at 23 ± 5C and 60% ~75% RH, 15 hours at -30 ± 2C, 1 hours at 23 ± 5C and 60% ~75% RH, 3 hours at 80 ± 2C, 1 hours at 23 ± 5C and 60% ~75% RH."
30-2.8.1.2,"Photometric measurements shall be carried out on the samples before and after the test. These measurements shall be made by using a standard lamp, at the following pointspÉ For the passing beam of a passing lamp or a passing/driving lamp: B50L and 50R, For the driving beam of a driving lamp or a passing/driving lamp: point of maximum photometric value Emax"
30-2.8.1.3,The variation between the photometric values measured on each sample before and after the test shall not exceed 10% including the tolerances of the photometric procedure.
